"year","K_ME_gross_real","K_NRC_gross_real","K_ME_NRC_component_gross_real","s_ME_over_ME_NRC_gross_real","IG_ME_real","IG_NRC_real","IG_ME_NRC_component_real","phi_ME_over_ME_NRC_real","K_ME_gross_cc","K_NRC_gross_cc","K_ME_NRC_component_gross_cc","s_ME_over_ME_NRC_gross_cc","IG_ME_cc","IG_NRC_cc","IG_ME_NRC_component_cc","phi_ME_over_ME_NRC_cc","pK_ME","pK_NRC","pK_relative_ME_NRC","K_IP_gross_real","K_IP_gross_cc","sector_target","composition_basis","composition_tier","direct_sector_asset_split","capacity_register","profitability_register","notes"
1935,92120.2951805395,2827766.50845419,2919886.80363473,0.0315492693298475,7577.60455551464,54285.0408557279,61862.6454112425,0.122490794002442,5446.29796112115,77563.6209297246,83009.9188908457,0.0656102069956578,448,1489,1937,0.231285493030459,0.0591215860788045,0.0274292876366673,2.15541821070742,160447.256275584,7788.80923414402,"NFCorp","ME_NRC_component_proxy","Tier B",FALSE,"gross_real_GPIM_stock","real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
1936,95625.8299630944,2817184.33421929,2912810.16418238,0.0328294068521751,9646.88779459086,63832.7338823168,73479.6216769077,0.131286574079117,5779.05123969036,85707.9376725467,91486.9889122371,0.0631680122867982,583,1942,2525,0.230891089108911,0.0604339982400227,0.0304232622024353,1.98644043619968,158475.47962012,8466.35904326147,"NFCorp","ME_NRC_component_proxy","Tier B",FALSE,"gross_real_GPIM_stock","real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
1937,100749.24741546,2830045.88459832,2930795.13201378,0.0343760798272632,11498.4727832382,86997.9802269077,98496.4530101459,0.116739968108839,6247.28298804501,88351.529570243,94598.812558288,0.0660397611671466,713,2716,3429,0.20793234179061,0.0620082347839591,0.0312191155808002,1.98622650354946,165897.878652572,9160.59216696415,"NFCorp","ME_NRC_component_proxy","Tier B",FALSE,"gross_real_GPIM_stock","real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
1938,103646.658069796,2826640.54400509,2930287.20207489,0.0353708189410258,9614.02714870064,71069.5511067204,80683.578255421,0.119157173697297,6360.65691466709,86943.5100260656,93304.1669407327,0.0681711988137401,590,2186,2776,0.212536023054755,0.0613686638153232,0.0307586014820528,1.99517080941183,161609.180191191,8692.73243860362,"NFCorp","ME_NRC_component_proxy","Tier B",FALSE,"gross_real_GPIM_stock","real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
1939,105877.492093236,2826657.94808103,2932535.44017427,0.0361044203056398,9140.61122809272,74402.6815497581,83543.2927778508,0.109411670574183,6498.17299763872,86468.3013545678,92966.4743522065,0.0698980255292911,561,2276,2837,0.197744095875925,0.0613744514454159,0.0305902953037773,2.00633733136396,161266.59100471,8870.37568121135,"NFCorp","ME_NRC_component_proxy","Tier B",FALSE,"gross_real_GPIM_stock","real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
1940,109111.804212105,2832230.58374366,2941342.38795576,0.0370959207805582,10292.8115917517,79958.3711384494,90251.1827302011,0.114046279288342,6752.69518571675,91599.5184153916,98352.2136011083,0.0686582938855242,637,2586,3223,0.197641948495191,0.061887851955871,0.0323418294192398,1.91355446080779,168551.444276951,9928.53991710958,"NFCorp","ME_NRC_component_proxy","Tier B",FALSE,"gross_real_GPIM_stock","real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
1941,114874.419329611,2843824.77380948,2958699.19313909,0.0388259879868804,13036.7353983127,86126.5738485499,99163.3092468626,0.131467328967999,7692.52155625784,102557.426271067,110249.947827325,0.0697734711703083,873,3106,3979,0.21940185976376,0.0669646175462752,0.0360632016485618,1.85686834460372,184054.058110784,12117.4552951036,"NFCorp","ME_NRC_component_proxy","Tier B",FALSE,"gross_real_GPIM_stock","real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
1942,116584.116730929,2825319.32167298,2941903.43840391,0.0396288046742215,9367.99202329246,56332.0419111183,65700.0339344108,0.142587323967666,8064.32237066431,109889.051129243,117953.373499907,0.0683687302141524,648,2191,2839,0.22824938358577,0.0691717070626043,0.0388943827645552,1.77844979521416,185035.777449543,13067.6744175606,"NFCorp","ME_NRC_component_proxy","Tier B",FALSE,"gross_real_GPIM_stock","real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
1943,115542.995278922,2794212.75516599,2909755.75044491,0.0397088296023661,6731.15299672131,43243.9419580841,49975.0949548054,0.134690149219498,8222.2309856219,111525.707348585,119747.938334207,0.0686628187507856,479,1726,2205,0.217233560090703,0.0711616568860219,0.0399131050928011,1.7829145770685,178189.183050658,12684.5178660691,"NFCorp","ME_NRC_component_proxy","Tier B",FALSE,"gross_real_GPIM_stock","real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
1944,119433.764152565,2777680.16728767,2897113.93144024,0.041225083644947,11593.6352255708,56999.3267313127,68592.9619568835,0.169020769694395,8488.57323410124,112911.595920132,121400.169154233,0.0699222521124901,824,2317,3141,0.262336835402738,0.071073479885118,0.0406496029492073,1.74844216741615,181532.28024938,12918.3807622744,"NFCorp","ME_NRC_component_proxy","Tier B",FALSE,"gross_real_GPIM_stock","real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
1945,123786.404102567,2779835.78769684,2903622.19179941,0.0426317185659251,12314.8908935065,75252.4669167383,87567.3578102448,0.140633350159912,9106.90018180034,121496.082192905,130602.982374705,0.0697296494782352,906,3289,4195,0.215971394517282,0.07356947031319,0.0437062083777141,1.68327276704934,192738.703739755,15086.3354556506,"NFCorp","ME_NRC_component_proxy","Tier B",FALSE,"gross_real_GPIM_stock","real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
1946,127977.301395762,2831508.05753604,2959485.3589318,0.043243093266038,12443.3242333663,124825.843199645,137269.167433011,0.0906490835929253,10089.4045927531,150097.835003203,160187.239595956,0.0629850705849095,981,6617,7598,0.129112924453804,0.0788374538509157,0.0530098562155663,1.4872225559398,219423.352421731,19523.0183745419,"NFCorp","ME_NRC_component_proxy","Tier B",FALSE,"gross_real_GPIM_stock","real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
1947,141022.267000715,2877287.56908452,3018309.83608523,0.046722263339148,21576.7856980036,120292.881483642,141869.667181646,0.152088787734853,12019.3968019208,179225.200105312,191244.596907233,0.0628482947821583,1839,7493,9332,0.19706386626661,0.0852304891812573,0.0622896376542357,1.36829322485971,248188.557603865,24863.3092028034,"NFCorp","ME_NRC_component_proxy","Tier B",FALSE,"gross_real_GPIM_stock","real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
1948,156722.977873829,2946916.37807653,3103639.35595036,0.0504965171205722,25102.1953398286,145346.902915282,170449.098255111,0.147270918982852,15196.4289569386,189429.834197548,204626.263154487,0.0742643134985354,2434,9343,11777,0.206674025643203,0.0969636307521707,0.064280695443822,1.50844091033383,266044.943765771,28077.0941387059,"NFCorp","ME_NRC_component_proxy","Tier B",FALSE,"gross_real_GPIM_stock","real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
1949,172660.175073485,3013279.05273272,3185939.2278062,0.0541944345851118,26385.3957245777,143913.105658203,170298.501382781,0.154936159216523,16915.6664248628,190453.719543467,207369.38596833,0.0815726311088476,2585,9096,11681,0.221299546271723,0.0979708633891021,0.063204806528206,1.55005400333567,267879.188865516,27482.2839000745,"NFCorp","ME_NRC_component_proxy","Tier B",FALSE,"gross_real_GPIM_stock","real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
1950,186755.957753423,3077224.95718847,3263980.91494189,0.0572172333785682,25606.4610181706,143242.721632926,168849.182651097,0.151652857396904,19801.347204549,212956.935283458,232758.282488007,0.0850725782682697,2715,9913,12628,0.214998416217928,0.106027927798121,0.0692042142664888,1.53210218368831,267318.406695564,30748.0134743583,"NFCorp","ME_NRC_component_proxy","Tier B",FALSE,"gross_real_GPIM_stock","real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
1951,198937.880016437,3159100.73984576,3358038.6198622,0.0592422847193463,24632.3194465753,162855.386793826,187487.706240401,0.131380984601684,21789.8440887169,231750.249604688,253540.093693405,0.0859423997652475,2698,11947,14645,0.184226698531922,0.109530895206667,0.0733595629546159,1.49306908050186,285877.577188508,34604.0271182392,"NFCorp","ME_NRC_component_proxy","Tier B",FALSE,"gross_real_GPIM_stock","real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
1952,207812.740230754,3237809.86642333,3445622.60665408,0.0603121014557521,22137.3855487461,161843.356573513,183980.742122259,0.120324471427751,23459.1404975585,244731.257028556,268190.397526114,0.0874719628814235,2499,12233,14732,0.169630735813196,0.112885959116412,0.075585431858264,1.49348831304018,306459.649444021,37480.9887069963,"NFCorp","ME_NRC_component_proxy","Tier B",FALSE,"gross_real_GPIM_stock","real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
1953,216223.293667967,3332355.55748222,3548578.85115019,0.06093236271131,22264.7361192637,179751.213859506,202015.94997877,0.110212763505077,24832.2261241907,251514.673406865,276346.899531056,0.0898588917274973,2557,13567,16124,0.15858347804515,0.114845286569,0.0754765417640182,1.52160239307294,326282.975650187,40260.8148023246,"NFCorp","ME_NRC_component_proxy","Tier B",FALSE,"gross_real_GPIM_stock","real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
1954,222418.96048677,3428643.35704565,3651062.31753242,0.0609189712864426,20610.5530633333,183981.366865597,204591.91992893,0.100739819395081,25208.9640729449,257919.727796006,283128.691868951,0.0890371226827592,2336,13840,16176,0.144411473788328,0.113339995914802,0.0752250091179641,1.50667972318977,342485.439674285,42132.165858704,"NFCorp","ME_NRC_component_proxy","Tier B",FALSE,"gross_real_GPIM_stock","real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
1955,229006.011988472,3524849.36219904,3753855.37418751,0.0610055500707824,21414.9822008208,186433.46191775,207848.444118571,0.103031717613456,26948.1965849512,284054.891610832,311003.088195783,0.0866492893729297,2520,15024,17544,0.143638850889193,0.117674625006385,0.0805863917638791,1.46022948081825,354345.208941514,46517.3444964817,"NFCorp","ME_NRC_component_proxy","Tier B",FALSE,"gross_real_GPIM_stock","real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
1956,231525.423530041,3644592.14580154,3876117.56933158,0.05973126959871,17786.4790074669,212501.977344572,230288.456352039,0.07723565170925,27973.3911898574,312008.48643828,339981.877628137,0.0822790655343515,2149,18192,20341,0.105648689838258,0.120822114320537,0.0856086151636211,1.41133125550055,384542.81829534,54241.8528334241,"NFCorp","ME_NRC_component_proxy","Tier B",FALSE,"gross_real_GPIM_stock","real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
1957,234146.886562511,3764191.61789502,3998338.50445753,0.0585610463700043,18056.4912678058,215509.791719835,233566.282987641,0.0773077819145722,29760.3281108701,330570.086824153,360330.414935023,0.0825917737647449,2295,18926,21221,0.10814758965176,0.127101105411986,0.0878196756117884,1.4472964575028,412278.86075958,60046.4978522881,"NFCorp","ME_NRC_component_proxy","Tier B",FALSE,"gross_real_GPIM_stock","real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
1958,239011.537868367,3866262.5160686,4105274.05393697,0.058220604697305,20474.4437433566,201128.572328712,221603.016072069,0.092392441701687,31285.3882389388,334861.885857977,366147.274096916,0.0854448208473016,2680,17420,20100,0.133333333333333,0.130894886991476,0.0866112646169926,1.51129171904269,416915.153413171,60192.5232881345,"NFCorp","ME_NRC_component_proxy","Tier B",FALSE,"gross_real_GPIM_stock","real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
1959,244401.213812368,3971997.12111987,4216398.33493224,0.0579644507938304,21323.7784685593,207478.355474135,228802.133942694,0.0931974632452512,32607.7976434336,346777.164719405,379384.962362839,0.0859491041509651,2845,18114,20959,0.135741209027148,0.133419131332413,0.0873054924626013,1.52818714572357,419830.782738665,61642.6239709934,"NFCorp","ME_NRC_component_proxy","Tier B",FALSE,"gross_real_GPIM_stock","real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
1960,245975.193980193,4094168.17312551,4340143.3671057,0.0566744397994912,17867.3944219826,226697.292035109,244564.686457092,0.0730579491292068,33480.6328013803,352315.777591922,385796.410393302,0.0867831630865831,2432,19508,21940,0.110847766636281,0.136113858717299,0.0860530790856502,1.58174303771074,437276.305003491,64091.9771142469,"NFCorp","ME_NRC_component_proxy","Tier B",FALSE,"gross_real_GPIM_stock","real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
1961,247802.833595687,4214276.16578867,4462078.99938436,0.0555352860471267,18225.9858808401,227849.260376987,246075.246257827,0.0740667180385291,34017.5117938713,364369.146200758,398386.657994629,0.0853881803298992,2502,19700,22202,0.112692550220701,0.137276524647712,0.0864606712675103,1.587733736452,450569.050083098,66135.4539098059,"NFCorp","ME_NRC_component_proxy","Tier B",FALSE,"gross_real_GPIM_stock","real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
1962,250887.233749775,4342989.20006615,4593876.43381593,0.0546134049020065,19604.5890604673,239615.038640339,259219.627700806,0.0756292616973245,35000.8144618197,377504.598927747,412505.413389567,0.0848493457921368,2735,20828,23563,0.116071807494801,0.139508152482274,0.0869227579294918,1.60496693622443,468664.679082652,69479.3250034331,"NFCorp","ME_NRC_component_proxy","Tier B",FALSE,"gross_real_GPIM_stock","real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
1963,256938.652578806,4469566.90160231,4726505.55418112,0.0543612293762176,22777.2344123492,240866.891011582,263644.125423931,0.0863938628472155,36278.0964420085,390254.80468828,426532.901130288,0.0850534538973982,3216,21031,24247,0.132634965150328,0.141193612085599,0.0873137852681827,1.61708270523292,490022.611797522,73117.5150537934,"NFCorp","ME_NRC_component_proxy","Tier B",FALSE,"gross_real_GPIM_stock","real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
1964,263298.117285583,4615006.17296129,4878304.29024687,0.0539732869497279,23488.708212031,263059.452980099,286548.16119213,0.0819712404166568,37720.1741648856,413344.433014414,451064.6071793,0.0836247702979093,3365,23561,26926,0.124972145881304,0.143260326179898,0.089565304470478,1.59950694107358,522804.017561784,79448.3779570492,"NFCorp","ME_NRC_component_proxy","Tier B",FALSE,"gross_real_GPIM_stock","real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
1965,273096.266259834,4797161.57367183,5070257.83993166,0.0538624020476865,27351.3567932901,303602.93157794,330954.28837123,0.0826439111210736,40048.8038764102,441378.84539678,481427.64927319,0.0831875857917005,4011,27934,31945,0.125559555485992,0.146647204024043,0.0920083342239692,1.5938469624618,575279.457043526,88796.054295581,"NFCorp","ME_NRC_component_proxy","Tier B",FALSE,"gross_real_GPIM_stock","real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
1966,284745.6535878,4990910.57122719,5275656.22481499,0.0539735042341175,29855.8050786207,319990.091599352,349845.896677973,0.0853398749624394,42975.3581150424,474509.918571342,517485.276686384,0.0830465330148651,4506,30423,34929,0.129004552091385,0.150925422648431,0.0950748188731155,1.5874384451876,643798.547706677,102751.766261236,"NFCorp","ME_NRC_component_proxy","Tier B",FALSE,"gross_real_GPIM_stock","real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
