"dataset","table_name","series_code","line_number","line_description","metric_name","time_period","cl_unit","unit_mult","data_value","note_ref","retrieved_at"
"FixedAssets","FAAt407","i3ntotl1es00",1,"Private nonresidential fixed assets","Historical Cost","1949","Level","6",26884,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1es00",1,"Private nonresidential fixed assets","Historical Cost","1950","Level","6",29983,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1es00",1,"Private nonresidential fixed assets","Historical Cost","1951","Level","6",34198,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1es00",1,"Private nonresidential fixed assets","Historical Cost","1952","Level","6",34956,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1es00",1,"Private nonresidential fixed assets","Historical Cost","1953","Level","6",38790,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1es00",1,"Private nonresidential fixed assets","Historical Cost","1954","Level","6",38287,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1es00",1,"Private nonresidential fixed assets","Historical Cost","1955","Level","6",42918,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1es00",1,"Private nonresidential fixed assets","Historical Cost","1956","Level","6",49403,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1es00",1,"Private nonresidential fixed assets","Historical Cost","1957","Level","6",52829,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1es00",1,"Private nonresidential fixed assets","Historical Cost","1958","Level","6",48725,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1es00",1,"Private nonresidential fixed assets","Historical Cost","1959","Level","6",52711,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1es00",1,"Private nonresidential fixed assets","Historical Cost","1960","Level","6",55919,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1es00",1,"Private nonresidential fixed assets","Historical Cost","1961","Level","6",56254,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1es00",1,"Private nonresidential fixed assets","Historical Cost","1962","Level","6",61050,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1es00",1,"Private nonresidential fixed assets","Historical Cost","1963","Level","6",64474,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1es00",1,"Private nonresidential fixed assets","Historical Cost","1964","Level","6",72026,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1es00",1,"Private nonresidential fixed assets","Historical Cost","1965","Level","6",84961,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1es00",1,"Private nonresidential fixed assets","Historical Cost","1966","Level","6",96447,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1es00",1,"Private nonresidential fixed assets","Historical Cost","1967","Level","6",98403,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1es00",1,"Private nonresidential fixed assets","Historical Cost","1968","Level","6",106734,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1es00",1,"Private nonresidential fixed assets","Historical Cost","1969","Level","6",119085,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1es00",1,"Private nonresidential fixed assets","Historical Cost","1970","Level","6",122990,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1es00",1,"Private nonresidential fixed assets","Historical Cost","1971","Level","6",128477,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1es00",1,"Private nonresidential fixed assets","Historical Cost","1972","Level","6",144921,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1es00",1,"Private nonresidential fixed assets","Historical Cost","1973","Level","6",171223,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1es00",1,"Private nonresidential fixed assets","Historical Cost","1974","Level","6",189714,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1es00",1,"Private nonresidential fixed assets","Historical Cost","1975","Level","6",195460,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1es00",1,"Private nonresidential fixed assets","Historical Cost","1976","Level","6",217302,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1es00",1,"Private nonresidential fixed assets","Historical Cost","1977","Level","6",256293,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1es00",1,"Private nonresidential fixed assets","Historical Cost","1978","Level","6",310816,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1es00",1,"Private nonresidential fixed assets","Historical Cost","1979","Level","6",370541,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1es00",1,"Private nonresidential fixed assets","Historical Cost","1980","Level","6",402333,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1es00",1,"Private nonresidential fixed assets","Historical Cost","1981","Level","6",467588,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1es00",1,"Private nonresidential fixed assets","Historical Cost","1982","Level","6",477163,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1es00",1,"Private nonresidential fixed assets","Historical Cost","1983","Level","6",474259,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1es00",1,"Private nonresidential fixed assets","Historical Cost","1984","Level","6",557533,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1es00",1,"Private nonresidential fixed assets","Historical Cost","1985","Level","6",602351,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1es00",1,"Private nonresidential fixed assets","Historical Cost","1986","Level","6",595823,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1es00",1,"Private nonresidential fixed assets","Historical Cost","1987","Level","6",608068,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1es00",1,"Private nonresidential fixed assets","Historical Cost","1988","Level","6",654415,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1es00",1,"Private nonresidential fixed assets","Historical Cost","1989","Level","6",705835,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1es00",1,"Private nonresidential fixed assets","Historical Cost","1990","Level","6",732337,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1es00",1,"Private nonresidential fixed assets","Historical Cost","1991","Level","6",713719,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1es00",1,"Private nonresidential fixed assets","Historical Cost","1992","Level","6",728463,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1es00",1,"Private nonresidential fixed assets","Historical Cost","1993","Level","6",792520,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1es00",1,"Private nonresidential fixed assets","Historical Cost","1994","Level","6",860401,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1es00",1,"Private nonresidential fixed assets","Historical Cost","1995","Level","6",957201,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1es00",1,"Private nonresidential fixed assets","Historical Cost","1996","Level","6",1041622,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1es00",1,"Private nonresidential fixed assets","Historical Cost","1997","Level","6",1142792,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1es00",1,"Private nonresidential fixed assets","Historical Cost","1998","Level","6",1245206,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1es00",1,"Private nonresidential fixed assets","Historical Cost","1999","Level","6",1352013,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1es00",1,"Private nonresidential fixed assets","Historical Cost","2000","Level","6",1478812,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1es00",1,"Private nonresidential fixed assets","Historical Cost","2001","Level","6",1437433,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1es00",1,"Private nonresidential fixed assets","Historical Cost","2002","Level","6",1327867,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1es00",1,"Private nonresidential fixed assets","Historical Cost","2003","Level","6",1349072,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1es00",1,"Private nonresidential fixed assets","Historical Cost","2004","Level","6",1444006,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1es00",1,"Private nonresidential fixed assets","Historical Cost","2005","Level","6",1598160,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1es00",1,"Private nonresidential fixed assets","Historical Cost","2006","Level","6",1770765,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1es00",1,"Private nonresidential fixed assets","Historical Cost","2007","Level","6",1923838,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1es00",1,"Private nonresidential fixed assets","Historical Cost","2008","Level","6",1972388,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1es00",1,"Private nonresidential fixed assets","Historical Cost","2009","Level","6",1664278,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1es00",1,"Private nonresidential fixed assets","Historical Cost","2010","Level","6",1727227,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1es00",1,"Private nonresidential fixed assets","Historical Cost","2011","Level","6",1901232,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1es00",1,"Private nonresidential fixed assets","Historical Cost","2012","Level","6",2097104,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1es00",1,"Private nonresidential fixed assets","Historical Cost","2013","Level","6",2203272,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1es00",1,"Private nonresidential fixed assets","Historical Cost","2014","Level","6",2402466,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1es00",1,"Private nonresidential fixed assets","Historical Cost","2015","Level","6",2466889,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1es00",1,"Private nonresidential fixed assets","Historical Cost","2016","Level","6",2478452,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1es00",1,"Private nonresidential fixed assets","Historical Cost","2017","Level","6",2611198,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1es00",1,"Private nonresidential fixed assets","Historical Cost","2018","Level","6",2804932,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1es00",1,"Private nonresidential fixed assets","Historical Cost","2019","Level","6",2936002,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1es00",1,"Private nonresidential fixed assets","Historical Cost","2020","Level","6",2810718,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1es00",1,"Private nonresidential fixed assets","Historical Cost","2021","Level","6",3036332,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1es00",1,"Private nonresidential fixed assets","Historical Cost","2022","Level","6",3427453,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1es00",1,"Private nonresidential fixed assets","Historical Cost","2023","Level","6",3788323,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1es00",1,"Private nonresidential fixed assets","Historical Cost","2024","Level","6",3959844,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1eq00",2,"Equipment","Historical Cost","1901","Level","6",681,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1eq00",2,"Equipment","Historical Cost","1902","Level","6",789,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1eq00",2,"Equipment","Historical Cost","1903","Level","6",855,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1eq00",2,"Equipment","Historical Cost","1904","Level","6",770,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1eq00",2,"Equipment","Historical Cost","1905","Level","6",929,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1eq00",2,"Equipment","Historical Cost","1906","Level","6",1217,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1eq00",2,"Equipment","Historical Cost","1907","Level","6",1472,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1eq00",2,"Equipment","Historical Cost","1908","Level","6",908,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1eq00",2,"Equipment","Historical Cost","1909","Level","6",1113,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1eq00",2,"Equipment","Historical Cost","1910","Level","6",1313,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1eq00",2,"Equipment","Historical Cost","1911","Level","6",1226,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1eq00",2,"Equipment","Historical Cost","1912","Level","6",1737,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1eq00",2,"Equipment","Historical Cost","1913","Level","6",1990,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1eq00",2,"Equipment","Historical Cost","1914","Level","6",1605,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1eq00",2,"Equipment","Historical Cost","1915","Level","6",1738,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1eq00",2,"Equipment","Historical Cost","1916","Level","6",2651,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1eq00",2,"Equipment","Historical Cost","1917","Level","6",3905,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1eq00",2,"Equipment","Historical Cost","1918","Level","6",5312,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1eq00",2,"Equipment","Historical Cost","1919","Level","6",5641,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1eq00",2,"Equipment","Historical Cost","1920","Level","6",6233,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1eq00",2,"Equipment","Historical Cost","1921","Level","6",4527,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1eq00",2,"Equipment","Historical Cost","1922","Level","6",4583,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1eq00",2,"Equipment","Historical Cost","1923","Level","6",6323,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1eq00",2,"Equipment","Historical Cost","1924","Level","6",4545,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1eq00",2,"Equipment","Historical Cost","1925","Level","6",6113,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1eq00",2,"Equipment","Historical Cost","1926","Level","6",5416,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1eq00",2,"Equipment","Historical Cost","1927","Level","6",5010,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1eq00",2,"Equipment","Historical Cost","1928","Level","6",5216,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1eq00",2,"Equipment","Historical Cost","1929","Level","6",5699,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1eq00",2,"Equipment","Historical Cost","1930","Level","6",4591,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1eq00",2,"Equipment","Historical Cost","1931","Level","6",3125,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1eq00",2,"Equipment","Historical Cost","1932","Level","6",2009,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1eq00",2,"Equipment","Historical Cost","1933","Level","6",1896,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1eq00",2,"Equipment","Historical Cost","1934","Level","6",2485,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1eq00",2,"Equipment","Historical Cost","1935","Level","6",3125,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1eq00",2,"Equipment","Historical Cost","1936","Level","6",4069,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1eq00",2,"Equipment","Historical Cost","1937","Level","6",5021,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1eq00",2,"Equipment","Historical Cost","1938","Level","6",3820,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1eq00",2,"Equipment","Historical Cost","1939","Level","6",4192,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1eq00",2,"Equipment","Historical Cost","1940","Level","6",5329,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1eq00",2,"Equipment","Historical Cost","1941","Level","6",6432,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1eq00",2,"Equipment","Historical Cost","1942","Level","6",4627,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1eq00",2,"Equipment","Historical Cost","1943","Level","6",4228,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1eq00",2,"Equipment","Historical Cost","1944","Level","6",5498,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1eq00",2,"Equipment","Historical Cost","1945","Level","6",7759,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1eq00",2,"Equipment","Historical Cost","1946","Level","6",10311,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1eq00",2,"Equipment","Historical Cost","1947","Level","6",15493,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1eq00",2,"Equipment","Historical Cost","1948","Level","6",17277,"FAAt407","2026-06-11T11:28:03-0400"
"FixedAssets","FAAt407","i3ntotl1eq00",2,"Equipment","Historical Cost","1949","Level","6",15753,"FAAt407","2026-06-11T11:28:03-0400"
