"dataset","table_name","series_code","line_number","line_description","metric_name","time_period","cl_unit","unit_mult","data_value","note_ref","retrieved_at"
"FixedAssets","FAAt401","k1ntotl1es00",1,"Private nonresidential fixed assets","Current Dollars","1961","Level","6",604328,"FAAt401","2026-06-11T11:28:15-0400"
"FixedAssets","FAAt401","k1ntotl1es00",1,"Private nonresidential fixed assets","Current Dollars","1962","Level","6",626795,"FAAt401","2026-06-11T11:28:15-0400"
"FixedAssets","FAAt401","k1ntotl1es00",1,"Private nonresidential fixed assets","Current Dollars","1963","Level","6",650603,"FAAt401","2026-06-11T11:28:15-0400"
"FixedAssets","FAAt401","k1ntotl1es00",1,"Private nonresidential fixed assets","Current Dollars","1964","Level","6",689318,"FAAt401","2026-06-11T11:28:15-0400"
"FixedAssets","FAAt401","k1ntotl1es00",1,"Private nonresidential fixed assets","Current Dollars","1965","Level","6",738843,"FAAt401","2026-06-11T11:28:15-0400"
"FixedAssets","FAAt401","k1ntotl1es00",1,"Private nonresidential fixed assets","Current Dollars","1966","Level","6",804263,"FAAt401","2026-06-11T11:28:15-0400"
"FixedAssets","FAAt401","k1ntotl1es00",1,"Private nonresidential fixed assets","Current Dollars","1967","Level","6",871188,"FAAt401","2026-06-11T11:28:15-0400"
"FixedAssets","FAAt401","k1ntotl1es00",1,"Private nonresidential fixed assets","Current Dollars","1968","Level","6",957886,"FAAt401","2026-06-11T11:28:15-0400"
"FixedAssets","FAAt401","k1ntotl1es00",1,"Private nonresidential fixed assets","Current Dollars","1969","Level","6",1055775,"FAAt401","2026-06-11T11:28:15-0400"
"FixedAssets","FAAt401","k1ntotl1es00",1,"Private nonresidential fixed assets","Current Dollars","1970","Level","6",1161635,"FAAt401","2026-06-11T11:28:15-0400"
"FixedAssets","FAAt401","k1ntotl1es00",1,"Private nonresidential fixed assets","Current Dollars","1971","Level","6",1275119,"FAAt401","2026-06-11T11:28:15-0400"
"FixedAssets","FAAt401","k1ntotl1es00",1,"Private nonresidential fixed assets","Current Dollars","1972","Level","6",1385696,"FAAt401","2026-06-11T11:28:15-0400"
"FixedAssets","FAAt401","k1ntotl1es00",1,"Private nonresidential fixed assets","Current Dollars","1973","Level","6",1560649,"FAAt401","2026-06-11T11:28:15-0400"
"FixedAssets","FAAt401","k1ntotl1es00",1,"Private nonresidential fixed assets","Current Dollars","1974","Level","6",1893965,"FAAt401","2026-06-11T11:28:15-0400"
"FixedAssets","FAAt401","k1ntotl1es00",1,"Private nonresidential fixed assets","Current Dollars","1975","Level","6",2083536,"FAAt401","2026-06-11T11:28:15-0400"
"FixedAssets","FAAt401","k1ntotl1es00",1,"Private nonresidential fixed assets","Current Dollars","1976","Level","6",2280237,"FAAt401","2026-06-11T11:28:15-0400"
"FixedAssets","FAAt401","k1ntotl1es00",1,"Private nonresidential fixed assets","Current Dollars","1977","Level","6",2532629,"FAAt401","2026-06-11T11:28:15-0400"
"FixedAssets","FAAt401","k1ntotl1es00",1,"Private nonresidential fixed assets","Current Dollars","1978","Level","6",2870135,"FAAt401","2026-06-11T11:28:15-0400"
"FixedAssets","FAAt401","k1ntotl1es00",1,"Private nonresidential fixed assets","Current Dollars","1979","Level","6",3313954,"FAAt401","2026-06-11T11:28:15-0400"
"FixedAssets","FAAt401","k1ntotl1es00",1,"Private nonresidential fixed assets","Current Dollars","1980","Level","6",3800290,"FAAt401","2026-06-11T11:28:15-0400"
"FixedAssets","FAAt401","k1ntotl1es00",1,"Private nonresidential fixed assets","Current Dollars","1981","Level","6",4300221,"FAAt401","2026-06-11T11:28:15-0400"
"FixedAssets","FAAt401","k1ntotl1es00",1,"Private nonresidential fixed assets","Current Dollars","1982","Level","6",4589165,"FAAt401","2026-06-11T11:28:15-0400"
"FixedAssets","FAAt401","k1ntotl1es00",1,"Private nonresidential fixed assets","Current Dollars","1983","Level","6",4744723,"FAAt401","2026-06-11T11:28:15-0400"
"FixedAssets","FAAt401","k1ntotl1es00",1,"Private nonresidential fixed assets","Current Dollars","1984","Level","6",5040975,"FAAt401","2026-06-11T11:28:15-0400"
"FixedAssets","FAAt401","k1ntotl1es00",1,"Private nonresidential fixed assets","Current Dollars","1985","Level","6",5332407,"FAAt401","2026-06-11T11:28:15-0400"
"FixedAssets","FAAt401","k1ntotl1es00",1,"Private nonresidential fixed assets","Current Dollars","1986","Level","6",5603761,"FAAt401","2026-06-11T11:28:15-0400"
"FixedAssets","FAAt401","k1ntotl1es00",1,"Private nonresidential fixed assets","Current Dollars","1987","Level","6",5919104,"FAAt401","2026-06-11T11:28:15-0400"
"FixedAssets","FAAt401","k1ntotl1es00",1,"Private nonresidential fixed assets","Current Dollars","1988","Level","6",6311228,"FAAt401","2026-06-11T11:28:15-0400"
"FixedAssets","FAAt401","k1ntotl1es00",1,"Private nonresidential fixed assets","Current Dollars","1989","Level","6",6699840,"FAAt401","2026-06-11T11:28:15-0400"
"FixedAssets","FAAt401","k1ntotl1es00",1,"Private nonresidential fixed assets","Current Dollars","1990","Level","6",7071254,"FAAt401","2026-06-11T11:28:15-0400"
"FixedAssets","FAAt401","k1ntotl1es00",1,"Private nonresidential fixed assets","Current Dollars","1991","Level","6",7242497,"FAAt401","2026-06-11T11:28:15-0400"
"FixedAssets","FAAt401","k1ntotl1es00",1,"Private nonresidential fixed assets","Current Dollars","1992","Level","6",7487351,"FAAt401","2026-06-11T11:28:15-0400"
"FixedAssets","FAAt401","k1ntotl1es00",1,"Private nonresidential fixed assets","Current Dollars","1993","Level","6",7838125,"FAAt401","2026-06-11T11:28:15-0400"
"FixedAssets","FAAt401","k1ntotl1es00",1,"Private nonresidential fixed assets","Current Dollars","1994","Level","6",8273204,"FAAt401","2026-06-11T11:28:15-0400"
"FixedAssets","FAAt401","k1ntotl1es00",1,"Private nonresidential fixed assets","Current Dollars","1995","Level","6",8723558,"FAAt401","2026-06-11T11:28:15-0400"
"FixedAssets","FAAt401","k1ntotl1es00",1,"Private nonresidential fixed assets","Current Dollars","1996","Level","6",9152132,"FAAt401","2026-06-11T11:28:15-0400"
"FixedAssets","FAAt401","k1ntotl1es00",1,"Private nonresidential fixed assets","Current Dollars","1997","Level","6",9674473,"FAAt401","2026-06-11T11:28:15-0400"
"FixedAssets","FAAt401","k1ntotl1es00",1,"Private nonresidential fixed assets","Current Dollars","1998","Level","6",10226721,"FAAt401","2026-06-11T11:28:15-0400"
"FixedAssets","FAAt401","k1ntotl1es00",1,"Private nonresidential fixed assets","Current Dollars","1999","Level","6",10849249,"FAAt401","2026-06-11T11:28:15-0400"
"FixedAssets","FAAt401","k1ntotl1es00",1,"Private nonresidential fixed assets","Current Dollars","2000","Level","6",11607864,"FAAt401","2026-06-11T11:28:15-0400"
"FixedAssets","FAAt401","k1ntotl1es00",1,"Private nonresidential fixed assets","Current Dollars","2001","Level","6",12189396,"FAAt401","2026-06-11T11:28:15-0400"
"FixedAssets","FAAt401","k1ntotl1es00",1,"Private nonresidential fixed assets","Current Dollars","2002","Level","6",12616326,"FAAt401","2026-06-11T11:28:15-0400"
"FixedAssets","FAAt401","k1ntotl1es00",1,"Private nonresidential fixed assets","Current Dollars","2003","Level","6",13038217,"FAAt401","2026-06-11T11:28:15-0400"
"FixedAssets","FAAt401","k1ntotl1es00",1,"Private nonresidential fixed assets","Current Dollars","2004","Level","6",14152545,"FAAt401","2026-06-11T11:28:15-0400"
"FixedAssets","FAAt401","k1ntotl1es00",1,"Private nonresidential fixed assets","Current Dollars","2005","Level","6",15429476,"FAAt401","2026-06-11T11:28:15-0400"
"FixedAssets","FAAt401","k1ntotl1es00",1,"Private nonresidential fixed assets","Current Dollars","2006","Level","6",16706002,"FAAt401","2026-06-11T11:28:15-0400"
"FixedAssets","FAAt401","k1ntotl1es00",1,"Private nonresidential fixed assets","Current Dollars","2007","Level","6",17647597,"FAAt401","2026-06-11T11:28:15-0400"
"FixedAssets","FAAt401","k1ntotl1es00",1,"Private nonresidential fixed assets","Current Dollars","2008","Level","6",18787982,"FAAt401","2026-06-11T11:28:15-0400"
"FixedAssets","FAAt401","k1ntotl1es00",1,"Private nonresidential fixed assets","Current Dollars","2009","Level","6",18233843,"FAAt401","2026-06-11T11:28:15-0400"
"FixedAssets","FAAt401","k1ntotl1es00",1,"Private nonresidential fixed assets","Current Dollars","2010","Level","6",18681707,"FAAt401","2026-06-11T11:28:15-0400"
"FixedAssets","FAAt401","k1ntotl1es00",1,"Private nonresidential fixed assets","Current Dollars","2011","Level","6",19549432,"FAAt401","2026-06-11T11:28:15-0400"
"FixedAssets","FAAt401","k1ntotl1es00",1,"Private nonresidential fixed assets","Current Dollars","2012","Level","6",20201795,"FAAt401","2026-06-11T11:28:15-0400"
"FixedAssets","FAAt401","k1ntotl1es00",1,"Private nonresidential fixed assets","Current Dollars","2013","Level","6",21039791,"FAAt401","2026-06-11T11:28:15-0400"
"FixedAssets","FAAt401","k1ntotl1es00",1,"Private nonresidential fixed assets","Current Dollars","2014","Level","6",22022201,"FAAt401","2026-06-11T11:28:15-0400"
"FixedAssets","FAAt401","k1ntotl1es00",1,"Private nonresidential fixed assets","Current Dollars","2015","Level","6",22494315,"FAAt401","2026-06-11T11:28:15-0400"
"FixedAssets","FAAt401","k1ntotl1es00",1,"Private nonresidential fixed assets","Current Dollars","2016","Level","6",23161992,"FAAt401","2026-06-11T11:28:15-0400"
"FixedAssets","FAAt401","k1ntotl1es00",1,"Private nonresidential fixed assets","Current Dollars","2017","Level","6",24066902,"FAAt401","2026-06-11T11:28:15-0400"
"FixedAssets","FAAt401","k1ntotl1es00",1,"Private nonresidential fixed assets","Current Dollars","2018","Level","6",25227313,"FAAt401","2026-06-11T11:28:15-0400"
"FixedAssets","FAAt401","k1ntotl1es00",1,"Private nonresidential fixed assets","Current Dollars","2019","Level","6",26423854,"FAAt401","2026-06-11T11:28:15-0400"
"FixedAssets","FAAt401","k1ntotl1es00",1,"Private nonresidential fixed assets","Current Dollars","2020","Level","6",27010148,"FAAt401","2026-06-11T11:28:15-0400"
"FixedAssets","FAAt401","k1ntotl1es00",1,"Private nonresidential fixed assets","Current Dollars","2021","Level","6",30051849,"FAAt401","2026-06-11T11:28:15-0400"
"FixedAssets","FAAt401","k1ntotl1es00",1,"Private nonresidential fixed assets","Current Dollars","2022","Level","6",33673661,"FAAt401","2026-06-11T11:28:15-0400"
"FixedAssets","FAAt401","k1ntotl1es00",1,"Private nonresidential fixed assets","Current Dollars","2023","Level","6",34771025,"FAAt401","2026-06-11T11:28:15-0400"
"FixedAssets","FAAt401","k1ntotl1es00",1,"Private nonresidential fixed assets","Current Dollars","2024","Level","6",35899940,"FAAt401","2026-06-11T11:28:15-0400"
"FixedAssets","FAAt401","k1ntotl1eq00",2,"Equipment","Current Dollars","1925","Level","6",31063,"FAAt401","2026-06-11T11:28:15-0400"
"FixedAssets","FAAt401","k1ntotl1eq00",2,"Equipment","Current Dollars","1926","Level","6",32842,"FAAt401","2026-06-11T11:28:15-0400"
"FixedAssets","FAAt401","k1ntotl1eq00",2,"Equipment","Current Dollars","1927","Level","6",33538,"FAAt401","2026-06-11T11:28:15-0400"
"FixedAssets","FAAt401","k1ntotl1eq00",2,"Equipment","Current Dollars","1928","Level","6",34198,"FAAt401","2026-06-11T11:28:16-0400"
"FixedAssets","FAAt401","k1ntotl1eq00",2,"Equipment","Current Dollars","1929","Level","6",34337,"FAAt401","2026-06-11T11:28:16-0400"
"FixedAssets","FAAt401","k1ntotl1eq00",2,"Equipment","Current Dollars","1930","Level","6",32658,"FAAt401","2026-06-11T11:28:16-0400"
"FixedAssets","FAAt401","k1ntotl1eq00",2,"Equipment","Current Dollars","1931","Level","6",29715,"FAAt401","2026-06-11T11:28:16-0400"
"FixedAssets","FAAt401","k1ntotl1eq00",2,"Equipment","Current Dollars","1932","Level","6",26684,"FAAt401","2026-06-11T11:28:16-0400"
"FixedAssets","FAAt401","k1ntotl1eq00",2,"Equipment","Current Dollars","1933","Level","6",26385,"FAAt401","2026-06-11T11:28:16-0400"
"FixedAssets","FAAt401","k1ntotl1eq00",2,"Equipment","Current Dollars","1934","Level","6",26466,"FAAt401","2026-06-11T11:28:16-0400"
"FixedAssets","FAAt401","k1ntotl1eq00",2,"Equipment","Current Dollars","1935","Level","6",25888,"FAAt401","2026-06-11T11:28:16-0400"
"FixedAssets","FAAt401","k1ntotl1eq00",2,"Equipment","Current Dollars","1936","Level","6",27844,"FAAt401","2026-06-11T11:28:16-0400"
"FixedAssets","FAAt401","k1ntotl1eq00",2,"Equipment","Current Dollars","1937","Level","6",29946,"FAAt401","2026-06-11T11:28:16-0400"
"FixedAssets","FAAt401","k1ntotl1eq00",2,"Equipment","Current Dollars","1938","Level","6",29901,"FAAt401","2026-06-11T11:28:16-0400"
"FixedAssets","FAAt401","k1ntotl1eq00",2,"Equipment","Current Dollars","1939","Level","6",30508,"FAAt401","2026-06-11T11:28:16-0400"
"FixedAssets","FAAt401","k1ntotl1eq00",2,"Equipment","Current Dollars","1940","Level","6",32785,"FAAt401","2026-06-11T11:28:16-0400"
"FixedAssets","FAAt401","k1ntotl1eq00",2,"Equipment","Current Dollars","1941","Level","6",37632,"FAAt401","2026-06-11T11:28:16-0400"
"FixedAssets","FAAt401","k1ntotl1eq00",2,"Equipment","Current Dollars","1942","Level","6",38527,"FAAt401","2026-06-11T11:28:16-0400"
"FixedAssets","FAAt401","k1ntotl1eq00",2,"Equipment","Current Dollars","1943","Level","6",38881,"FAAt401","2026-06-11T11:28:16-0400"
"FixedAssets","FAAt401","k1ntotl1eq00",2,"Equipment","Current Dollars","1944","Level","6",38786,"FAAt401","2026-06-11T11:28:16-0400"
"FixedAssets","FAAt401","k1ntotl1eq00",2,"Equipment","Current Dollars","1945","Level","6",44211,"FAAt401","2026-06-11T11:28:16-0400"
"FixedAssets","FAAt401","k1ntotl1eq00",2,"Equipment","Current Dollars","1946","Level","6",53306,"FAAt401","2026-06-11T11:28:16-0400"
"FixedAssets","FAAt401","k1ntotl1eq00",2,"Equipment","Current Dollars","1947","Level","6",65530,"FAAt401","2026-06-11T11:28:16-0400"
"FixedAssets","FAAt401","k1ntotl1eq00",2,"Equipment","Current Dollars","1948","Level","6",80310,"FAAt401","2026-06-11T11:28:16-0400"
"FixedAssets","FAAt401","k1ntotl1eq00",2,"Equipment","Current Dollars","1949","Level","6",84632,"FAAt401","2026-06-11T11:28:16-0400"
"FixedAssets","FAAt401","k1ntotl1eq00",2,"Equipment","Current Dollars","1950","Level","6",98831,"FAAt401","2026-06-11T11:28:16-0400"
"FixedAssets","FAAt401","k1ntotl1eq00",2,"Equipment","Current Dollars","1951","Level","6",109053,"FAAt401","2026-06-11T11:28:16-0400"
"FixedAssets","FAAt401","k1ntotl1eq00",2,"Equipment","Current Dollars","1952","Level","6",114885,"FAAt401","2026-06-11T11:28:16-0400"
"FixedAssets","FAAt401","k1ntotl1eq00",2,"Equipment","Current Dollars","1953","Level","6",124372,"FAAt401","2026-06-11T11:28:16-0400"
"FixedAssets","FAAt401","k1ntotl1eq00",2,"Equipment","Current Dollars","1954","Level","6",128161,"FAAt401","2026-06-11T11:28:16-0400"
"FixedAssets","FAAt401","k1ntotl1eq00",2,"Equipment","Current Dollars","1955","Level","6",141219,"FAAt401","2026-06-11T11:28:16-0400"
"FixedAssets","FAAt401","k1ntotl1eq00",2,"Equipment","Current Dollars","1956","Level","6",158552,"FAAt401","2026-06-11T11:28:16-0400"
"FixedAssets","FAAt401","k1ntotl1eq00",2,"Equipment","Current Dollars","1957","Level","6",172922,"FAAt401","2026-06-11T11:28:16-0400"
"FixedAssets","FAAt401","k1ntotl1eq00",2,"Equipment","Current Dollars","1958","Level","6",178045,"FAAt401","2026-06-11T11:28:16-0400"
"FixedAssets","FAAt401","k1ntotl1eq00",2,"Equipment","Current Dollars","1959","Level","6",186573,"FAAt401","2026-06-11T11:28:16-0400"
"FixedAssets","FAAt401","k1ntotl1eq00",2,"Equipment","Current Dollars","1960","Level","6",192704,"FAAt401","2026-06-11T11:28:16-0400"
"FixedAssets","FAAt401","k1ntotl1eq00",2,"Equipment","Current Dollars","1961","Level","6",196080,"FAAt401","2026-06-11T11:28:16-0400"
"FixedAssets","FAAt401","k1ntotl1eq00",2,"Equipment","Current Dollars","1962","Level","6",203677,"FAAt401","2026-06-11T11:28:16-0400"
"FixedAssets","FAAt401","k1ntotl1eq00",2,"Equipment","Current Dollars","1963","Level","6",212255,"FAAt401","2026-06-11T11:28:16-0400"
"FixedAssets","FAAt401","k1ntotl1eq00",2,"Equipment","Current Dollars","1964","Level","6",224893,"FAAt401","2026-06-11T11:28:16-0400"
"FixedAssets","FAAt401","k1ntotl1eq00",2,"Equipment","Current Dollars","1965","Level","6",242471,"FAAt401","2026-06-11T11:28:16-0400"
"FixedAssets","FAAt401","k1ntotl1eq00",2,"Equipment","Current Dollars","1966","Level","6",270042,"FAAt401","2026-06-11T11:28:16-0400"
"FixedAssets","FAAt401","k1ntotl1eq00",2,"Equipment","Current Dollars","1967","Level","6",296236,"FAAt401","2026-06-11T11:28:16-0400"
"FixedAssets","FAAt401","k1ntotl1eq00",2,"Equipment","Current Dollars","1968","Level","6",326496,"FAAt401","2026-06-11T11:28:16-0400"
"FixedAssets","FAAt401","k1ntotl1eq00",2,"Equipment","Current Dollars","1969","Level","6",360105,"FAAt401","2026-06-11T11:28:16-0400"
"FixedAssets","FAAt401","k1ntotl1eq00",2,"Equipment","Current Dollars","1970","Level","6",394736,"FAAt401","2026-06-11T11:28:16-0400"
"FixedAssets","FAAt401","k1ntotl1eq00",2,"Equipment","Current Dollars","1971","Level","6",422451,"FAAt401","2026-06-11T11:28:16-0400"
"FixedAssets","FAAt401","k1ntotl1eq00",2,"Equipment","Current Dollars","1972","Level","6",455129,"FAAt401","2026-06-11T11:28:16-0400"
"FixedAssets","FAAt401","k1ntotl1eq00",2,"Equipment","Current Dollars","1973","Level","6",507056,"FAAt401","2026-06-11T11:28:16-0400"
"FixedAssets","FAAt401","k1ntotl1eq00",2,"Equipment","Current Dollars","1974","Level","6",625531,"FAAt401","2026-06-11T11:28:16-0400"
"FixedAssets","FAAt401","k1ntotl1eq00",2,"Equipment","Current Dollars","1975","Level","6",716189,"FAAt401","2026-06-11T11:28:16-0400"
"FixedAssets","FAAt401","k1ntotl1eq00",2,"Equipment","Current Dollars","1976","Level","6",792488,"FAAt401","2026-06-11T11:28:16-0400"
"FixedAssets","FAAt401","k1ntotl1eq00",2,"Equipment","Current Dollars","1977","Level","6",891599,"FAAt401","2026-06-11T11:28:16-0400"
"FixedAssets","FAAt401","k1ntotl1eq00",2,"Equipment","Current Dollars","1978","Level","6",1017978,"FAAt401","2026-06-11T11:28:16-0400"
"FixedAssets","FAAt401","k1ntotl1eq00",2,"Equipment","Current Dollars","1979","Level","6",1181910,"FAAt401","2026-06-11T11:28:16-0400"
"FixedAssets","FAAt401","k1ntotl1eq00",2,"Equipment","Current Dollars","1980","Level","6",1369900,"FAAt401","2026-06-11T11:28:16-0400"
"FixedAssets","FAAt401","k1ntotl1eq00",2,"Equipment","Current Dollars","1981","Level","6",1528431,"FAAt401","2026-06-11T11:28:16-0400"
"FixedAssets","FAAt401","k1ntotl1eq00",2,"Equipment","Current Dollars","1982","Level","6",1619948,"FAAt401","2026-06-11T11:28:16-0400"
"FixedAssets","FAAt401","k1ntotl1eq00",2,"Equipment","Current Dollars","1983","Level","6",1670521,"FAAt401","2026-06-11T11:28:16-0400"
"FixedAssets","FAAt401","k1ntotl1eq00",2,"Equipment","Current Dollars","1984","Level","6",1758781,"FAAt401","2026-06-11T11:28:16-0400"
"FixedAssets","FAAt401","k1ntotl1eq00",2,"Equipment","Current Dollars","1985","Level","6",1857973,"FAAt401","2026-06-11T11:28:16-0400"
"FixedAssets","FAAt401","k1ntotl1eq00",2,"Equipment","Current Dollars","1986","Level","6",1964741,"FAAt401","2026-06-11T11:28:16-0400"
"FixedAssets","FAAt401","k1ntotl1eq00",2,"Equipment","Current Dollars","1987","Level","6",2055266,"FAAt401","2026-06-11T11:28:16-0400"
"FixedAssets","FAAt401","k1ntotl1eq00",2,"Equipment","Current Dollars","1988","Level","6",2178045,"FAAt401","2026-06-11T11:28:16-0400"
"FixedAssets","FAAt401","k1ntotl1eq00",2,"Equipment","Current Dollars","1989","Level","6",2300584,"FAAt401","2026-06-11T11:28:16-0400"
"FixedAssets","FAAt401","k1ntotl1eq00",2,"Equipment","Current Dollars","1990","Level","6",2423670,"FAAt401","2026-06-11T11:28:16-0400"
"FixedAssets","FAAt401","k1ntotl1eq00",2,"Equipment","Current Dollars","1991","Level","6",2482217,"FAAt401","2026-06-11T11:28:16-0400"
"FixedAssets","FAAt401","k1ntotl1eq00",2,"Equipment","Current Dollars","1992","Level","6",2544359,"FAAt401","2026-06-11T11:28:16-0400"
"FixedAssets","FAAt401","k1ntotl1eq00",2,"Equipment","Current Dollars","1993","Level","6",2642418,"FAAt401","2026-06-11T11:28:16-0400"
"FixedAssets","FAAt401","k1ntotl1eq00",2,"Equipment","Current Dollars","1994","Level","6",2784959,"FAAt401","2026-06-11T11:28:16-0400"
"FixedAssets","FAAt401","k1ntotl1eq00",2,"Equipment","Current Dollars","1995","Level","6",2959171,"FAAt401","2026-06-11T11:28:16-0400"
"FixedAssets","FAAt401","k1ntotl1eq00",2,"Equipment","Current Dollars","1996","Level","6",3104063,"FAAt401","2026-06-11T11:28:16-0400"
"FixedAssets","FAAt401","k1ntotl1eq00",2,"Equipment","Current Dollars","1997","Level","6",3235244,"FAAt401","2026-06-11T11:28:16-0400"
"FixedAssets","FAAt401","k1ntotl1eq00",2,"Equipment","Current Dollars","1998","Level","6",3384745,"FAAt401","2026-06-11T11:28:16-0400"
