"dataset","table_name","series_code","line_number","line_description","metric_name","time_period","cl_unit","unit_mult","data_value","note_ref","retrieved_at"
"FixedAssets","FAAt402","kcntotl1es00",1,"Private nonresidential fixed assets","Fisher Quantity Index","1939","Level","0",10.449,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1es00",1,"Private nonresidential fixed assets","Fisher Quantity Index","1940","Level","0",10.583,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1es00",1,"Private nonresidential fixed assets","Fisher Quantity Index","1941","Level","0",10.798,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1es00",1,"Private nonresidential fixed assets","Fisher Quantity Index","1942","Level","0",10.741,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1es00",1,"Private nonresidential fixed assets","Fisher Quantity Index","1943","Level","0",10.61,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1es00",1,"Private nonresidential fixed assets","Fisher Quantity Index","1944","Level","0",10.593,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1es00",1,"Private nonresidential fixed assets","Fisher Quantity Index","1945","Level","0",10.771,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1es00",1,"Private nonresidential fixed assets","Fisher Quantity Index","1946","Level","0",11.194,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1es00",1,"Private nonresidential fixed assets","Fisher Quantity Index","1947","Level","0",11.713,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1es00",1,"Private nonresidential fixed assets","Fisher Quantity Index","1948","Level","0",12.237,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1es00",1,"Private nonresidential fixed assets","Fisher Quantity Index","1949","Level","0",12.616,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1es00",1,"Private nonresidential fixed assets","Fisher Quantity Index","1950","Level","0",13.058,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1es00",1,"Private nonresidential fixed assets","Fisher Quantity Index","1951","Level","0",13.512,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1es00",1,"Private nonresidential fixed assets","Fisher Quantity Index","1952","Level","0",13.934,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1es00",1,"Private nonresidential fixed assets","Fisher Quantity Index","1953","Level","0",14.431,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1es00",1,"Private nonresidential fixed assets","Fisher Quantity Index","1954","Level","0",14.862,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1es00",1,"Private nonresidential fixed assets","Fisher Quantity Index","1955","Level","0",15.391,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1es00",1,"Private nonresidential fixed assets","Fisher Quantity Index","1956","Level","0",15.987,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1es00",1,"Private nonresidential fixed assets","Fisher Quantity Index","1957","Level","0",16.565,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1es00",1,"Private nonresidential fixed assets","Fisher Quantity Index","1958","Level","0",16.941,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1es00",1,"Private nonresidential fixed assets","Fisher Quantity Index","1959","Level","0",17.389,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1es00",1,"Private nonresidential fixed assets","Fisher Quantity Index","1960","Level","0",17.905,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1es00",1,"Private nonresidential fixed assets","Fisher Quantity Index","1961","Level","0",18.397,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1es00",1,"Private nonresidential fixed assets","Fisher Quantity Index","1962","Level","0",18.986,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1es00",1,"Private nonresidential fixed assets","Fisher Quantity Index","1963","Level","0",19.616,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1es00",1,"Private nonresidential fixed assets","Fisher Quantity Index","1964","Level","0",20.39,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1es00",1,"Private nonresidential fixed assets","Fisher Quantity Index","1965","Level","0",21.425,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1es00",1,"Private nonresidential fixed assets","Fisher Quantity Index","1966","Level","0",22.635,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1es00",1,"Private nonresidential fixed assets","Fisher Quantity Index","1967","Level","0",23.715,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1es00",1,"Private nonresidential fixed assets","Fisher Quantity Index","1968","Level","0",24.815,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1es00",1,"Private nonresidential fixed assets","Fisher Quantity Index","1969","Level","0",25.994,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1es00",1,"Private nonresidential fixed assets","Fisher Quantity Index","1970","Level","0",27.022,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1es00",1,"Private nonresidential fixed assets","Fisher Quantity Index","1971","Level","0",27.949,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1es00",1,"Private nonresidential fixed assets","Fisher Quantity Index","1972","Level","0",29.008,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1es00",1,"Private nonresidential fixed assets","Fisher Quantity Index","1973","Level","0",30.331,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1es00",1,"Private nonresidential fixed assets","Fisher Quantity Index","1974","Level","0",31.538,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1es00",1,"Private nonresidential fixed assets","Fisher Quantity Index","1975","Level","0",32.352,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1es00",1,"Private nonresidential fixed assets","Fisher Quantity Index","1976","Level","0",33.233,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1es00",1,"Private nonresidential fixed assets","Fisher Quantity Index","1977","Level","0",34.332,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1es00",1,"Private nonresidential fixed assets","Fisher Quantity Index","1978","Level","0",35.761,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1es00",1,"Private nonresidential fixed assets","Fisher Quantity Index","1979","Level","0",37.399,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1es00",1,"Private nonresidential fixed assets","Fisher Quantity Index","1980","Level","0",38.861,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1es00",1,"Private nonresidential fixed assets","Fisher Quantity Index","1981","Level","0",40.427,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1es00",1,"Private nonresidential fixed assets","Fisher Quantity Index","1982","Level","0",41.664,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1es00",1,"Private nonresidential fixed assets","Fisher Quantity Index","1983","Level","0",42.728,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1es00",1,"Private nonresidential fixed assets","Fisher Quantity Index","1984","Level","0",44.341,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1es00",1,"Private nonresidential fixed assets","Fisher Quantity Index","1985","Level","0",46.07,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1es00",1,"Private nonresidential fixed assets","Fisher Quantity Index","1986","Level","0",47.485,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1es00",1,"Private nonresidential fixed assets","Fisher Quantity Index","1987","Level","0",48.76,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1es00",1,"Private nonresidential fixed assets","Fisher Quantity Index","1988","Level","0",50.092,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1es00",1,"Private nonresidential fixed assets","Fisher Quantity Index","1989","Level","0",51.483,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1es00",1,"Private nonresidential fixed assets","Fisher Quantity Index","1990","Level","0",52.812,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1es00",1,"Private nonresidential fixed assets","Fisher Quantity Index","1991","Level","0",53.761,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1es00",1,"Private nonresidential fixed assets","Fisher Quantity Index","1992","Level","0",54.648,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1es00",1,"Private nonresidential fixed assets","Fisher Quantity Index","1993","Level","0",55.81,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1es00",1,"Private nonresidential fixed assets","Fisher Quantity Index","1994","Level","0",57.134,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1es00",1,"Private nonresidential fixed assets","Fisher Quantity Index","1995","Level","0",58.786,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1es00",1,"Private nonresidential fixed assets","Fisher Quantity Index","1996","Level","0",60.716,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1es00",1,"Private nonresidential fixed assets","Fisher Quantity Index","1997","Level","0",62.947,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1es00",1,"Private nonresidential fixed assets","Fisher Quantity Index","1998","Level","0",65.47,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1es00",1,"Private nonresidential fixed assets","Fisher Quantity Index","1999","Level","0",68.203,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1es00",1,"Private nonresidential fixed assets","Fisher Quantity Index","2000","Level","0",71.152,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1es00",1,"Private nonresidential fixed assets","Fisher Quantity Index","2001","Level","0",73.336,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1es00",1,"Private nonresidential fixed assets","Fisher Quantity Index","2002","Level","0",74.707,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1es00",1,"Private nonresidential fixed assets","Fisher Quantity Index","2003","Level","0",76.027,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1es00",1,"Private nonresidential fixed assets","Fisher Quantity Index","2004","Level","0",77.463,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1es00",1,"Private nonresidential fixed assets","Fisher Quantity Index","2005","Level","0",79.087,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1es00",1,"Private nonresidential fixed assets","Fisher Quantity Index","2006","Level","0",81.139,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1es00",1,"Private nonresidential fixed assets","Fisher Quantity Index","2007","Level","0",83.421,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1es00",1,"Private nonresidential fixed assets","Fisher Quantity Index","2008","Level","0",85.418,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1es00",1,"Private nonresidential fixed assets","Fisher Quantity Index","2009","Level","0",85.965,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1es00",1,"Private nonresidential fixed assets","Fisher Quantity Index","2010","Level","0",86.76,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1es00",1,"Private nonresidential fixed assets","Fisher Quantity Index","2011","Level","0",88.024,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1es00",1,"Private nonresidential fixed assets","Fisher Quantity Index","2012","Level","0",89.707,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1es00",1,"Private nonresidential fixed assets","Fisher Quantity Index","2013","Level","0",91.577,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1es00",1,"Private nonresidential fixed assets","Fisher Quantity Index","2014","Level","0",93.842,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1es00",1,"Private nonresidential fixed assets","Fisher Quantity Index","2015","Level","0",96.012,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1es00",1,"Private nonresidential fixed assets","Fisher Quantity Index","2016","Level","0",97.996,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1es00",1,"Private nonresidential fixed assets","Fisher Quantity Index","2017","Level","0",100,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1es00",1,"Private nonresidential fixed assets","Fisher Quantity Index","2018","Level","0",102.412,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1es00",1,"Private nonresidential fixed assets","Fisher Quantity Index","2019","Level","0",104.846,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1es00",1,"Private nonresidential fixed assets","Fisher Quantity Index","2020","Level","0",106.365,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1es00",1,"Private nonresidential fixed assets","Fisher Quantity Index","2021","Level","0",108.066,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1es00",1,"Private nonresidential fixed assets","Fisher Quantity Index","2022","Level","0",110.062,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1es00",1,"Private nonresidential fixed assets","Fisher Quantity Index","2023","Level","0",112.542,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1es00",1,"Private nonresidential fixed assets","Fisher Quantity Index","2024","Level","0",114.98,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1eq00",2,"Equipment","Fisher Quantity Index","1925","Level","0",3.975,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1eq00",2,"Equipment","Fisher Quantity Index","1926","Level","0",4.128,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1eq00",2,"Equipment","Fisher Quantity Index","1927","Level","0",4.208,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1eq00",2,"Equipment","Fisher Quantity Index","1928","Level","0",4.3,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1eq00",2,"Equipment","Fisher Quantity Index","1929","Level","0",4.441,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1eq00",2,"Equipment","Fisher Quantity Index","1930","Level","0",4.455,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1eq00",2,"Equipment","Fisher Quantity Index","1931","Level","0",4.312,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1eq00",2,"Equipment","Fisher Quantity Index","1932","Level","0",4.061,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1eq00",2,"Equipment","Fisher Quantity Index","1933","Level","0",3.84,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1eq00",2,"Equipment","Fisher Quantity Index","1934","Level","0",3.711,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1eq00",2,"Equipment","Fisher Quantity Index","1935","Level","0",3.675,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1eq00",2,"Equipment","Fisher Quantity Index","1936","Level","0",3.763,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1eq00",2,"Equipment","Fisher Quantity Index","1937","Level","0",3.922,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1eq00",2,"Equipment","Fisher Quantity Index","1938","Level","0",3.904,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1eq00",2,"Equipment","Fisher Quantity Index","1939","Level","0",3.937,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1eq00",2,"Equipment","Fisher Quantity Index","1940","Level","0",4.086,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1eq00",2,"Equipment","Fisher Quantity Index","1941","Level","0",4.301,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1eq00",2,"Equipment","Fisher Quantity Index","1942","Level","0",4.243,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1eq00",2,"Equipment","Fisher Quantity Index","1943","Level","0",4.156,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1eq00",2,"Equipment","Fisher Quantity Index","1944","Level","0",4.194,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1eq00",2,"Equipment","Fisher Quantity Index","1945","Level","0",4.454,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1eq00",2,"Equipment","Fisher Quantity Index","1946","Level","0",4.837,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1eq00",2,"Equipment","Fisher Quantity Index","1947","Level","0",5.482,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1eq00",2,"Equipment","Fisher Quantity Index","1948","Level","0",6.085,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1eq00",2,"Equipment","Fisher Quantity Index","1949","Level","0",6.446,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1eq00",2,"Equipment","Fisher Quantity Index","1950","Level","0",6.867,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1eq00",2,"Equipment","Fisher Quantity Index","1951","Level","0",7.27,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1eq00",2,"Equipment","Fisher Quantity Index","1952","Level","0",7.601,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1eq00",2,"Equipment","Fisher Quantity Index","1953","Level","0",7.984,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1eq00",2,"Equipment","Fisher Quantity Index","1954","Level","0",8.24,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1eq00",2,"Equipment","Fisher Quantity Index","1955","Level","0",8.628,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1eq00",2,"Equipment","Fisher Quantity Index","1956","Level","0",9.019,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1eq00",2,"Equipment","Fisher Quantity Index","1957","Level","0",9.409,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1eq00",2,"Equipment","Fisher Quantity Index","1958","Level","0",9.534,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1eq00",2,"Equipment","Fisher Quantity Index","1959","Level","0",9.757,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1eq00",2,"Equipment","Fisher Quantity Index","1960","Level","0",10.037,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1eq00",2,"Equipment","Fisher Quantity Index","1961","Level","0",10.256,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1eq00",2,"Equipment","Fisher Quantity Index","1962","Level","0",10.607,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1eq00",2,"Equipment","Fisher Quantity Index","1963","Level","0",11.023,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1eq00",2,"Equipment","Fisher Quantity Index","1964","Level","0",11.595,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1eq00",2,"Equipment","Fisher Quantity Index","1965","Level","0",12.425,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1eq00",2,"Equipment","Fisher Quantity Index","1966","Level","0",13.477,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1eq00",2,"Equipment","Fisher Quantity Index","1967","Level","0",14.353,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1eq00",2,"Equipment","Fisher Quantity Index","1968","Level","0",15.267,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1eq00",2,"Equipment","Fisher Quantity Index","1969","Level","0",16.272,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1eq00",2,"Equipment","Fisher Quantity Index","1970","Level","0",17.085,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1eq00",2,"Equipment","Fisher Quantity Index","1971","Level","0",17.799,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1eq00",2,"Equipment","Fisher Quantity Index","1972","Level","0",18.731,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1eq00",2,"Equipment","Fisher Quantity Index","1973","Level","0",20.086,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1eq00",2,"Equipment","Fisher Quantity Index","1974","Level","0",21.339,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1eq00",2,"Equipment","Fisher Quantity Index","1975","Level","0",22.045,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1eq00",2,"Equipment","Fisher Quantity Index","1976","Level","0",22.835,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1eq00",2,"Equipment","Fisher Quantity Index","1977","Level","0",23.982,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1eq00",2,"Equipment","Fisher Quantity Index","1978","Level","0",25.508,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1eq00",2,"Equipment","Fisher Quantity Index","1979","Level","0",27.162,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1eq00",2,"Equipment","Fisher Quantity Index","1980","Level","0",28.342,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1eq00",2,"Equipment","Fisher Quantity Index","1981","Level","0",29.476,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1eq00",2,"Equipment","Fisher Quantity Index","1982","Level","0",30.053,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1eq00",2,"Equipment","Fisher Quantity Index","1983","Level","0",30.654,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1eq00",2,"Equipment","Fisher Quantity Index","1984","Level","0",31.874,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1eq00",2,"Equipment","Fisher Quantity Index","1985","Level","0",33.046,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1eq00",2,"Equipment","Fisher Quantity Index","1986","Level","0",34.001,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1eq00",2,"Equipment","Fisher Quantity Index","1987","Level","0",34.752,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1eq00",2,"Equipment","Fisher Quantity Index","1988","Level","0",35.672,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1eq00",2,"Equipment","Fisher Quantity Index","1989","Level","0",36.653,"FAAt402","2026-06-11T11:28:27-0400"
"FixedAssets","FAAt402","kcntotl1eq00",2,"Equipment","Fisher Quantity Index","1990","Level","0",37.368,"FAAt402","2026-06-11T11:28:27-0400"
