"year","line_number","line_desc","value","series_code","unit","table_name","source"
1977,1,"Private nonresidential fixed assets",2532629,"k1ntotl1es00","6","FAAt401","BEA_API"
1978,1,"Private nonresidential fixed assets",2870135,"k1ntotl1es00","6","FAAt401","BEA_API"
1979,1,"Private nonresidential fixed assets",3313954,"k1ntotl1es00","6","FAAt401","BEA_API"
1980,1,"Private nonresidential fixed assets",3800290,"k1ntotl1es00","6","FAAt401","BEA_API"
1981,1,"Private nonresidential fixed assets",4300221,"k1ntotl1es00","6","FAAt401","BEA_API"
1982,1,"Private nonresidential fixed assets",4589165,"k1ntotl1es00","6","FAAt401","BEA_API"
1983,1,"Private nonresidential fixed assets",4744723,"k1ntotl1es00","6","FAAt401","BEA_API"
1984,1,"Private nonresidential fixed assets",5040975,"k1ntotl1es00","6","FAAt401","BEA_API"
1985,1,"Private nonresidential fixed assets",5332407,"k1ntotl1es00","6","FAAt401","BEA_API"
1986,1,"Private nonresidential fixed assets",5603761,"k1ntotl1es00","6","FAAt401","BEA_API"
1987,1,"Private nonresidential fixed assets",5919104,"k1ntotl1es00","6","FAAt401","BEA_API"
1988,1,"Private nonresidential fixed assets",6311228,"k1ntotl1es00","6","FAAt401","BEA_API"
1989,1,"Private nonresidential fixed assets",6699840,"k1ntotl1es00","6","FAAt401","BEA_API"
1990,1,"Private nonresidential fixed assets",7071254,"k1ntotl1es00","6","FAAt401","BEA_API"
1991,1,"Private nonresidential fixed assets",7242497,"k1ntotl1es00","6","FAAt401","BEA_API"
1992,1,"Private nonresidential fixed assets",7487351,"k1ntotl1es00","6","FAAt401","BEA_API"
1993,1,"Private nonresidential fixed assets",7838125,"k1ntotl1es00","6","FAAt401","BEA_API"
1994,1,"Private nonresidential fixed assets",8273204,"k1ntotl1es00","6","FAAt401","BEA_API"
1995,1,"Private nonresidential fixed assets",8723558,"k1ntotl1es00","6","FAAt401","BEA_API"
1996,1,"Private nonresidential fixed assets",9152132,"k1ntotl1es00","6","FAAt401","BEA_API"
1997,1,"Private nonresidential fixed assets",9674473,"k1ntotl1es00","6","FAAt401","BEA_API"
1998,1,"Private nonresidential fixed assets",10226721,"k1ntotl1es00","6","FAAt401","BEA_API"
1999,1,"Private nonresidential fixed assets",10849249,"k1ntotl1es00","6","FAAt401","BEA_API"
2000,1,"Private nonresidential fixed assets",11607864,"k1ntotl1es00","6","FAAt401","BEA_API"
2001,1,"Private nonresidential fixed assets",12189396,"k1ntotl1es00","6","FAAt401","BEA_API"
2002,1,"Private nonresidential fixed assets",12616326,"k1ntotl1es00","6","FAAt401","BEA_API"
2003,1,"Private nonresidential fixed assets",13038217,"k1ntotl1es00","6","FAAt401","BEA_API"
2004,1,"Private nonresidential fixed assets",14152545,"k1ntotl1es00","6","FAAt401","BEA_API"
2005,1,"Private nonresidential fixed assets",15429476,"k1ntotl1es00","6","FAAt401","BEA_API"
2006,1,"Private nonresidential fixed assets",16706002,"k1ntotl1es00","6","FAAt401","BEA_API"
2007,1,"Private nonresidential fixed assets",17647597,"k1ntotl1es00","6","FAAt401","BEA_API"
2008,1,"Private nonresidential fixed assets",18787982,"k1ntotl1es00","6","FAAt401","BEA_API"
2009,1,"Private nonresidential fixed assets",18233843,"k1ntotl1es00","6","FAAt401","BEA_API"
2010,1,"Private nonresidential fixed assets",18681707,"k1ntotl1es00","6","FAAt401","BEA_API"
2011,1,"Private nonresidential fixed assets",19549432,"k1ntotl1es00","6","FAAt401","BEA_API"
2012,1,"Private nonresidential fixed assets",20201795,"k1ntotl1es00","6","FAAt401","BEA_API"
2013,1,"Private nonresidential fixed assets",21039791,"k1ntotl1es00","6","FAAt401","BEA_API"
2014,1,"Private nonresidential fixed assets",22022201,"k1ntotl1es00","6","FAAt401","BEA_API"
2015,1,"Private nonresidential fixed assets",22494315,"k1ntotl1es00","6","FAAt401","BEA_API"
2016,1,"Private nonresidential fixed assets",23161992,"k1ntotl1es00","6","FAAt401","BEA_API"
2017,1,"Private nonresidential fixed assets",24066902,"k1ntotl1es00","6","FAAt401","BEA_API"
2018,1,"Private nonresidential fixed assets",25227313,"k1ntotl1es00","6","FAAt401","BEA_API"
2019,1,"Private nonresidential fixed assets",26423854,"k1ntotl1es00","6","FAAt401","BEA_API"
2020,1,"Private nonresidential fixed assets",27010148,"k1ntotl1es00","6","FAAt401","BEA_API"
2021,1,"Private nonresidential fixed assets",30051849,"k1ntotl1es00","6","FAAt401","BEA_API"
2022,1,"Private nonresidential fixed assets",33673661,"k1ntotl1es00","6","FAAt401","BEA_API"
2023,1,"Private nonresidential fixed assets",34771025,"k1ntotl1es00","6","FAAt401","BEA_API"
2024,1,"Private nonresidential fixed assets",35899940,"k1ntotl1es00","6","FAAt401","BEA_API"
1925,2,"Equipment",31063,"k1ntotl1eq00","6","FAAt401","BEA_API"
1926,2,"Equipment",32842,"k1ntotl1eq00","6","FAAt401","BEA_API"
1927,2,"Equipment",33538,"k1ntotl1eq00","6","FAAt401","BEA_API"
1928,2,"Equipment",34198,"k1ntotl1eq00","6","FAAt401","BEA_API"
1929,2,"Equipment",34337,"k1ntotl1eq00","6","FAAt401","BEA_API"
1930,2,"Equipment",32658,"k1ntotl1eq00","6","FAAt401","BEA_API"
1931,2,"Equipment",29715,"k1ntotl1eq00","6","FAAt401","BEA_API"
1932,2,"Equipment",26684,"k1ntotl1eq00","6","FAAt401","BEA_API"
1933,2,"Equipment",26385,"k1ntotl1eq00","6","FAAt401","BEA_API"
1934,2,"Equipment",26466,"k1ntotl1eq00","6","FAAt401","BEA_API"
1935,2,"Equipment",25888,"k1ntotl1eq00","6","FAAt401","BEA_API"
1936,2,"Equipment",27844,"k1ntotl1eq00","6","FAAt401","BEA_API"
1937,2,"Equipment",29946,"k1ntotl1eq00","6","FAAt401","BEA_API"
1938,2,"Equipment",29901,"k1ntotl1eq00","6","FAAt401","BEA_API"
1939,2,"Equipment",30508,"k1ntotl1eq00","6","FAAt401","BEA_API"
1940,2,"Equipment",32785,"k1ntotl1eq00","6","FAAt401","BEA_API"
1941,2,"Equipment",37632,"k1ntotl1eq00","6","FAAt401","BEA_API"
1942,2,"Equipment",38527,"k1ntotl1eq00","6","FAAt401","BEA_API"
1943,2,"Equipment",38881,"k1ntotl1eq00","6","FAAt401","BEA_API"
1944,2,"Equipment",38786,"k1ntotl1eq00","6","FAAt401","BEA_API"
1945,2,"Equipment",44211,"k1ntotl1eq00","6","FAAt401","BEA_API"
1946,2,"Equipment",53306,"k1ntotl1eq00","6","FAAt401","BEA_API"
1947,2,"Equipment",65530,"k1ntotl1eq00","6","FAAt401","BEA_API"
1948,2,"Equipment",80310,"k1ntotl1eq00","6","FAAt401","BEA_API"
1949,2,"Equipment",84632,"k1ntotl1eq00","6","FAAt401","BEA_API"
1950,2,"Equipment",98831,"k1ntotl1eq00","6","FAAt401","BEA_API"
1951,2,"Equipment",109053,"k1ntotl1eq00","6","FAAt401","BEA_API"
1952,2,"Equipment",114885,"k1ntotl1eq00","6","FAAt401","BEA_API"
1953,2,"Equipment",124372,"k1ntotl1eq00","6","FAAt401","BEA_API"
1954,2,"Equipment",128161,"k1ntotl1eq00","6","FAAt401","BEA_API"
1955,2,"Equipment",141219,"k1ntotl1eq00","6","FAAt401","BEA_API"
1956,2,"Equipment",158552,"k1ntotl1eq00","6","FAAt401","BEA_API"
1957,2,"Equipment",172922,"k1ntotl1eq00","6","FAAt401","BEA_API"
1958,2,"Equipment",178045,"k1ntotl1eq00","6","FAAt401","BEA_API"
1959,2,"Equipment",186573,"k1ntotl1eq00","6","FAAt401","BEA_API"
1960,2,"Equipment",192704,"k1ntotl1eq00","6","FAAt401","BEA_API"
1961,2,"Equipment",196080,"k1ntotl1eq00","6","FAAt401","BEA_API"
1962,2,"Equipment",203677,"k1ntotl1eq00","6","FAAt401","BEA_API"
1963,2,"Equipment",212255,"k1ntotl1eq00","6","FAAt401","BEA_API"
1964,2,"Equipment",224893,"k1ntotl1eq00","6","FAAt401","BEA_API"
1965,2,"Equipment",242471,"k1ntotl1eq00","6","FAAt401","BEA_API"
1966,2,"Equipment",270042,"k1ntotl1eq00","6","FAAt401","BEA_API"
1967,2,"Equipment",296236,"k1ntotl1eq00","6","FAAt401","BEA_API"
1968,2,"Equipment",326496,"k1ntotl1eq00","6","FAAt401","BEA_API"
1969,2,"Equipment",360105,"k1ntotl1eq00","6","FAAt401","BEA_API"
1970,2,"Equipment",394736,"k1ntotl1eq00","6","FAAt401","BEA_API"
1971,2,"Equipment",422451,"k1ntotl1eq00","6","FAAt401","BEA_API"
1972,2,"Equipment",455129,"k1ntotl1eq00","6","FAAt401","BEA_API"
1973,2,"Equipment",507056,"k1ntotl1eq00","6","FAAt401","BEA_API"
1974,2,"Equipment",625531,"k1ntotl1eq00","6","FAAt401","BEA_API"
1975,2,"Equipment",716189,"k1ntotl1eq00","6","FAAt401","BEA_API"
1976,2,"Equipment",792488,"k1ntotl1eq00","6","FAAt401","BEA_API"
1977,2,"Equipment",891599,"k1ntotl1eq00","6","FAAt401","BEA_API"
1978,2,"Equipment",1017978,"k1ntotl1eq00","6","FAAt401","BEA_API"
1979,2,"Equipment",1181910,"k1ntotl1eq00","6","FAAt401","BEA_API"
1980,2,"Equipment",1369900,"k1ntotl1eq00","6","FAAt401","BEA_API"
1981,2,"Equipment",1528431,"k1ntotl1eq00","6","FAAt401","BEA_API"
1982,2,"Equipment",1619948,"k1ntotl1eq00","6","FAAt401","BEA_API"
1983,2,"Equipment",1670521,"k1ntotl1eq00","6","FAAt401","BEA_API"
1984,2,"Equipment",1758781,"k1ntotl1eq00","6","FAAt401","BEA_API"
1985,2,"Equipment",1857973,"k1ntotl1eq00","6","FAAt401","BEA_API"
1986,2,"Equipment",1964741,"k1ntotl1eq00","6","FAAt401","BEA_API"
1987,2,"Equipment",2055266,"k1ntotl1eq00","6","FAAt401","BEA_API"
1988,2,"Equipment",2178045,"k1ntotl1eq00","6","FAAt401","BEA_API"
1989,2,"Equipment",2300584,"k1ntotl1eq00","6","FAAt401","BEA_API"
1990,2,"Equipment",2423670,"k1ntotl1eq00","6","FAAt401","BEA_API"
1991,2,"Equipment",2482217,"k1ntotl1eq00","6","FAAt401","BEA_API"
1992,2,"Equipment",2544359,"k1ntotl1eq00","6","FAAt401","BEA_API"
1993,2,"Equipment",2642418,"k1ntotl1eq00","6","FAAt401","BEA_API"
1994,2,"Equipment",2784959,"k1ntotl1eq00","6","FAAt401","BEA_API"
1995,2,"Equipment",2959171,"k1ntotl1eq00","6","FAAt401","BEA_API"
1996,2,"Equipment",3104063,"k1ntotl1eq00","6","FAAt401","BEA_API"
1997,2,"Equipment",3235244,"k1ntotl1eq00","6","FAAt401","BEA_API"
1998,2,"Equipment",3384745,"k1ntotl1eq00","6","FAAt401","BEA_API"
1999,2,"Equipment",3578753,"k1ntotl1eq00","6","FAAt401","BEA_API"
2000,2,"Equipment",3805231,"k1ntotl1eq00","6","FAAt401","BEA_API"
2001,2,"Equipment",3913409,"k1ntotl1eq00","6","FAAt401","BEA_API"
2002,2,"Equipment",3959383,"k1ntotl1eq00","6","FAAt401","BEA_API"
2003,2,"Equipment",4000509,"k1ntotl1eq00","6","FAAt401","BEA_API"
2004,2,"Equipment",4226163,"k1ntotl1eq00","6","FAAt401","BEA_API"
2005,2,"Equipment",4423211,"k1ntotl1eq00","6","FAAt401","BEA_API"
2006,2,"Equipment",4729718,"k1ntotl1eq00","6","FAAt401","BEA_API"
2007,2,"Equipment",4952753,"k1ntotl1eq00","6","FAAt401","BEA_API"
2008,2,"Equipment",5201064,"k1ntotl1eq00","6","FAAt401","BEA_API"
2009,2,"Equipment",5120766,"k1ntotl1eq00","6","FAAt401","BEA_API"
2010,2,"Equipment",5225904,"k1ntotl1eq00","6","FAAt401","BEA_API"
2011,2,"Equipment",5461372,"k1ntotl1eq00","6","FAAt401","BEA_API"
2012,2,"Equipment",5697251,"k1ntotl1eq00","6","FAAt401","BEA_API"
2013,2,"Equipment",5903898,"k1ntotl1eq00","6","FAAt401","BEA_API"
2014,2,"Equipment",6158718,"k1ntotl1eq00","6","FAAt401","BEA_API"
2015,2,"Equipment",6346445,"k1ntotl1eq00","6","FAAt401","BEA_API"
2016,2,"Equipment",6523027,"k1ntotl1eq00","6","FAAt401","BEA_API"
2017,2,"Equipment",6767013,"k1ntotl1eq00","6","FAAt401","BEA_API"
2018,2,"Equipment",7086497,"k1ntotl1eq00","6","FAAt401","BEA_API"
2019,2,"Equipment",7315350,"k1ntotl1eq00","6","FAAt401","BEA_API"
2020,2,"Equipment",7441999,"k1ntotl1eq00","6","FAAt401","BEA_API"
2021,2,"Equipment",8021200,"k1ntotl1eq00","6","FAAt401","BEA_API"
2022,2,"Equipment",8609497,"k1ntotl1eq00","6","FAAt401","BEA_API"
2023,2,"Equipment",8957699,"k1ntotl1eq00","6","FAAt401","BEA_API"
2024,2,"Equipment",9281887,"k1ntotl1eq00","6","FAAt401","BEA_API"
1925,3,"Structures",93999,"k1ntotl1st00","6","FAAt401","BEA_API"
1926,3,"Structures",96690,"k1ntotl1st00","6","FAAt401","BEA_API"
1927,3,"Structures",98545,"k1ntotl1st00","6","FAAt401","BEA_API"
1928,3,"Structures",101325,"k1ntotl1st00","6","FAAt401","BEA_API"
1929,3,"Structures",100283,"k1ntotl1st00","6","FAAt401","BEA_API"
1930,3,"Structures",95051,"k1ntotl1st00","6","FAAt401","BEA_API"
1931,3,"Structures",84045,"k1ntotl1st00","6","FAAt401","BEA_API"
1932,3,"Structures",78572,"k1ntotl1st00","6","FAAt401","BEA_API"
1933,3,"Structures",80518,"k1ntotl1st00","6","FAAt401","BEA_API"
1934,3,"Structures",81600,"k1ntotl1st00","6","FAAt401","BEA_API"
1935,3,"Structures",81628,"k1ntotl1st00","6","FAAt401","BEA_API"
1936,3,"Structures",90383,"k1ntotl1st00","6","FAAt401","BEA_API"
1937,3,"Structures",93105,"k1ntotl1st00","6","FAAt401","BEA_API"
1938,3,"Structures",91575,"k1ntotl1st00","6","FAAt401","BEA_API"
1939,3,"Structures",91022,"k1ntotl1st00","6","FAAt401","BEA_API"
1940,3,"Structures",96467,"k1ntotl1st00","6","FAAt401","BEA_API"
1941,3,"Structures",108184,"k1ntotl1st00","6","FAAt401","BEA_API"
1942,3,"Structures",115951,"k1ntotl1st00","6","FAAt401","BEA_API"
1943,3,"Structures",117605,"k1ntotl1st00","6","FAAt401","BEA_API"
1944,3,"Structures",118953,"k1ntotl1st00","6","FAAt401","BEA_API"
1945,3,"Structures",127947,"k1ntotl1st00","6","FAAt401","BEA_API"
1946,3,"Structures",158579,"k1ntotl1st00","6","FAAt401","BEA_API"
1947,3,"Structures",189599,"k1ntotl1st00","6","FAAt401","BEA_API"
1948,3,"Structures",199905,"k1ntotl1st00","6","FAAt401","BEA_API"
1949,3,"Structures",200385,"k1ntotl1st00","6","FAAt401","BEA_API"
1950,3,"Structures",224221,"k1ntotl1st00","6","FAAt401","BEA_API"
1951,3,"Structures",243567,"k1ntotl1st00","6","FAAt401","BEA_API"
1952,3,"Structures",256794,"k1ntotl1st00","6","FAAt401","BEA_API"
1953,3,"Structures",263117,"k1ntotl1st00","6","FAAt401","BEA_API"
1954,3,"Structures",269081,"k1ntotl1st00","6","FAAt401","BEA_API"
1955,3,"Structures",296271,"k1ntotl1st00","6","FAAt401","BEA_API"
1956,3,"Structures",324881,"k1ntotl1st00","6","FAAt401","BEA_API"
1957,3,"Structures",343295,"k1ntotl1st00","6","FAAt401","BEA_API"
1958,3,"Structures",346913,"k1ntotl1st00","6","FAAt401","BEA_API"
1959,3,"Structures",358411,"k1ntotl1st00","6","FAAt401","BEA_API"
1960,3,"Structures",363018,"k1ntotl1st00","6","FAAt401","BEA_API"
1961,3,"Structures",374581,"k1ntotl1st00","6","FAAt401","BEA_API"
1962,3,"Structures",387229,"k1ntotl1st00","6","FAAt401","BEA_API"
1963,3,"Structures",399455,"k1ntotl1st00","6","FAAt401","BEA_API"
1964,3,"Structures",422524,"k1ntotl1st00","6","FAAt401","BEA_API"
1965,3,"Structures",450562,"k1ntotl1st00","6","FAAt401","BEA_API"
1966,3,"Structures",483731,"k1ntotl1st00","6","FAAt401","BEA_API"
1967,3,"Structures",518613,"k1ntotl1st00","6","FAAt401","BEA_API"
1968,3,"Structures",568550,"k1ntotl1st00","6","FAAt401","BEA_API"
1969,3,"Structures",625160,"k1ntotl1st00","6","FAAt401","BEA_API"
1970,3,"Structures",689368,"k1ntotl1st00","6","FAAt401","BEA_API"
1971,3,"Structures",770161,"k1ntotl1st00","6","FAAt401","BEA_API"
1972,3,"Structures",841899,"k1ntotl1st00","6","FAAt401","BEA_API"
1973,3,"Structures",955145,"k1ntotl1st00","6","FAAt401","BEA_API"
1974,3,"Structures",1156507,"k1ntotl1st00","6","FAAt401","BEA_API"
1975,3,"Structures",1245870,"k1ntotl1st00","6","FAAt401","BEA_API"
1976,3,"Structures",1354813,"k1ntotl1st00","6","FAAt401","BEA_API"
1977,3,"Structures",1495197,"k1ntotl1st00","6","FAAt401","BEA_API"
1978,3,"Structures",1688997,"k1ntotl1st00","6","FAAt401","BEA_API"
1979,3,"Structures",1945202,"k1ntotl1st00","6","FAAt401","BEA_API"
1980,3,"Structures",2216547,"k1ntotl1st00","6","FAAt401","BEA_API"
1981,3,"Structures",2526869,"k1ntotl1st00","6","FAAt401","BEA_API"
1982,3,"Structures",2695152,"k1ntotl1st00","6","FAAt401","BEA_API"
1983,3,"Structures",2770143,"k1ntotl1st00","6","FAAt401","BEA_API"
1984,3,"Structures",2943739,"k1ntotl1st00","6","FAAt401","BEA_API"
1985,3,"Structures",3101817,"k1ntotl1st00","6","FAAt401","BEA_API"
1986,3,"Structures",3232612,"k1ntotl1st00","6","FAAt401","BEA_API"
1987,3,"Structures",3415114,"k1ntotl1st00","6","FAAt401","BEA_API"
1988,3,"Structures",3641727,"k1ntotl1st00","6","FAAt401","BEA_API"
1989,3,"Structures",3858711,"k1ntotl1st00","6","FAAt401","BEA_API"
1990,3,"Structures",4055325,"k1ntotl1st00","6","FAAt401","BEA_API"
1991,3,"Structures",4116647,"k1ntotl1st00","6","FAAt401","BEA_API"
1992,3,"Structures",4251264,"k1ntotl1st00","6","FAAt401","BEA_API"
1993,3,"Structures",4459065,"k1ntotl1st00","6","FAAt401","BEA_API"
1994,3,"Structures",4697080,"k1ntotl1st00","6","FAAt401","BEA_API"
1995,3,"Structures",4913397,"k1ntotl1st00","6","FAAt401","BEA_API"
1996,3,"Structures",5135950,"k1ntotl1st00","6","FAAt401","BEA_API"
1997,3,"Structures",5445420,"k1ntotl1st00","6","FAAt401","BEA_API"
1998,3,"Structures",5759325,"k1ntotl1st00","6","FAAt401","BEA_API"
1999,3,"Structures",6063720,"k1ntotl1st00","6","FAAt401","BEA_API"
2000,3,"Structures",6467525,"k1ntotl1st00","6","FAAt401","BEA_API"
2001,3,"Structures",6880747,"k1ntotl1st00","6","FAAt401","BEA_API"
2002,3,"Structures",7212921,"k1ntotl1st00","6","FAAt401","BEA_API"
2003,3,"Structures",7516088,"k1ntotl1st00","6","FAAt401","BEA_API"
2004,3,"Structures",8335744,"k1ntotl1st00","6","FAAt401","BEA_API"
2005,3,"Structures",9310841,"k1ntotl1st00","6","FAAt401","BEA_API"
2006,3,"Structures",10179066,"k1ntotl1st00","6","FAAt401","BEA_API"
2007,3,"Structures",10770495,"k1ntotl1st00","6","FAAt401","BEA_API"
2008,3,"Structures",11558829,"k1ntotl1st00","6","FAAt401","BEA_API"
2009,3,"Structures",11028619,"k1ntotl1st00","6","FAAt401","BEA_API"
2010,3,"Structures",11283534,"k1ntotl1st00","6","FAAt401","BEA_API"
2011,3,"Structures",11799149,"k1ntotl1st00","6","FAAt401","BEA_API"
2012,3,"Structures",12111943,"k1ntotl1st00","6","FAAt401","BEA_API"
2013,3,"Structures",12599743,"k1ntotl1st00","6","FAAt401","BEA_API"
2014,3,"Structures",13199137,"k1ntotl1st00","6","FAAt401","BEA_API"
2015,3,"Structures",13386252,"k1ntotl1st00","6","FAAt401","BEA_API"
2016,3,"Structures",13703387,"k1ntotl1st00","6","FAAt401","BEA_API"
2017,3,"Structures",14142872,"k1ntotl1st00","6","FAAt401","BEA_API"
2018,3,"Structures",14773946,"k1ntotl1st00","6","FAAt401","BEA_API"
2019,3,"Structures",15513594,"k1ntotl1st00","6","FAAt401","BEA_API"
2020,3,"Structures",15623610,"k1ntotl1st00","6","FAAt401","BEA_API"
2021,3,"Structures",17788942,"k1ntotl1st00","6","FAAt401","BEA_API"
2022,3,"Structures",20414893,"k1ntotl1st00","6","FAAt401","BEA_API"
2023,3,"Structures",20784011,"k1ntotl1st00","6","FAAt401","BEA_API"
2024,3,"Structures",21194240,"k1ntotl1st00","6","FAAt401","BEA_API"
1925,4,"Intellectual property products",1915,"k1ntotl1ip00","6","FAAt401","BEA_API"
1926,4,"Intellectual property products",2005,"k1ntotl1ip00","6","FAAt401","BEA_API"
1927,4,"Intellectual property products",2093,"k1ntotl1ip00","6","FAAt401","BEA_API"
1928,4,"Intellectual property products",2250,"k1ntotl1ip00","6","FAAt401","BEA_API"
1929,4,"Intellectual property products",2451,"k1ntotl1ip00","6","FAAt401","BEA_API"
1930,4,"Intellectual property products",2510,"k1ntotl1ip00","6","FAAt401","BEA_API"
1931,4,"Intellectual property products",2484,"k1ntotl1ip00","6","FAAt401","BEA_API"
1932,4,"Intellectual property products",2386,"k1ntotl1ip00","6","FAAt401","BEA_API"
1933,4,"Intellectual property products",2374,"k1ntotl1ip00","6","FAAt401","BEA_API"
1934,4,"Intellectual property products",2582,"k1ntotl1ip00","6","FAAt401","BEA_API"
1935,4,"Intellectual property products",2799,"k1ntotl1ip00","6","FAAt401","BEA_API"
1936,4,"Intellectual property products",3134,"k1ntotl1ip00","6","FAAt401","BEA_API"
1937,4,"Intellectual property products",3447,"k1ntotl1ip00","6","FAAt401","BEA_API"
1938,4,"Intellectual property products",3710,"k1ntotl1ip00","6","FAAt401","BEA_API"
1939,4,"Intellectual property products",3970,"k1ntotl1ip00","6","FAAt401","BEA_API"
1940,4,"Intellectual property products",4336,"k1ntotl1ip00","6","FAAt401","BEA_API"
1941,4,"Intellectual property products",5140,"k1ntotl1ip00","6","FAAt401","BEA_API"
1942,4,"Intellectual property products",6043,"k1ntotl1ip00","6","FAAt401","BEA_API"
1943,4,"Intellectual property products",6834,"k1ntotl1ip00","6","FAAt401","BEA_API"
1944,4,"Intellectual property products",7498,"k1ntotl1ip00","6","FAAt401","BEA_API"
1945,4,"Intellectual property products",8050,"k1ntotl1ip00","6","FAAt401","BEA_API"
1946,4,"Intellectual property products",9122,"k1ntotl1ip00","6","FAAt401","BEA_API"
