"year","line_number","line_desc","value","series_code","unit","table_name","source"
1994,19,"Software",2.2,"e1gtotl1ens0","0","FAAt707","BEA_API"
1995,19,"Software",2.3,"e1gtotl1ens0","0","FAAt707","BEA_API"
1996,19,"Software",2.3,"e1gtotl1ens0","0","FAAt707","BEA_API"
1997,19,"Software",2.3,"e1gtotl1ens0","0","FAAt707","BEA_API"
1998,19,"Software",2.2,"e1gtotl1ens0","0","FAAt707","BEA_API"
1999,19,"Software",2.2,"e1gtotl1ens0","0","FAAt707","BEA_API"
2000,19,"Software",2.2,"e1gtotl1ens0","0","FAAt707","BEA_API"
2001,19,"Software",2.2,"e1gtotl1ens0","0","FAAt707","BEA_API"
2002,19,"Software",2.3,"e1gtotl1ens0","0","FAAt707","BEA_API"
2003,19,"Software",2.3,"e1gtotl1ens0","0","FAAt707","BEA_API"
2004,19,"Software",2.3,"e1gtotl1ens0","0","FAAt707","BEA_API"
2005,19,"Software",2.3,"e1gtotl1ens0","0","FAAt707","BEA_API"
2006,19,"Software",2.3,"e1gtotl1ens0","0","FAAt707","BEA_API"
2007,19,"Software",2.2,"e1gtotl1ens0","0","FAAt707","BEA_API"
2008,19,"Software",2.2,"e1gtotl1ens0","0","FAAt707","BEA_API"
2009,19,"Software",2.2,"e1gtotl1ens0","0","FAAt707","BEA_API"
2010,19,"Software",2.2,"e1gtotl1ens0","0","FAAt707","BEA_API"
2011,19,"Software",2.2,"e1gtotl1ens0","0","FAAt707","BEA_API"
2012,19,"Software",2.2,"e1gtotl1ens0","0","FAAt707","BEA_API"
2013,19,"Software",2.1,"e1gtotl1ens0","0","FAAt707","BEA_API"
2014,19,"Software",2.1,"e1gtotl1ens0","0","FAAt707","BEA_API"
2015,19,"Software",2.1,"e1gtotl1ens0","0","FAAt707","BEA_API"
2016,19,"Software",2,"e1gtotl1ens0","0","FAAt707","BEA_API"
2017,19,"Software",2,"e1gtotl1ens0","0","FAAt707","BEA_API"
2018,19,"Software",1.9,"e1gtotl1ens0","0","FAAt707","BEA_API"
2019,19,"Software",1.9,"e1gtotl1ens0","0","FAAt707","BEA_API"
2020,19,"Software",1.9,"e1gtotl1ens0","0","FAAt707","BEA_API"
2021,19,"Software",1.9,"e1gtotl1ens0","0","FAAt707","BEA_API"
2022,19,"Software",1.8,"e1gtotl1ens0","0","FAAt707","BEA_API"
2023,19,"Software",1.8,"e1gtotl1ens0","0","FAAt707","BEA_API"
2024,19,"Software",1.8,"e1gtotl1ens0","0","FAAt707","BEA_API"
1925,20,"Research and development",2.4,"e1gtotl1rd00","0","FAAt707","BEA_API"
1926,20,"Research and development",2.7,"e1gtotl1rd00","0","FAAt707","BEA_API"
1927,20,"Research and development",2.9,"e1gtotl1rd00","0","FAAt707","BEA_API"
1928,20,"Research and development",3.2,"e1gtotl1rd00","0","FAAt707","BEA_API"
1929,20,"Research and development",2.8,"e1gtotl1rd00","0","FAAt707","BEA_API"
1930,20,"Research and development",2.6,"e1gtotl1rd00","0","FAAt707","BEA_API"
1931,20,"Research and development",2.5,"e1gtotl1rd00","0","FAAt707","BEA_API"
1932,20,"Research and development",2.4,"e1gtotl1rd00","0","FAAt707","BEA_API"
1933,20,"Research and development",2.6,"e1gtotl1rd00","0","FAAt707","BEA_API"
1934,20,"Research and development",2.9,"e1gtotl1rd00","0","FAAt707","BEA_API"
1935,20,"Research and development",3.2,"e1gtotl1rd00","0","FAAt707","BEA_API"
1936,20,"Research and development",3.4,"e1gtotl1rd00","0","FAAt707","BEA_API"
1937,20,"Research and development",3.6,"e1gtotl1rd00","0","FAAt707","BEA_API"
1938,20,"Research and development",3.8,"e1gtotl1rd00","0","FAAt707","BEA_API"
1939,20,"Research and development",3.9,"e1gtotl1rd00","0","FAAt707","BEA_API"
1940,20,"Research and development",4,"e1gtotl1rd00","0","FAAt707","BEA_API"
1941,20,"Research and development",3.4,"e1gtotl1rd00","0","FAAt707","BEA_API"
1942,20,"Research and development",2.9,"e1gtotl1rd00","0","FAAt707","BEA_API"
1943,20,"Research and development",2.5,"e1gtotl1rd00","0","FAAt707","BEA_API"
1944,20,"Research and development",2.3,"e1gtotl1rd00","0","FAAt707","BEA_API"
1945,20,"Research and development",2.4,"e1gtotl1rd00","0","FAAt707","BEA_API"
1946,20,"Research and development",2.7,"e1gtotl1rd00","0","FAAt707","BEA_API"
1947,20,"Research and development",2.9,"e1gtotl1rd00","0","FAAt707","BEA_API"
1948,20,"Research and development",3.1,"e1gtotl1rd00","0","FAAt707","BEA_API"
1949,20,"Research and development",3.3,"e1gtotl1rd00","0","FAAt707","BEA_API"
1950,20,"Research and development",3.4,"e1gtotl1rd00","0","FAAt707","BEA_API"
1951,20,"Research and development",3.6,"e1gtotl1rd00","0","FAAt707","BEA_API"
1952,20,"Research and development",3.7,"e1gtotl1rd00","0","FAAt707","BEA_API"
1953,20,"Research and development",3.7,"e1gtotl1rd00","0","FAAt707","BEA_API"
1954,20,"Research and development",3.7,"e1gtotl1rd00","0","FAAt707","BEA_API"
1955,20,"Research and development",3.7,"e1gtotl1rd00","0","FAAt707","BEA_API"
1956,20,"Research and development",3.5,"e1gtotl1rd00","0","FAAt707","BEA_API"
1957,20,"Research and development",3.4,"e1gtotl1rd00","0","FAAt707","BEA_API"
1958,20,"Research and development",3.4,"e1gtotl1rd00","0","FAAt707","BEA_API"
1959,20,"Research and development",3.4,"e1gtotl1rd00","0","FAAt707","BEA_API"
1960,20,"Research and development",3.5,"e1gtotl1rd00","0","FAAt707","BEA_API"
1961,20,"Research and development",3.5,"e1gtotl1rd00","0","FAAt707","BEA_API"
1962,20,"Research and development",3.5,"e1gtotl1rd00","0","FAAt707","BEA_API"
1963,20,"Research and development",3.4,"e1gtotl1rd00","0","FAAt707","BEA_API"
1964,20,"Research and development",3.4,"e1gtotl1rd00","0","FAAt707","BEA_API"
1965,20,"Research and development",3.4,"e1gtotl1rd00","0","FAAt707","BEA_API"
1966,20,"Research and development",3.5,"e1gtotl1rd00","0","FAAt707","BEA_API"
1967,20,"Research and development",3.6,"e1gtotl1rd00","0","FAAt707","BEA_API"
1968,20,"Research and development",3.7,"e1gtotl1rd00","0","FAAt707","BEA_API"
1969,20,"Research and development",3.9,"e1gtotl1rd00","0","FAAt707","BEA_API"
1970,20,"Research and development",4.1,"e1gtotl1rd00","0","FAAt707","BEA_API"
1971,20,"Research and development",4.4,"e1gtotl1rd00","0","FAAt707","BEA_API"
1972,20,"Research and development",4.6,"e1gtotl1rd00","0","FAAt707","BEA_API"
1973,20,"Research and development",4.8,"e1gtotl1rd00","0","FAAt707","BEA_API"
1974,20,"Research and development",5.1,"e1gtotl1rd00","0","FAAt707","BEA_API"
1975,20,"Research and development",5.3,"e1gtotl1rd00","0","FAAt707","BEA_API"
1976,20,"Research and development",5.5,"e1gtotl1rd00","0","FAAt707","BEA_API"
1977,20,"Research and development",5.7,"e1gtotl1rd00","0","FAAt707","BEA_API"
1978,20,"Research and development",5.8,"e1gtotl1rd00","0","FAAt707","BEA_API"
1979,20,"Research and development",5.9,"e1gtotl1rd00","0","FAAt707","BEA_API"
1980,20,"Research and development",6.1,"e1gtotl1rd00","0","FAAt707","BEA_API"
1981,20,"Research and development",6.1,"e1gtotl1rd00","0","FAAt707","BEA_API"
1982,20,"Research and development",6.2,"e1gtotl1rd00","0","FAAt707","BEA_API"
1983,20,"Research and development",6.3,"e1gtotl1rd00","0","FAAt707","BEA_API"
1984,20,"Research and development",6.3,"e1gtotl1rd00","0","FAAt707","BEA_API"
1985,20,"Research and development",6.3,"e1gtotl1rd00","0","FAAt707","BEA_API"
1986,20,"Research and development",6.3,"e1gtotl1rd00","0","FAAt707","BEA_API"
1987,20,"Research and development",6.3,"e1gtotl1rd00","0","FAAt707","BEA_API"
1988,20,"Research and development",6.3,"e1gtotl1rd00","0","FAAt707","BEA_API"
1989,20,"Research and development",6.4,"e1gtotl1rd00","0","FAAt707","BEA_API"
1990,20,"Research and development",6.5,"e1gtotl1rd00","0","FAAt707","BEA_API"
1991,20,"Research and development",6.6,"e1gtotl1rd00","0","FAAt707","BEA_API"
1992,20,"Research and development",6.8,"e1gtotl1rd00","0","FAAt707","BEA_API"
1993,20,"Research and development",6.9,"e1gtotl1rd00","0","FAAt707","BEA_API"
1994,20,"Research and development",7,"e1gtotl1rd00","0","FAAt707","BEA_API"
1995,20,"Research and development",7.2,"e1gtotl1rd00","0","FAAt707","BEA_API"
1996,20,"Research and development",7.3,"e1gtotl1rd00","0","FAAt707","BEA_API"
1997,20,"Research and development",7.3,"e1gtotl1rd00","0","FAAt707","BEA_API"
1998,20,"Research and development",7.4,"e1gtotl1rd00","0","FAAt707","BEA_API"
1999,20,"Research and development",7.5,"e1gtotl1rd00","0","FAAt707","BEA_API"
2000,20,"Research and development",7.5,"e1gtotl1rd00","0","FAAt707","BEA_API"
2001,20,"Research and development",7.5,"e1gtotl1rd00","0","FAAt707","BEA_API"
2002,20,"Research and development",7.4,"e1gtotl1rd00","0","FAAt707","BEA_API"
2003,20,"Research and development",7.3,"e1gtotl1rd00","0","FAAt707","BEA_API"
2004,20,"Research and development",7.2,"e1gtotl1rd00","0","FAAt707","BEA_API"
2005,20,"Research and development",7.1,"e1gtotl1rd00","0","FAAt707","BEA_API"
2006,20,"Research and development",7,"e1gtotl1rd00","0","FAAt707","BEA_API"
2007,20,"Research and development",7,"e1gtotl1rd00","0","FAAt707","BEA_API"
2008,20,"Research and development",7,"e1gtotl1rd00","0","FAAt707","BEA_API"
2009,20,"Research and development",7,"e1gtotl1rd00","0","FAAt707","BEA_API"
2010,20,"Research and development",7,"e1gtotl1rd00","0","FAAt707","BEA_API"
2011,20,"Research and development",7.1,"e1gtotl1rd00","0","FAAt707","BEA_API"
2012,20,"Research and development",7.1,"e1gtotl1rd00","0","FAAt707","BEA_API"
2013,20,"Research and development",7.2,"e1gtotl1rd00","0","FAAt707","BEA_API"
2014,20,"Research and development",7.3,"e1gtotl1rd00","0","FAAt707","BEA_API"
2015,20,"Research and development",7.4,"e1gtotl1rd00","0","FAAt707","BEA_API"
2016,20,"Research and development",7.5,"e1gtotl1rd00","0","FAAt707","BEA_API"
2017,20,"Research and development",7.5,"e1gtotl1rd00","0","FAAt707","BEA_API"
2018,20,"Research and development",7.5,"e1gtotl1rd00","0","FAAt707","BEA_API"
2019,20,"Research and development",7.5,"e1gtotl1rd00","0","FAAt707","BEA_API"
2020,20,"Research and development",7.5,"e1gtotl1rd00","0","FAAt707","BEA_API"
2021,20,"Research and development",7.4,"e1gtotl1rd00","0","FAAt707","BEA_API"
2022,20,"Research and development",7.2,"e1gtotl1rd00","0","FAAt707","BEA_API"
2023,20,"Research and development",7.2,"e1gtotl1rd00","0","FAAt707","BEA_API"
2024,20,"Research and development",7.1,"e1gtotl1rd00","0","FAAt707","BEA_API"
1925,21,"Federal",10.1,"e1gfedr1es00","0","FAAt707","BEA_API"
1926,21,"Federal",11,"e1gfedr1es00","0","FAAt707","BEA_API"
1927,21,"Federal",11.9,"e1gfedr1es00","0","FAAt707","BEA_API"
1928,21,"Federal",12.7,"e1gfedr1es00","0","FAAt707","BEA_API"
1929,21,"Federal",13.3,"e1gfedr1es00","0","FAAt707","BEA_API"
1930,21,"Federal",13.8,"e1gfedr1es00","0","FAAt707","BEA_API"
1931,21,"Federal",14.1,"e1gfedr1es00","0","FAAt707","BEA_API"
1932,21,"Federal",14.2,"e1gfedr1es00","0","FAAt707","BEA_API"
1933,21,"Federal",14,"e1gfedr1es00","0","FAAt707","BEA_API"
1934,21,"Federal",13.8,"e1gfedr1es00","0","FAAt707","BEA_API"
1935,21,"Federal",13.3,"e1gfedr1es00","0","FAAt707","BEA_API"
1936,21,"Federal",12.9,"e1gfedr1es00","0","FAAt707","BEA_API"
1937,21,"Federal",12.7,"e1gfedr1es00","0","FAAt707","BEA_API"
1938,21,"Federal",12.6,"e1gfedr1es00","0","FAAt707","BEA_API"
1939,21,"Federal",12.7,"e1gfedr1es00","0","FAAt707","BEA_API"
1940,21,"Federal",12.3,"e1gfedr1es00","0","FAAt707","BEA_API"
1941,21,"Federal",8.9,"e1gfedr1es00","0","FAAt707","BEA_API"
1942,21,"Federal",5.2,"e1gfedr1es00","0","FAAt707","BEA_API"
1943,21,"Federal",4,"e1gfedr1es00","0","FAAt707","BEA_API"
1944,21,"Federal",3.9,"e1gfedr1es00","0","FAAt707","BEA_API"
1945,21,"Federal",4.5,"e1gfedr1es00","0","FAAt707","BEA_API"
1946,21,"Federal",6,"e1gfedr1es00","0","FAAt707","BEA_API"
1947,21,"Federal",7.6,"e1gfedr1es00","0","FAAt707","BEA_API"
1948,21,"Federal",9.2,"e1gfedr1es00","0","FAAt707","BEA_API"
1949,21,"Federal",10.2,"e1gfedr1es00","0","FAAt707","BEA_API"
1950,21,"Federal",11.4,"e1gfedr1es00","0","FAAt707","BEA_API"
1951,21,"Federal",11.4,"e1gfedr1es00","0","FAAt707","BEA_API"
1952,21,"Federal",11.1,"e1gfedr1es00","0","FAAt707","BEA_API"
1953,21,"Federal",10.8,"e1gfedr1es00","0","FAAt707","BEA_API"
1954,21,"Federal",10.9,"e1gfedr1es00","0","FAAt707","BEA_API"
1955,21,"Federal",11.1,"e1gfedr1es00","0","FAAt707","BEA_API"
1956,21,"Federal",11.3,"e1gfedr1es00","0","FAAt707","BEA_API"
1957,21,"Federal",11.5,"e1gfedr1es00","0","FAAt707","BEA_API"
1958,21,"Federal",11.6,"e1gfedr1es00","0","FAAt707","BEA_API"
1959,21,"Federal",11.6,"e1gfedr1es00","0","FAAt707","BEA_API"
1960,21,"Federal",11.6,"e1gfedr1es00","0","FAAt707","BEA_API"
1961,21,"Federal",11.6,"e1gfedr1es00","0","FAAt707","BEA_API"
1962,21,"Federal",11.6,"e1gfedr1es00","0","FAAt707","BEA_API"
1963,21,"Federal",11.7,"e1gfedr1es00","0","FAAt707","BEA_API"
1964,21,"Federal",11.8,"e1gfedr1es00","0","FAAt707","BEA_API"
1965,21,"Federal",12,"e1gfedr1es00","0","FAAt707","BEA_API"
1966,21,"Federal",12.1,"e1gfedr1es00","0","FAAt707","BEA_API"
1967,21,"Federal",12.3,"e1gfedr1es00","0","FAAt707","BEA_API"
1968,21,"Federal",12.6,"e1gfedr1es00","0","FAAt707","BEA_API"
1969,21,"Federal",13,"e1gfedr1es00","0","FAAt707","BEA_API"
1970,21,"Federal",13.4,"e1gfedr1es00","0","FAAt707","BEA_API"
1971,21,"Federal",14,"e1gfedr1es00","0","FAAt707","BEA_API"
1972,21,"Federal",14.7,"e1gfedr1es00","0","FAAt707","BEA_API"
1973,21,"Federal",15.2,"e1gfedr1es00","0","FAAt707","BEA_API"
1974,21,"Federal",16,"e1gfedr1es00","0","FAAt707","BEA_API"
1975,21,"Federal",16.2,"e1gfedr1es00","0","FAAt707","BEA_API"
1976,21,"Federal",16.5,"e1gfedr1es00","0","FAAt707","BEA_API"
1977,21,"Federal",16.5,"e1gfedr1es00","0","FAAt707","BEA_API"
1978,21,"Federal",16.8,"e1gfedr1es00","0","FAAt707","BEA_API"
1979,21,"Federal",17.2,"e1gfedr1es00","0","FAAt707","BEA_API"
1980,21,"Federal",17.5,"e1gfedr1es00","0","FAAt707","BEA_API"
1981,21,"Federal",17.3,"e1gfedr1es00","0","FAAt707","BEA_API"
1982,21,"Federal",17.2,"e1gfedr1es00","0","FAAt707","BEA_API"
1983,21,"Federal",16.9,"e1gfedr1es00","0","FAAt707","BEA_API"
1984,21,"Federal",16.9,"e1gfedr1es00","0","FAAt707","BEA_API"
1985,21,"Federal",16.7,"e1gfedr1es00","0","FAAt707","BEA_API"
1986,21,"Federal",16.7,"e1gfedr1es00","0","FAAt707","BEA_API"
1987,21,"Federal",16.4,"e1gfedr1es00","0","FAAt707","BEA_API"
1988,21,"Federal",16.4,"e1gfedr1es00","0","FAAt707","BEA_API"
1989,21,"Federal",16.5,"e1gfedr1es00","0","FAAt707","BEA_API"
1990,21,"Federal",16.5,"e1gfedr1es00","0","FAAt707","BEA_API"
1991,21,"Federal",16.7,"e1gfedr1es00","0","FAAt707","BEA_API"
1992,21,"Federal",17,"e1gfedr1es00","0","FAAt707","BEA_API"
1993,21,"Federal",17.2,"e1gfedr1es00","0","FAAt707","BEA_API"
1994,21,"Federal",17.6,"e1gfedr1es00","0","FAAt707","BEA_API"
1995,21,"Federal",18,"e1gfedr1es00","0","FAAt707","BEA_API"
1996,21,"Federal",18.3,"e1gfedr1es00","0","FAAt707","BEA_API"
1997,21,"Federal",18.8,"e1gfedr1es00","0","FAAt707","BEA_API"
1998,21,"Federal",19.1,"e1gfedr1es00","0","FAAt707","BEA_API"
1999,21,"Federal",19.4,"e1gfedr1es00","0","FAAt707","BEA_API"
2000,21,"Federal",19.8,"e1gfedr1es00","0","FAAt707","BEA_API"
2001,21,"Federal",20.3,"e1gfedr1es00","0","FAAt707","BEA_API"
2002,21,"Federal",20.4,"e1gfedr1es00","0","FAAt707","BEA_API"
2003,21,"Federal",20.5,"e1gfedr1es00","0","FAAt707","BEA_API"
2004,21,"Federal",20.9,"e1gfedr1es00","0","FAAt707","BEA_API"
2005,21,"Federal",21.3,"e1gfedr1es00","0","FAAt707","BEA_API"
2006,21,"Federal",21.7,"e1gfedr1es00","0","FAAt707","BEA_API"
2007,21,"Federal",21.8,"e1gfedr1es00","0","FAAt707","BEA_API"
2008,21,"Federal",21.8,"e1gfedr1es00","0","FAAt707","BEA_API"
2009,21,"Federal",21.4,"e1gfedr1es00","0","FAAt707","BEA_API"
2010,21,"Federal",21.2,"e1gfedr1es00","0","FAAt707","BEA_API"
2011,21,"Federal",21.3,"e1gfedr1es00","0","FAAt707","BEA_API"
2012,21,"Federal",21.6,"e1gfedr1es00","0","FAAt707","BEA_API"
2013,21,"Federal",21.8,"e1gfedr1es00","0","FAAt707","BEA_API"
2014,21,"Federal",22.2,"e1gfedr1es00","0","FAAt707","BEA_API"
2015,21,"Federal",22.5,"e1gfedr1es00","0","FAAt707","BEA_API"
2016,21,"Federal",22.8,"e1gfedr1es00","0","FAAt707","BEA_API"
2017,21,"Federal",23.1,"e1gfedr1es00","0","FAAt707","BEA_API"
2018,21,"Federal",23.3,"e1gfedr1es00","0","FAAt707","BEA_API"
2019,21,"Federal",23.4,"e1gfedr1es00","0","FAAt707","BEA_API"
2020,21,"Federal",23.4,"e1gfedr1es00","0","FAAt707","BEA_API"
2021,21,"Federal",23.9,"e1gfedr1es00","0","FAAt707","BEA_API"
2022,21,"Federal",24.2,"e1gfedr1es00","0","FAAt707","BEA_API"
2023,21,"Federal",24.2,"e1gfedr1es00","0","FAAt707","BEA_API"
2024,21,"Federal",24,"e1gfedr1es00","0","FAAt707","BEA_API"
1925,22,"National defense",8.8,"e1gdefn1es00","0","FAAt707","BEA_API"
1926,22,"National defense",9.8,"e1gdefn1es00","0","FAAt707","BEA_API"
1927,22,"National defense",10.7,"e1gdefn1es00","0","FAAt707","BEA_API"
1928,22,"National defense",11.6,"e1gdefn1es00","0","FAAt707","BEA_API"
1929,22,"National defense",12.6,"e1gdefn1es00","0","FAAt707","BEA_API"
1930,22,"National defense",13.4,"e1gdefn1es00","0","FAAt707","BEA_API"
1931,22,"National defense",14.1,"e1gdefn1es00","0","FAAt707","BEA_API"
1932,22,"National defense",14.8,"e1gdefn1es00","0","FAAt707","BEA_API"
1933,22,"National defense",15.5,"e1gdefn1es00","0","FAAt707","BEA_API"
1934,22,"National defense",16.1,"e1gdefn1es00","0","FAAt707","BEA_API"
1935,22,"National defense",16.7,"e1gdefn1es00","0","FAAt707","BEA_API"
1936,22,"National defense",16.9,"e1gdefn1es00","0","FAAt707","BEA_API"
1937,22,"National defense",16.8,"e1gdefn1es00","0","FAAt707","BEA_API"
1938,22,"National defense",16.9,"e1gdefn1es00","0","FAAt707","BEA_API"
1939,22,"National defense",17,"e1gdefn1es00","0","FAAt707","BEA_API"
1940,22,"National defense",15.7,"e1gdefn1es00","0","FAAt707","BEA_API"
1941,22,"National defense",8.7,"e1gdefn1es00","0","FAAt707","BEA_API"
1942,22,"National defense",4.1,"e1gdefn1es00","0","FAAt707","BEA_API"
1943,22,"National defense",3.1,"e1gdefn1es00","0","FAAt707","BEA_API"
1944,22,"National defense",3.1,"e1gdefn1es00","0","FAAt707","BEA_API"
1945,22,"National defense",3.6,"e1gdefn1es00","0","FAAt707","BEA_API"
1946,22,"National defense",5,"e1gdefn1es00","0","FAAt707","BEA_API"
1947,22,"National defense",6.4,"e1gdefn1es00","0","FAAt707","BEA_API"
1948,22,"National defense",8,"e1gdefn1es00","0","FAAt707","BEA_API"
1949,22,"National defense",9.2,"e1gdefn1es00","0","FAAt707","BEA_API"
1950,22,"National defense",10.7,"e1gdefn1es00","0","FAAt707","BEA_API"
1951,22,"National defense",10.6,"e1gdefn1es00","0","FAAt707","BEA_API"
1952,22,"National defense",10.3,"e1gdefn1es00","0","FAAt707","BEA_API"
1953,22,"National defense",10,"e1gdefn1es00","0","FAAt707","BEA_API"
1954,22,"National defense",10,"e1gdefn1es00","0","FAAt707","BEA_API"
1955,22,"National defense",10.1,"e1gdefn1es00","0","FAAt707","BEA_API"
1956,22,"National defense",10.4,"e1gdefn1es00","0","FAAt707","BEA_API"
1957,22,"National defense",10.5,"e1gdefn1es00","0","FAAt707","BEA_API"
1958,22,"National defense",10.7,"e1gdefn1es00","0","FAAt707","BEA_API"
1959,22,"National defense",10.6,"e1gdefn1es00","0","FAAt707","BEA_API"
1960,22,"National defense",10.8,"e1gdefn1es00","0","FAAt707","BEA_API"
1961,22,"National defense",10.8,"e1gdefn1es00","0","FAAt707","BEA_API"
1962,22,"National defense",10.8,"e1gdefn1es00","0","FAAt707","BEA_API"
1963,22,"National defense",11.1,"e1gdefn1es00","0","FAAt707","BEA_API"
1964,22,"National defense",11.4,"e1gdefn1es00","0","FAAt707","BEA_API"
1965,22,"National defense",11.8,"e1gdefn1es00","0","FAAt707","BEA_API"
1966,22,"National defense",12.2,"e1gdefn1es00","0","FAAt707","BEA_API"
1967,22,"National defense",12.6,"e1gdefn1es00","0","FAAt707","BEA_API"
1968,22,"National defense",13,"e1gdefn1es00","0","FAAt707","BEA_API"
1969,22,"National defense",13.5,"e1gdefn1es00","0","FAAt707","BEA_API"
1970,22,"National defense",14,"e1gdefn1es00","0","FAAt707","BEA_API"
1971,22,"National defense",14.8,"e1gdefn1es00","0","FAAt707","BEA_API"
1972,22,"National defense",15.7,"e1gdefn1es00","0","FAAt707","BEA_API"
1973,22,"National defense",16.5,"e1gdefn1es00","0","FAAt707","BEA_API"
1974,22,"National defense",17.4,"e1gdefn1es00","0","FAAt707","BEA_API"
1975,22,"National defense",17.6,"e1gdefn1es00","0","FAAt707","BEA_API"
1976,22,"National defense",18.1,"e1gdefn1es00","0","FAAt707","BEA_API"
1977,22,"National defense",18,"e1gdefn1es00","0","FAAt707","BEA_API"
1978,22,"National defense",18.4,"e1gdefn1es00","0","FAAt707","BEA_API"
1979,22,"National defense",19,"e1gdefn1es00","0","FAAt707","BEA_API"
1980,22,"National defense",19.3,"e1gdefn1es00","0","FAAt707","BEA_API"
1981,22,"National defense",19.1,"e1gdefn1es00","0","FAAt707","BEA_API"
1982,22,"National defense",18.7,"e1gdefn1es00","0","FAAt707","BEA_API"
1983,22,"National defense",18.1,"e1gdefn1es00","0","FAAt707","BEA_API"
1984,22,"National defense",17.8,"e1gdefn1es00","0","FAAt707","BEA_API"
1985,22,"National defense",17.5,"e1gdefn1es00","0","FAAt707","BEA_API"
1986,22,"National defense",17.2,"e1gdefn1es00","0","FAAt707","BEA_API"
1987,22,"National defense",16.7,"e1gdefn1es00","0","FAAt707","BEA_API"
1988,22,"National defense",16.5,"e1gdefn1es00","0","FAAt707","BEA_API"
1989,22,"National defense",16.6,"e1gdefn1es00","0","FAAt707","BEA_API"
1990,22,"National defense",16.6,"e1gdefn1es00","0","FAAt707","BEA_API"
1991,22,"National defense",16.9,"e1gdefn1es00","0","FAAt707","BEA_API"
1992,22,"National defense",17.3,"e1gdefn1es00","0","FAAt707","BEA_API"
1993,22,"National defense",17.7,"e1gdefn1es00","0","FAAt707","BEA_API"
1994,22,"National defense",18.2,"e1gdefn1es00","0","FAAt707","BEA_API"
1995,22,"National defense",18.9,"e1gdefn1es00","0","FAAt707","BEA_API"
1996,22,"National defense",19.4,"e1gdefn1es00","0","FAAt707","BEA_API"
1997,22,"National defense",20.1,"e1gdefn1es00","0","FAAt707","BEA_API"
1998,22,"National defense",20.5,"e1gdefn1es00","0","FAAt707","BEA_API"
1999,22,"National defense",21,"e1gdefn1es00","0","FAAt707","BEA_API"
2000,22,"National defense",21.7,"e1gdefn1es00","0","FAAt707","BEA_API"
2001,22,"National defense",22.4,"e1gdefn1es00","0","FAAt707","BEA_API"
2002,22,"National defense",22.6,"e1gdefn1es00","0","FAAt707","BEA_API"
2003,22,"National defense",22.6,"e1gdefn1es00","0","FAAt707","BEA_API"
2004,22,"National defense",23,"e1gdefn1es00","0","FAAt707","BEA_API"
2005,22,"National defense",23.4,"e1gdefn1es00","0","FAAt707","BEA_API"
2006,22,"National defense",23.8,"e1gdefn1es00","0","FAAt707","BEA_API"
2007,22,"National defense",23.8,"e1gdefn1es00","0","FAAt707","BEA_API"
2008,22,"National defense",23.6,"e1gdefn1es00","0","FAAt707","BEA_API"
2009,22,"National defense",23,"e1gdefn1es00","0","FAAt707","BEA_API"
2010,22,"National defense",22.6,"e1gdefn1es00","0","FAAt707","BEA_API"
2011,22,"National defense",22.7,"e1gdefn1es00","0","FAAt707","BEA_API"
2012,22,"National defense",23,"e1gdefn1es00","0","FAAt707","BEA_API"
2013,22,"National defense",23.4,"e1gdefn1es00","0","FAAt707","BEA_API"
2014,22,"National defense",23.8,"e1gdefn1es00","0","FAAt707","BEA_API"
2015,22,"National defense",24.3,"e1gdefn1es00","0","FAAt707","BEA_API"
2016,22,"National defense",24.8,"e1gdefn1es00","0","FAAt707","BEA_API"
2017,22,"National defense",25.2,"e1gdefn1es00","0","FAAt707","BEA_API"
2018,22,"National defense",25.6,"e1gdefn1es00","0","FAAt707","BEA_API"
2019,22,"National defense",25.7,"e1gdefn1es00","0","FAAt707","BEA_API"
2020,22,"National defense",25.8,"e1gdefn1es00","0","FAAt707","BEA_API"
2021,22,"National defense",26.5,"e1gdefn1es00","0","FAAt707","BEA_API"
2022,22,"National defense",26.8,"e1gdefn1es00","0","FAAt707","BEA_API"
2023,22,"National defense",26.8,"e1gdefn1es00","0","FAAt707","BEA_API"
2024,22,"National defense",26.6,"e1gdefn1es00","0","FAAt707","BEA_API"
1925,23,"Equipment",8.1,"e1gdefn1eq00","0","FAAt707","BEA_API"
1926,23,"Equipment",9,"e1gdefn1eq00","0","FAAt707","BEA_API"
1927,23,"Equipment",9.9,"e1gdefn1eq00","0","FAAt707","BEA_API"
1928,23,"Equipment",10.7,"e1gdefn1eq00","0","FAAt707","BEA_API"
1929,23,"Equipment",11.6,"e1gdefn1eq00","0","FAAt707","BEA_API"
1930,23,"Equipment",12.5,"e1gdefn1eq00","0","FAAt707","BEA_API"
1931,23,"Equipment",13.2,"e1gdefn1eq00","0","FAAt707","BEA_API"
1932,23,"Equipment",14,"e1gdefn1eq00","0","FAAt707","BEA_API"
1933,23,"Equipment",14.6,"e1gdefn1eq00","0","FAAt707","BEA_API"
1934,23,"Equipment",15.2,"e1gdefn1eq00","0","FAAt707","BEA_API"
1935,23,"Equipment",15.7,"e1gdefn1eq00","0","FAAt707","BEA_API"
1936,23,"Equipment",15.8,"e1gdefn1eq00","0","FAAt707","BEA_API"
1937,23,"Equipment",15.8,"e1gdefn1eq00","0","FAAt707","BEA_API"
1938,23,"Equipment",15.6,"e1gdefn1eq00","0","FAAt707","BEA_API"
