"year","line_number","line_desc","value","series_code","unit","table_name","source"
1944,12,"Taxes on corporate income",12949,"A054RC","6","T11400","BEA_API"
1945,12,"Taxes on corporate income",10689,"A054RC","6","T11400","BEA_API"
1946,12,"Taxes on corporate income",9104,"A054RC","6","T11400","BEA_API"
1947,12,"Taxes on corporate income",11193,"A054RC","6","T11400","BEA_API"
1948,12,"Taxes on corporate income",12254,"A054RC","6","T11400","BEA_API"
1949,12,"Taxes on corporate income",10010,"A054RC","6","T11400","BEA_API"
1950,12,"Taxes on corporate income",17728,"A054RC","6","T11400","BEA_API"
1951,12,"Taxes on corporate income",22304,"A054RC","6","T11400","BEA_API"
1952,12,"Taxes on corporate income",19107,"A054RC","6","T11400","BEA_API"
1953,12,"Taxes on corporate income",19944,"A054RC","6","T11400","BEA_API"
1954,12,"Taxes on corporate income",17348,"A054RC","6","T11400","BEA_API"
1955,12,"Taxes on corporate income",21789,"A054RC","6","T11400","BEA_API"
1956,12,"Taxes on corporate income",21591,"A054RC","6","T11400","BEA_API"
1957,12,"Taxes on corporate income",20880,"A054RC","6","T11400","BEA_API"
1958,12,"Taxes on corporate income",18440,"A054RC","6","T11400","BEA_API"
1959,12,"Taxes on corporate income",22816,"A054RC","6","T11400","BEA_API"
1960,12,"Taxes on corporate income",21885,"A054RC","6","T11400","BEA_API"
1961,12,"Taxes on corporate income",22203,"A054RC","6","T11400","BEA_API"
1962,12,"Taxes on corporate income",23296,"A054RC","6","T11400","BEA_API"
1963,12,"Taxes on corporate income",25491,"A054RC","6","T11400","BEA_API"
1964,12,"Taxes on corporate income",26573,"A054RC","6","T11400","BEA_API"
1965,12,"Taxes on corporate income",29768,"A054RC","6","T11400","BEA_API"
1966,12,"Taxes on corporate income",32232,"A054RC","6","T11400","BEA_API"
1967,12,"Taxes on corporate income",30992,"A054RC","6","T11400","BEA_API"
1968,12,"Taxes on corporate income",37164,"A054RC","6","T11400","BEA_API"
1969,12,"Taxes on corporate income",36958,"A054RC","6","T11400","BEA_API"
1970,12,"Taxes on corporate income",31263,"A054RC","6","T11400","BEA_API"
1971,12,"Taxes on corporate income",34808,"A054RC","6","T11400","BEA_API"
1972,12,"Taxes on corporate income",39110,"A054RC","6","T11400","BEA_API"
1973,12,"Taxes on corporate income",45632,"A054RC","6","T11400","BEA_API"
1974,12,"Taxes on corporate income",47235,"A054RC","6","T11400","BEA_API"
1975,12,"Taxes on corporate income",46264,"A054RC","6","T11400","BEA_API"
1976,12,"Taxes on corporate income",59418,"A054RC","6","T11400","BEA_API"
1977,12,"Taxes on corporate income",68504,"A054RC","6","T11400","BEA_API"
1978,12,"Taxes on corporate income",77852,"A054RC","6","T11400","BEA_API"
1979,12,"Taxes on corporate income",80737,"A054RC","6","T11400","BEA_API"
1980,12,"Taxes on corporate income",75484,"A054RC","6","T11400","BEA_API"
1981,12,"Taxes on corporate income",70315,"A054RC","6","T11400","BEA_API"
1982,12,"Taxes on corporate income",51294,"A054RC","6","T11400","BEA_API"
1983,12,"Taxes on corporate income",66419,"A054RC","6","T11400","BEA_API"
1984,12,"Taxes on corporate income",81477,"A054RC","6","T11400","BEA_API"
1985,12,"Taxes on corporate income",81610,"A054RC","6","T11400","BEA_API"
1986,12,"Taxes on corporate income",91871,"A054RC","6","T11400","BEA_API"
1987,12,"Taxes on corporate income",112702,"A054RC","6","T11400","BEA_API"
1988,12,"Taxes on corporate income",124266,"A054RC","6","T11400","BEA_API"
1989,12,"Taxes on corporate income",124422,"A054RC","6","T11400","BEA_API"
1990,12,"Taxes on corporate income",121816,"A054RC","6","T11400","BEA_API"
1991,12,"Taxes on corporate income",117813,"A054RC","6","T11400","BEA_API"
1992,12,"Taxes on corporate income",131914,"A054RC","6","T11400","BEA_API"
1993,12,"Taxes on corporate income",155047,"A054RC","6","T11400","BEA_API"
1994,12,"Taxes on corporate income",172671,"A054RC","6","T11400","BEA_API"
1995,12,"Taxes on corporate income",194449,"A054RC","6","T11400","BEA_API"
1996,12,"Taxes on corporate income",211386,"A054RC","6","T11400","BEA_API"
1997,12,"Taxes on corporate income",224762,"A054RC","6","T11400","BEA_API"
1998,12,"Taxes on corporate income",221805,"A054RC","6","T11400","BEA_API"
1999,12,"Taxes on corporate income",227386,"A054RC","6","T11400","BEA_API"
2000,12,"Taxes on corporate income",233448,"A054RC","6","T11400","BEA_API"
2001,12,"Taxes on corporate income",170148,"A054RC","6","T11400","BEA_API"
2002,12,"Taxes on corporate income",160674,"A054RC","6","T11400","BEA_API"
2003,12,"Taxes on corporate income",213763,"A054RC","6","T11400","BEA_API"
2004,12,"Taxes on corporate income",278512,"A054RC","6","T11400","BEA_API"
2005,12,"Taxes on corporate income",379749,"A054RC","6","T11400","BEA_API"
2006,12,"Taxes on corporate income",430147,"A054RC","6","T11400","BEA_API"
2007,12,"Taxes on corporate income",391782,"A054RC","6","T11400","BEA_API"
2008,12,"Taxes on corporate income",255918,"A054RC","6","T11400","BEA_API"
2009,12,"Taxes on corporate income",203933,"A054RC","6","T11400","BEA_API"
2010,12,"Taxes on corporate income",272267,"A054RC","6","T11400","BEA_API"
2011,12,"Taxes on corporate income",280763,"A054RC","6","T11400","BEA_API"
2012,12,"Taxes on corporate income",334589,"A054RC","6","T11400","BEA_API"
2013,12,"Taxes on corporate income",362418,"A054RC","6","T11400","BEA_API"
2014,12,"Taxes on corporate income",406890,"A054RC","6","T11400","BEA_API"
2015,12,"Taxes on corporate income",396125,"A054RC","6","T11400","BEA_API"
2016,12,"Taxes on corporate income",376034,"A054RC","6","T11400","BEA_API"
2017,12,"Taxes on corporate income",297156,"A054RC","6","T11400","BEA_API"
2018,12,"Taxes on corporate income",297423,"A054RC","6","T11400","BEA_API"
2019,12,"Taxes on corporate income",297195,"A054RC","6","T11400","BEA_API"
2020,12,"Taxes on corporate income",311059,"A054RC","6","T11400","BEA_API"
2021,12,"Taxes on corporate income",468876,"A054RC","6","T11400","BEA_API"
2022,12,"Taxes on corporate income",600568,"A054RC","6","T11400","BEA_API"
2023,12,"Taxes on corporate income",613010,"A054RC","6","T11400","BEA_API"
2024,12,"Taxes on corporate income",680341,"A054RC","6","T11400","BEA_API"
2025,12,"Taxes on corporate income",695171,"A054RC","6","T11400","BEA_API"
1929,13,"Profits after tax with IVA and CCAdj",9236,"W273RC","6","T11400","BEA_API"
1930,13,"Profits after tax with IVA and CCAdj",6519,"W273RC","6","T11400","BEA_API"
1931,13,"Profits after tax with IVA and CCAdj",2457,"W273RC","6","T11400","BEA_API"
1932,13,"Profits after tax with IVA and CCAdj",-539,"W273RC","6","T11400","BEA_API"
1933,13,"Profits after tax with IVA and CCAdj",-694,"W273RC","6","T11400","BEA_API"
1934,13,"Profits after tax with IVA and CCAdj",1713,"W273RC","6","T11400","BEA_API"
1935,13,"Profits after tax with IVA and CCAdj",2908,"W273RC","6","T11400","BEA_API"
1936,13,"Profits after tax with IVA and CCAdj",4717,"W273RC","6","T11400","BEA_API"
1937,13,"Profits after tax with IVA and CCAdj",5278,"W273RC","6","T11400","BEA_API"
1938,13,"Profits after tax with IVA and CCAdj",3678,"W273RC","6","T11400","BEA_API"
1939,13,"Profits after tax with IVA and CCAdj",4827,"W273RC","6","T11400","BEA_API"
1940,13,"Profits after tax with IVA and CCAdj",6772,"W273RC","6","T11400","BEA_API"
1941,13,"Profits after tax with IVA and CCAdj",7692,"W273RC","6","T11400","BEA_API"
1942,13,"Profits after tax with IVA and CCAdj",8996,"W273RC","6","T11400","BEA_API"
1943,13,"Profits after tax with IVA and CCAdj",10454,"W273RC","6","T11400","BEA_API"
1944,13,"Profits after tax with IVA and CCAdj",11600,"W273RC","6","T11400","BEA_API"
1945,13,"Profits after tax with IVA and CCAdj",9421,"W273RC","6","T11400","BEA_API"
1946,13,"Profits after tax with IVA and CCAdj",8448,"W273RC","6","T11400","BEA_API"
1947,13,"Profits after tax with IVA and CCAdj",11985,"W273RC","6","T11400","BEA_API"
1948,13,"Profits after tax with IVA and CCAdj",17878,"W273RC","6","T11400","BEA_API"
1949,13,"Profits after tax with IVA and CCAdj",17923,"W273RC","6","T11400","BEA_API"
1950,13,"Profits after tax with IVA and CCAdj",17062,"W273RC","6","T11400","BEA_API"
1951,13,"Profits after tax with IVA and CCAdj",17150,"W273RC","6","T11400","BEA_API"
1952,13,"Profits after tax with IVA and CCAdj",18670,"W273RC","6","T11400","BEA_API"
1953,13,"Profits after tax with IVA and CCAdj",18552,"W273RC","6","T11400","BEA_API"
1954,13,"Profits after tax with IVA and CCAdj",20150,"W273RC","6","T11400","BEA_API"
1955,13,"Profits after tax with IVA and CCAdj",26025,"W273RC","6","T11400","BEA_API"
1956,13,"Profits after tax with IVA and CCAdj",25234,"W273RC","6","T11400","BEA_API"
1957,13,"Profits after tax with IVA and CCAdj",25168,"W273RC","6","T11400","BEA_API"
1958,13,"Profits after tax with IVA and CCAdj",22894,"W273RC","6","T11400","BEA_API"
1959,13,"Profits after tax with IVA and CCAdj",29980,"W273RC","6","T11400","BEA_API"
1960,13,"Profits after tax with IVA and CCAdj",29658,"W273RC","6","T11400","BEA_API"
1961,13,"Profits after tax with IVA and CCAdj",30426,"W273RC","6","T11400","BEA_API"
1962,13,"Profits after tax with IVA and CCAdj",36975,"W273RC","6","T11400","BEA_API"
1963,13,"Profits after tax with IVA and CCAdj",40936,"W273RC","6","T11400","BEA_API"
1964,13,"Profits after tax with IVA and CCAdj",46666,"W273RC","6","T11400","BEA_API"
1965,13,"Profits after tax with IVA and CCAdj",54815,"W273RC","6","T11400","BEA_API"
1966,13,"Profits after tax with IVA and CCAdj",59362,"W273RC","6","T11400","BEA_API"
1967,13,"Profits after tax with IVA and CCAdj",58099,"W273RC","6","T11400","BEA_API"
1968,13,"Profits after tax with IVA and CCAdj",58947,"W273RC","6","T11400","BEA_API"
1969,13,"Profits after tax with IVA and CCAdj",54863,"W273RC","6","T11400","BEA_API"
1970,13,"Profits after tax with IVA and CCAdj",47881,"W273RC","6","T11400","BEA_API"
1971,13,"Profits after tax with IVA and CCAdj",57984,"W273RC","6","T11400","BEA_API"
1972,13,"Profits after tax with IVA and CCAdj",68568,"W273RC","6","T11400","BEA_API"
1973,13,"Profits after tax with IVA and CCAdj",72860,"W273RC","6","T11400","BEA_API"
1974,13,"Profits after tax with IVA and CCAdj",61001,"W273RC","6","T11400","BEA_API"
1975,13,"Profits after tax with IVA and CCAdj",77964,"W273RC","6","T11400","BEA_API"
1976,13,"Profits after tax with IVA and CCAdj",98372,"W273RC","6","T11400","BEA_API"
1977,13,"Profits after tax with IVA and CCAdj",118166,"W273RC","6","T11400","BEA_API"
1978,13,"Profits after tax with IVA and CCAdj",137848,"W273RC","6","T11400","BEA_API"
1979,13,"Profits after tax with IVA and CCAdj",133868,"W273RC","6","T11400","BEA_API"
1980,13,"Profits after tax with IVA and CCAdj",112171,"W273RC","6","T11400","BEA_API"
1981,13,"Profits after tax with IVA and CCAdj",145900,"W273RC","6","T11400","BEA_API"
1982,13,"Profits after tax with IVA and CCAdj",143875,"W273RC","6","T11400","BEA_API"
1983,13,"Profits after tax with IVA and CCAdj",176428,"W273RC","6","T11400","BEA_API"
1984,13,"Profits after tax with IVA and CCAdj",219222,"W273RC","6","T11400","BEA_API"
1985,13,"Profits after tax with IVA and CCAdj",233370,"W273RC","6","T11400","BEA_API"
1986,13,"Profits after tax with IVA and CCAdj",192220,"W273RC","6","T11400","BEA_API"
1987,13,"Profits after tax with IVA and CCAdj",210101,"W273RC","6","T11400","BEA_API"
1988,13,"Profits after tax with IVA and CCAdj",234992,"W273RC","6","T11400","BEA_API"
1989,13,"Profits after tax with IVA and CCAdj",227165,"W273RC","6","T11400","BEA_API"
1990,13,"Profits after tax with IVA and CCAdj",221427,"W273RC","6","T11400","BEA_API"
1991,13,"Profits after tax with IVA and CCAdj",254458,"W273RC","6","T11400","BEA_API"
1992,13,"Profits after tax with IVA and CCAdj",276286,"W273RC","6","T11400","BEA_API"
1993,13,"Profits after tax with IVA and CCAdj",298740,"W273RC","6","T11400","BEA_API"
1994,13,"Profits after tax with IVA and CCAdj",383454,"W273RC","6","T11400","BEA_API"
1995,13,"Profits after tax with IVA and CCAdj",429281,"W273RC","6","T11400","BEA_API"
1996,13,"Profits after tax with IVA and CCAdj",490216,"W273RC","6","T11400","BEA_API"
1997,13,"Profits after tax with IVA and CCAdj",557550,"W273RC","6","T11400","BEA_API"
1998,13,"Profits after tax with IVA and CCAdj",510600,"W273RC","6","T11400","BEA_API"
1999,13,"Profits after tax with IVA and CCAdj",517653,"W273RC","6","T11400","BEA_API"
2000,13,"Profits after tax with IVA and CCAdj",447299,"W273RC","6","T11400","BEA_API"
2001,13,"Profits after tax with IVA and CCAdj",448236,"W273RC","6","T11400","BEA_API"
2002,13,"Profits after tax with IVA and CCAdj",612915,"W273RC","6","T11400","BEA_API"
2003,13,"Profits after tax with IVA and CCAdj",704381,"W273RC","6","T11400","BEA_API"
2004,13,"Profits after tax with IVA and CCAdj",846901,"W273RC","6","T11400","BEA_API"
2005,13,"Profits after tax with IVA and CCAdj",924580,"W273RC","6","T11400","BEA_API"
2006,13,"Profits after tax with IVA and CCAdj",1026238,"W273RC","6","T11400","BEA_API"
2007,13,"Profits after tax with IVA and CCAdj",866246,"W273RC","6","T11400","BEA_API"
2008,13,"Profits after tax with IVA and CCAdj",699509,"W273RC","6","T11400","BEA_API"
2009,13,"Profits after tax with IVA and CCAdj",872955,"W273RC","6","T11400","BEA_API"
2010,13,"Profits after tax with IVA and CCAdj",1116418,"W273RC","6","T11400","BEA_API"
2011,13,"Profits after tax with IVA and CCAdj",1169115,"W273RC","6","T11400","BEA_API"
2012,13,"Profits after tax with IVA and CCAdj",1317781,"W273RC","6","T11400","BEA_API"
2013,13,"Profits after tax with IVA and CCAdj",1319880,"W273RC","6","T11400","BEA_API"
2014,13,"Profits after tax with IVA and CCAdj",1401066,"W273RC","6","T11400","BEA_API"
2015,13,"Profits after tax with IVA and CCAdj",1381803,"W273RC","6","T11400","BEA_API"
2016,13,"Profits after tax with IVA and CCAdj",1348367,"W273RC","6","T11400","BEA_API"
2017,13,"Profits after tax with IVA and CCAdj",1429187,"W273RC","6","T11400","BEA_API"
2018,13,"Profits after tax with IVA and CCAdj",1547154,"W273RC","6","T11400","BEA_API"
2019,13,"Profits after tax with IVA and CCAdj",1641101,"W273RC","6","T11400","BEA_API"
2020,13,"Profits after tax with IVA and CCAdj",1655204,"W273RC","6","T11400","BEA_API"
2021,13,"Profits after tax with IVA and CCAdj",2228914,"W273RC","6","T11400","BEA_API"
2022,13,"Profits after tax with IVA and CCAdj",2312550,"W273RC","6","T11400","BEA_API"
2023,13,"Profits after tax with IVA and CCAdj",2531240,"W273RC","6","T11400","BEA_API"
2024,13,"Profits after tax with IVA and CCAdj",2663820,"W273RC","6","T11400","BEA_API"
2025,13,"Profits after tax with IVA and CCAdj",2855713,"W273RC","6","T11400","BEA_API"
1929,14,"Net dividends",5573,"A449RC","6","T11400","BEA_API"
1930,14,"Net dividends",5331,"A449RC","6","T11400","BEA_API"
1931,14,"Net dividends",4070,"A449RC","6","T11400","BEA_API"
1932,14,"Net dividends",2580,"A449RC","6","T11400","BEA_API"
1933,14,"Net dividends",2040,"A449RC","6","T11400","BEA_API"
1934,14,"Net dividends",2507,"A449RC","6","T11400","BEA_API"
1935,14,"Net dividends",2685,"A449RC","6","T11400","BEA_API"
1936,14,"Net dividends",4419,"A449RC","6","T11400","BEA_API"
1937,14,"Net dividends",4538,"A449RC","6","T11400","BEA_API"
1938,14,"Net dividends",2918,"A449RC","6","T11400","BEA_API"
1939,14,"Net dividends",3582,"A449RC","6","T11400","BEA_API"
1940,14,"Net dividends",3782,"A449RC","6","T11400","BEA_API"
1941,14,"Net dividends",4200,"A449RC","6","T11400","BEA_API"
1942,14,"Net dividends",4029,"A449RC","6","T11400","BEA_API"
1943,14,"Net dividends",4208,"A449RC","6","T11400","BEA_API"
1944,14,"Net dividends",4324,"A449RC","6","T11400","BEA_API"
1945,14,"Net dividends",4372,"A449RC","6","T11400","BEA_API"
1946,14,"Net dividends",5149,"A449RC","6","T11400","BEA_API"
1947,14,"Net dividends",5707,"A449RC","6","T11400","BEA_API"
1948,14,"Net dividends",6367,"A449RC","6","T11400","BEA_API"
1949,14,"Net dividends",6599,"A449RC","6","T11400","BEA_API"
1950,14,"Net dividends",8051,"A449RC","6","T11400","BEA_API"
1951,14,"Net dividends",7663,"A449RC","6","T11400","BEA_API"
1952,14,"Net dividends",7753,"A449RC","6","T11400","BEA_API"
1953,14,"Net dividends",8094,"A449RC","6","T11400","BEA_API"
1954,14,"Net dividends",8136,"A449RC","6","T11400","BEA_API"
1955,14,"Net dividends",9151,"A449RC","6","T11400","BEA_API"
1956,14,"Net dividends",9869,"A449RC","6","T11400","BEA_API"
1957,14,"Net dividends",10399,"A449RC","6","T11400","BEA_API"
1958,14,"Net dividends",10356,"A449RC","6","T11400","BEA_API"
1959,14,"Net dividends",11619,"A449RC","6","T11400","BEA_API"
1960,14,"Net dividends",12307,"A449RC","6","T11400","BEA_API"
1961,14,"Net dividends",12193,"A449RC","6","T11400","BEA_API"
1962,14,"Net dividends",13155,"A449RC","6","T11400","BEA_API"
1963,14,"Net dividends",14442,"A449RC","6","T11400","BEA_API"
1964,14,"Net dividends",16573,"A449RC","6","T11400","BEA_API"
1965,14,"Net dividends",18171,"A449RC","6","T11400","BEA_API"
1966,14,"Net dividends",19477,"A449RC","6","T11400","BEA_API"
1967,14,"Net dividends",20237,"A449RC","6","T11400","BEA_API"
1968,14,"Net dividends",22631,"A449RC","6","T11400","BEA_API"
1969,14,"Net dividends",23422,"A449RC","6","T11400","BEA_API"
1970,14,"Net dividends",23865,"A449RC","6","T11400","BEA_API"
1971,14,"Net dividends",23694,"A449RC","6","T11400","BEA_API"
1972,14,"Net dividends",25173,"A449RC","6","T11400","BEA_API"
1973,14,"Net dividends",27448,"A449RC","6","T11400","BEA_API"
1974,14,"Net dividends",29004,"A449RC","6","T11400","BEA_API"
1975,14,"Net dividends",31786,"A449RC","6","T11400","BEA_API"
1976,14,"Net dividends",35925,"A449RC","6","T11400","BEA_API"
1977,14,"Net dividends",39627,"A449RC","6","T11400","BEA_API"
1978,14,"Net dividends",46615,"A449RC","6","T11400","BEA_API"
1979,14,"Net dividends",50978,"A449RC","6","T11400","BEA_API"
1980,14,"Net dividends",59251,"A449RC","6","T11400","BEA_API"
1981,14,"Net dividends",68438,"A449RC","6","T11400","BEA_API"
1982,14,"Net dividends",72098,"A449RC","6","T11400","BEA_API"
1983,14,"Net dividends",84246,"A449RC","6","T11400","BEA_API"
1984,14,"Net dividends",89736,"A449RC","6","T11400","BEA_API"
1985,14,"Net dividends",99909,"A449RC","6","T11400","BEA_API"
1986,14,"Net dividends",103192,"A449RC","6","T11400","BEA_API"
1987,14,"Net dividends",103163,"A449RC","6","T11400","BEA_API"
1988,14,"Net dividends",113617,"A449RC","6","T11400","BEA_API"
1989,14,"Net dividends",147709,"A449RC","6","T11400","BEA_API"
1990,14,"Net dividends",168590,"A449RC","6","T11400","BEA_API"
1991,14,"Net dividends",177803,"A449RC","6","T11400","BEA_API"
1992,14,"Net dividends",178473,"A449RC","6","T11400","BEA_API"
1993,14,"Net dividends",201111,"A449RC","6","T11400","BEA_API"
1994,14,"Net dividends",220391,"A449RC","6","T11400","BEA_API"
1995,14,"Net dividends",250774,"A449RC","6","T11400","BEA_API"
1996,14,"Net dividends",283461,"A449RC","6","T11400","BEA_API"
1997,14,"Net dividends",312727,"A449RC","6","T11400","BEA_API"
1998,14,"Net dividends",344361,"A449RC","6","T11400","BEA_API"
1999,14,"Net dividends",333669,"A449RC","6","T11400","BEA_API"
2000,14,"Net dividends",383651,"A449RC","6","T11400","BEA_API"
2001,14,"Net dividends",362060,"A449RC","6","T11400","BEA_API"
2002,14,"Net dividends",379443,"A449RC","6","T11400","BEA_API"
2003,14,"Net dividends",422953,"A449RC","6","T11400","BEA_API"
2004,14,"Net dividends",517519,"A449RC","6","T11400","BEA_API"
2005,14,"Net dividends",318392,"A449RC","6","T11400","BEA_API"
2006,14,"Net dividends",637938,"A449RC","6","T11400","BEA_API"
2007,14,"Net dividends",677861,"A449RC","6","T11400","BEA_API"
2008,14,"Net dividends",660852,"A449RC","6","T11400","BEA_API"
2009,14,"Net dividends",516582,"A449RC","6","T11400","BEA_API"
2010,14,"Net dividends",514546,"A449RC","6","T11400","BEA_API"
2011,14,"Net dividends",633083,"A449RC","6","T11400","BEA_API"
2012,14,"Net dividends",765393,"A449RC","6","T11400","BEA_API"
2013,14,"Net dividends",858891,"A449RC","6","T11400","BEA_API"
2014,14,"Net dividends",898271,"A449RC","6","T11400","BEA_API"
2015,14,"Net dividends",965924,"A449RC","6","T11400","BEA_API"
2016,14,"Net dividends",953732,"A449RC","6","T11400","BEA_API"
2017,14,"Net dividends",1043492,"A449RC","6","T11400","BEA_API"
2018,14,"Net dividends",418955,"A449RC","6","T11400","BEA_API"
2019,14,"Net dividends",937773,"A449RC","6","T11400","BEA_API"
2020,14,"Net dividends",1167415,"A449RC","6","T11400","BEA_API"
2021,14,"Net dividends",1544530,"A449RC","6","T11400","BEA_API"
2022,14,"Net dividends",1644556,"A449RC","6","T11400","BEA_API"
2023,14,"Net dividends",1741153,"A449RC","6","T11400","BEA_API"
2024,14,"Net dividends",1880004,"A449RC","6","T11400","BEA_API"
2025,14,"Net dividends",1706853,"A449RC","6","T11400","BEA_API"
1929,15,"Undistributed profits with IVA and CCAdj",3663,"W274RC","6","T11400","BEA_API"
1930,15,"Undistributed profits with IVA and CCAdj",1188,"W274RC","6","T11400","BEA_API"
1931,15,"Undistributed profits with IVA and CCAdj",-1613,"W274RC","6","T11400","BEA_API"
1932,15,"Undistributed profits with IVA and CCAdj",-3119,"W274RC","6","T11400","BEA_API"
1933,15,"Undistributed profits with IVA and CCAdj",-2734,"W274RC","6","T11400","BEA_API"
1934,15,"Undistributed profits with IVA and CCAdj",-794,"W274RC","6","T11400","BEA_API"
1935,15,"Undistributed profits with IVA and CCAdj",223,"W274RC","6","T11400","BEA_API"
1936,15,"Undistributed profits with IVA and CCAdj",298,"W274RC","6","T11400","BEA_API"
1937,15,"Undistributed profits with IVA and CCAdj",740,"W274RC","6","T11400","BEA_API"
1938,15,"Undistributed profits with IVA and CCAdj",760,"W274RC","6","T11400","BEA_API"
1939,15,"Undistributed profits with IVA and CCAdj",1245,"W274RC","6","T11400","BEA_API"
1940,15,"Undistributed profits with IVA and CCAdj",2990,"W274RC","6","T11400","BEA_API"
1941,15,"Undistributed profits with IVA and CCAdj",3492,"W274RC","6","T11400","BEA_API"
1942,15,"Undistributed profits with IVA and CCAdj",4967,"W274RC","6","T11400","BEA_API"
1943,15,"Undistributed profits with IVA and CCAdj",6246,"W274RC","6","T11400","BEA_API"
1944,15,"Undistributed profits with IVA and CCAdj",7276,"W274RC","6","T11400","BEA_API"
1945,15,"Undistributed profits with IVA and CCAdj",5049,"W274RC","6","T11400","BEA_API"
1946,15,"Undistributed profits with IVA and CCAdj",3299,"W274RC","6","T11400","BEA_API"
1947,15,"Undistributed profits with IVA and CCAdj",6278,"W274RC","6","T11400","BEA_API"
1948,15,"Undistributed profits with IVA and CCAdj",11511,"W274RC","6","T11400","BEA_API"
1949,15,"Undistributed profits with IVA and CCAdj",11324,"W274RC","6","T11400","BEA_API"
1950,15,"Undistributed profits with IVA and CCAdj",9011,"W274RC","6","T11400","BEA_API"
1951,15,"Undistributed profits with IVA and CCAdj",9487,"W274RC","6","T11400","BEA_API"
1952,15,"Undistributed profits with IVA and CCAdj",10917,"W274RC","6","T11400","BEA_API"
1953,15,"Undistributed profits with IVA and CCAdj",10458,"W274RC","6","T11400","BEA_API"
1954,15,"Undistributed profits with IVA and CCAdj",12014,"W274RC","6","T11400","BEA_API"
1955,15,"Undistributed profits with IVA and CCAdj",16874,"W274RC","6","T11400","BEA_API"
1956,15,"Undistributed profits with IVA and CCAdj",15365,"W274RC","6","T11400","BEA_API"
1957,15,"Undistributed profits with IVA and CCAdj",14769,"W274RC","6","T11400","BEA_API"
1958,15,"Undistributed profits with IVA and CCAdj",12538,"W274RC","6","T11400","BEA_API"
1959,15,"Undistributed profits with IVA and CCAdj",18361,"W274RC","6","T11400","BEA_API"
1960,15,"Undistributed profits with IVA and CCAdj",17351,"W274RC","6","T11400","BEA_API"
1961,15,"Undistributed profits with IVA and CCAdj",18233,"W274RC","6","T11400","BEA_API"
1962,15,"Undistributed profits with IVA and CCAdj",23820,"W274RC","6","T11400","BEA_API"
1963,15,"Undistributed profits with IVA and CCAdj",26494,"W274RC","6","T11400","BEA_API"
1964,15,"Undistributed profits with IVA and CCAdj",30093,"W274RC","6","T11400","BEA_API"
1965,15,"Undistributed profits with IVA and CCAdj",36644,"W274RC","6","T11400","BEA_API"
1966,15,"Undistributed profits with IVA and CCAdj",39885,"W274RC","6","T11400","BEA_API"
1967,15,"Undistributed profits with IVA and CCAdj",37862,"W274RC","6","T11400","BEA_API"
1968,15,"Undistributed profits with IVA and CCAdj",36316,"W274RC","6","T11400","BEA_API"
1969,15,"Undistributed profits with IVA and CCAdj",31441,"W274RC","6","T11400","BEA_API"
1970,15,"Undistributed profits with IVA and CCAdj",24016,"W274RC","6","T11400","BEA_API"
1971,15,"Undistributed profits with IVA and CCAdj",34290,"W274RC","6","T11400","BEA_API"
1972,15,"Undistributed profits with IVA and CCAdj",43395,"W274RC","6","T11400","BEA_API"
1973,15,"Undistributed profits with IVA and CCAdj",45412,"W274RC","6","T11400","BEA_API"
1974,15,"Undistributed profits with IVA and CCAdj",31997,"W274RC","6","T11400","BEA_API"
1975,15,"Undistributed profits with IVA and CCAdj",46178,"W274RC","6","T11400","BEA_API"
1976,15,"Undistributed profits with IVA and CCAdj",62447,"W274RC","6","T11400","BEA_API"
1977,15,"Undistributed profits with IVA and CCAdj",78539,"W274RC","6","T11400","BEA_API"
1978,15,"Undistributed profits with IVA and CCAdj",91233,"W274RC","6","T11400","BEA_API"
1979,15,"Undistributed profits with IVA and CCAdj",82890,"W274RC","6","T11400","BEA_API"
1980,15,"Undistributed profits with IVA and CCAdj",52920,"W274RC","6","T11400","BEA_API"
1981,15,"Undistributed profits with IVA and CCAdj",77462,"W274RC","6","T11400","BEA_API"
1982,15,"Undistributed profits with IVA and CCAdj",71777,"W274RC","6","T11400","BEA_API"
1983,15,"Undistributed profits with IVA and CCAdj",92182,"W274RC","6","T11400","BEA_API"
1984,15,"Undistributed profits with IVA and CCAdj",129486,"W274RC","6","T11400","BEA_API"
1985,15,"Undistributed profits with IVA and CCAdj",133461,"W274RC","6","T11400","BEA_API"
1986,15,"Undistributed profits with IVA and CCAdj",89028,"W274RC","6","T11400","BEA_API"
1987,15,"Undistributed profits with IVA and CCAdj",106938,"W274RC","6","T11400","BEA_API"
1988,15,"Undistributed profits with IVA and CCAdj",121375,"W274RC","6","T11400","BEA_API"
1989,15,"Undistributed profits with IVA and CCAdj",79456,"W274RC","6","T11400","BEA_API"
1990,15,"Undistributed profits with IVA and CCAdj",52837,"W274RC","6","T11400","BEA_API"
1991,15,"Undistributed profits with IVA and CCAdj",76655,"W274RC","6","T11400","BEA_API"
1992,15,"Undistributed profits with IVA and CCAdj",97813,"W274RC","6","T11400","BEA_API"
1993,15,"Undistributed profits with IVA and CCAdj",97629,"W274RC","6","T11400","BEA_API"
1994,15,"Undistributed profits with IVA and CCAdj",163063,"W274RC","6","T11400","BEA_API"
1995,15,"Undistributed profits with IVA and CCAdj",178507,"W274RC","6","T11400","BEA_API"
1996,15,"Undistributed profits with IVA and CCAdj",206755,"W274RC","6","T11400","BEA_API"
