"year","line_number","line_desc","value","series_code","unit","table_name","source"
1957,1,"Private nonresidential fixed assets",16.565,"kcntotl1es00","0","FAAt402","BEA_API"
1958,1,"Private nonresidential fixed assets",16.941,"kcntotl1es00","0","FAAt402","BEA_API"
1959,1,"Private nonresidential fixed assets",17.389,"kcntotl1es00","0","FAAt402","BEA_API"
1960,1,"Private nonresidential fixed assets",17.905,"kcntotl1es00","0","FAAt402","BEA_API"
1961,1,"Private nonresidential fixed assets",18.397,"kcntotl1es00","0","FAAt402","BEA_API"
1962,1,"Private nonresidential fixed assets",18.986,"kcntotl1es00","0","FAAt402","BEA_API"
1963,1,"Private nonresidential fixed assets",19.616,"kcntotl1es00","0","FAAt402","BEA_API"
1964,1,"Private nonresidential fixed assets",20.39,"kcntotl1es00","0","FAAt402","BEA_API"
1965,1,"Private nonresidential fixed assets",21.425,"kcntotl1es00","0","FAAt402","BEA_API"
1966,1,"Private nonresidential fixed assets",22.635,"kcntotl1es00","0","FAAt402","BEA_API"
1967,1,"Private nonresidential fixed assets",23.715,"kcntotl1es00","0","FAAt402","BEA_API"
1968,1,"Private nonresidential fixed assets",24.815,"kcntotl1es00","0","FAAt402","BEA_API"
1969,1,"Private nonresidential fixed assets",25.994,"kcntotl1es00","0","FAAt402","BEA_API"
1970,1,"Private nonresidential fixed assets",27.022,"kcntotl1es00","0","FAAt402","BEA_API"
1971,1,"Private nonresidential fixed assets",27.949,"kcntotl1es00","0","FAAt402","BEA_API"
1972,1,"Private nonresidential fixed assets",29.008,"kcntotl1es00","0","FAAt402","BEA_API"
1973,1,"Private nonresidential fixed assets",30.331,"kcntotl1es00","0","FAAt402","BEA_API"
1974,1,"Private nonresidential fixed assets",31.538,"kcntotl1es00","0","FAAt402","BEA_API"
1975,1,"Private nonresidential fixed assets",32.352,"kcntotl1es00","0","FAAt402","BEA_API"
1976,1,"Private nonresidential fixed assets",33.233,"kcntotl1es00","0","FAAt402","BEA_API"
1977,1,"Private nonresidential fixed assets",34.332,"kcntotl1es00","0","FAAt402","BEA_API"
1978,1,"Private nonresidential fixed assets",35.761,"kcntotl1es00","0","FAAt402","BEA_API"
1979,1,"Private nonresidential fixed assets",37.399,"kcntotl1es00","0","FAAt402","BEA_API"
1980,1,"Private nonresidential fixed assets",38.861,"kcntotl1es00","0","FAAt402","BEA_API"
1981,1,"Private nonresidential fixed assets",40.427,"kcntotl1es00","0","FAAt402","BEA_API"
1982,1,"Private nonresidential fixed assets",41.664,"kcntotl1es00","0","FAAt402","BEA_API"
1983,1,"Private nonresidential fixed assets",42.728,"kcntotl1es00","0","FAAt402","BEA_API"
1984,1,"Private nonresidential fixed assets",44.341,"kcntotl1es00","0","FAAt402","BEA_API"
1985,1,"Private nonresidential fixed assets",46.07,"kcntotl1es00","0","FAAt402","BEA_API"
1986,1,"Private nonresidential fixed assets",47.485,"kcntotl1es00","0","FAAt402","BEA_API"
1987,1,"Private nonresidential fixed assets",48.76,"kcntotl1es00","0","FAAt402","BEA_API"
1988,1,"Private nonresidential fixed assets",50.092,"kcntotl1es00","0","FAAt402","BEA_API"
1989,1,"Private nonresidential fixed assets",51.483,"kcntotl1es00","0","FAAt402","BEA_API"
1990,1,"Private nonresidential fixed assets",52.812,"kcntotl1es00","0","FAAt402","BEA_API"
1991,1,"Private nonresidential fixed assets",53.761,"kcntotl1es00","0","FAAt402","BEA_API"
1992,1,"Private nonresidential fixed assets",54.648,"kcntotl1es00","0","FAAt402","BEA_API"
1993,1,"Private nonresidential fixed assets",55.81,"kcntotl1es00","0","FAAt402","BEA_API"
1994,1,"Private nonresidential fixed assets",57.134,"kcntotl1es00","0","FAAt402","BEA_API"
1995,1,"Private nonresidential fixed assets",58.786,"kcntotl1es00","0","FAAt402","BEA_API"
1996,1,"Private nonresidential fixed assets",60.716,"kcntotl1es00","0","FAAt402","BEA_API"
1997,1,"Private nonresidential fixed assets",62.947,"kcntotl1es00","0","FAAt402","BEA_API"
1998,1,"Private nonresidential fixed assets",65.47,"kcntotl1es00","0","FAAt402","BEA_API"
1999,1,"Private nonresidential fixed assets",68.203,"kcntotl1es00","0","FAAt402","BEA_API"
2000,1,"Private nonresidential fixed assets",71.152,"kcntotl1es00","0","FAAt402","BEA_API"
2001,1,"Private nonresidential fixed assets",73.336,"kcntotl1es00","0","FAAt402","BEA_API"
2002,1,"Private nonresidential fixed assets",74.707,"kcntotl1es00","0","FAAt402","BEA_API"
2003,1,"Private nonresidential fixed assets",76.027,"kcntotl1es00","0","FAAt402","BEA_API"
2004,1,"Private nonresidential fixed assets",77.463,"kcntotl1es00","0","FAAt402","BEA_API"
2005,1,"Private nonresidential fixed assets",79.087,"kcntotl1es00","0","FAAt402","BEA_API"
2006,1,"Private nonresidential fixed assets",81.139,"kcntotl1es00","0","FAAt402","BEA_API"
2007,1,"Private nonresidential fixed assets",83.421,"kcntotl1es00","0","FAAt402","BEA_API"
2008,1,"Private nonresidential fixed assets",85.418,"kcntotl1es00","0","FAAt402","BEA_API"
2009,1,"Private nonresidential fixed assets",85.965,"kcntotl1es00","0","FAAt402","BEA_API"
2010,1,"Private nonresidential fixed assets",86.76,"kcntotl1es00","0","FAAt402","BEA_API"
2011,1,"Private nonresidential fixed assets",88.024,"kcntotl1es00","0","FAAt402","BEA_API"
2012,1,"Private nonresidential fixed assets",89.707,"kcntotl1es00","0","FAAt402","BEA_API"
2013,1,"Private nonresidential fixed assets",91.577,"kcntotl1es00","0","FAAt402","BEA_API"
2014,1,"Private nonresidential fixed assets",93.842,"kcntotl1es00","0","FAAt402","BEA_API"
2015,1,"Private nonresidential fixed assets",96.012,"kcntotl1es00","0","FAAt402","BEA_API"
2016,1,"Private nonresidential fixed assets",97.996,"kcntotl1es00","0","FAAt402","BEA_API"
2017,1,"Private nonresidential fixed assets",100,"kcntotl1es00","0","FAAt402","BEA_API"
2018,1,"Private nonresidential fixed assets",102.412,"kcntotl1es00","0","FAAt402","BEA_API"
2019,1,"Private nonresidential fixed assets",104.846,"kcntotl1es00","0","FAAt402","BEA_API"
2020,1,"Private nonresidential fixed assets",106.365,"kcntotl1es00","0","FAAt402","BEA_API"
2021,1,"Private nonresidential fixed assets",108.066,"kcntotl1es00","0","FAAt402","BEA_API"
2022,1,"Private nonresidential fixed assets",110.062,"kcntotl1es00","0","FAAt402","BEA_API"
2023,1,"Private nonresidential fixed assets",112.542,"kcntotl1es00","0","FAAt402","BEA_API"
2024,1,"Private nonresidential fixed assets",114.98,"kcntotl1es00","0","FAAt402","BEA_API"
1925,2,"Equipment",3.975,"kcntotl1eq00","0","FAAt402","BEA_API"
1926,2,"Equipment",4.128,"kcntotl1eq00","0","FAAt402","BEA_API"
1927,2,"Equipment",4.208,"kcntotl1eq00","0","FAAt402","BEA_API"
1928,2,"Equipment",4.3,"kcntotl1eq00","0","FAAt402","BEA_API"
1929,2,"Equipment",4.441,"kcntotl1eq00","0","FAAt402","BEA_API"
1930,2,"Equipment",4.455,"kcntotl1eq00","0","FAAt402","BEA_API"
1931,2,"Equipment",4.312,"kcntotl1eq00","0","FAAt402","BEA_API"
1932,2,"Equipment",4.061,"kcntotl1eq00","0","FAAt402","BEA_API"
1933,2,"Equipment",3.84,"kcntotl1eq00","0","FAAt402","BEA_API"
1934,2,"Equipment",3.711,"kcntotl1eq00","0","FAAt402","BEA_API"
1935,2,"Equipment",3.675,"kcntotl1eq00","0","FAAt402","BEA_API"
1936,2,"Equipment",3.763,"kcntotl1eq00","0","FAAt402","BEA_API"
1937,2,"Equipment",3.922,"kcntotl1eq00","0","FAAt402","BEA_API"
1938,2,"Equipment",3.904,"kcntotl1eq00","0","FAAt402","BEA_API"
1939,2,"Equipment",3.937,"kcntotl1eq00","0","FAAt402","BEA_API"
1940,2,"Equipment",4.086,"kcntotl1eq00","0","FAAt402","BEA_API"
1941,2,"Equipment",4.301,"kcntotl1eq00","0","FAAt402","BEA_API"
1942,2,"Equipment",4.243,"kcntotl1eq00","0","FAAt402","BEA_API"
1943,2,"Equipment",4.156,"kcntotl1eq00","0","FAAt402","BEA_API"
1944,2,"Equipment",4.194,"kcntotl1eq00","0","FAAt402","BEA_API"
1945,2,"Equipment",4.454,"kcntotl1eq00","0","FAAt402","BEA_API"
1946,2,"Equipment",4.837,"kcntotl1eq00","0","FAAt402","BEA_API"
1947,2,"Equipment",5.482,"kcntotl1eq00","0","FAAt402","BEA_API"
1948,2,"Equipment",6.085,"kcntotl1eq00","0","FAAt402","BEA_API"
1949,2,"Equipment",6.446,"kcntotl1eq00","0","FAAt402","BEA_API"
1950,2,"Equipment",6.867,"kcntotl1eq00","0","FAAt402","BEA_API"
1951,2,"Equipment",7.27,"kcntotl1eq00","0","FAAt402","BEA_API"
1952,2,"Equipment",7.601,"kcntotl1eq00","0","FAAt402","BEA_API"
1953,2,"Equipment",7.984,"kcntotl1eq00","0","FAAt402","BEA_API"
1954,2,"Equipment",8.24,"kcntotl1eq00","0","FAAt402","BEA_API"
1955,2,"Equipment",8.628,"kcntotl1eq00","0","FAAt402","BEA_API"
1956,2,"Equipment",9.019,"kcntotl1eq00","0","FAAt402","BEA_API"
1957,2,"Equipment",9.409,"kcntotl1eq00","0","FAAt402","BEA_API"
1958,2,"Equipment",9.534,"kcntotl1eq00","0","FAAt402","BEA_API"
1959,2,"Equipment",9.757,"kcntotl1eq00","0","FAAt402","BEA_API"
1960,2,"Equipment",10.037,"kcntotl1eq00","0","FAAt402","BEA_API"
1961,2,"Equipment",10.256,"kcntotl1eq00","0","FAAt402","BEA_API"
1962,2,"Equipment",10.607,"kcntotl1eq00","0","FAAt402","BEA_API"
1963,2,"Equipment",11.023,"kcntotl1eq00","0","FAAt402","BEA_API"
1964,2,"Equipment",11.595,"kcntotl1eq00","0","FAAt402","BEA_API"
1965,2,"Equipment",12.425,"kcntotl1eq00","0","FAAt402","BEA_API"
1966,2,"Equipment",13.477,"kcntotl1eq00","0","FAAt402","BEA_API"
1967,2,"Equipment",14.353,"kcntotl1eq00","0","FAAt402","BEA_API"
1968,2,"Equipment",15.267,"kcntotl1eq00","0","FAAt402","BEA_API"
1969,2,"Equipment",16.272,"kcntotl1eq00","0","FAAt402","BEA_API"
1970,2,"Equipment",17.085,"kcntotl1eq00","0","FAAt402","BEA_API"
1971,2,"Equipment",17.799,"kcntotl1eq00","0","FAAt402","BEA_API"
1972,2,"Equipment",18.731,"kcntotl1eq00","0","FAAt402","BEA_API"
1973,2,"Equipment",20.086,"kcntotl1eq00","0","FAAt402","BEA_API"
1974,2,"Equipment",21.339,"kcntotl1eq00","0","FAAt402","BEA_API"
1975,2,"Equipment",22.045,"kcntotl1eq00","0","FAAt402","BEA_API"
1976,2,"Equipment",22.835,"kcntotl1eq00","0","FAAt402","BEA_API"
1977,2,"Equipment",23.982,"kcntotl1eq00","0","FAAt402","BEA_API"
1978,2,"Equipment",25.508,"kcntotl1eq00","0","FAAt402","BEA_API"
1979,2,"Equipment",27.162,"kcntotl1eq00","0","FAAt402","BEA_API"
1980,2,"Equipment",28.342,"kcntotl1eq00","0","FAAt402","BEA_API"
1981,2,"Equipment",29.476,"kcntotl1eq00","0","FAAt402","BEA_API"
1982,2,"Equipment",30.053,"kcntotl1eq00","0","FAAt402","BEA_API"
1983,2,"Equipment",30.654,"kcntotl1eq00","0","FAAt402","BEA_API"
1984,2,"Equipment",31.874,"kcntotl1eq00","0","FAAt402","BEA_API"
1985,2,"Equipment",33.046,"kcntotl1eq00","0","FAAt402","BEA_API"
1986,2,"Equipment",34.001,"kcntotl1eq00","0","FAAt402","BEA_API"
1987,2,"Equipment",34.752,"kcntotl1eq00","0","FAAt402","BEA_API"
1988,2,"Equipment",35.672,"kcntotl1eq00","0","FAAt402","BEA_API"
1989,2,"Equipment",36.653,"kcntotl1eq00","0","FAAt402","BEA_API"
1990,2,"Equipment",37.368,"kcntotl1eq00","0","FAAt402","BEA_API"
1991,2,"Equipment",37.758,"kcntotl1eq00","0","FAAt402","BEA_API"
1992,2,"Equipment",38.301,"kcntotl1eq00","0","FAAt402","BEA_API"
1993,2,"Equipment",39.399,"kcntotl1eq00","0","FAAt402","BEA_API"
1994,2,"Equipment",40.964,"kcntotl1eq00","0","FAAt402","BEA_API"
1995,2,"Equipment",42.902,"kcntotl1eq00","0","FAAt402","BEA_API"
1996,2,"Equipment",45.078,"kcntotl1eq00","0","FAAt402","BEA_API"
1997,2,"Equipment",47.569,"kcntotl1eq00","0","FAAt402","BEA_API"
1998,2,"Equipment",50.521,"kcntotl1eq00","0","FAAt402","BEA_API"
1999,2,"Equipment",53.87,"kcntotl1eq00","0","FAAt402","BEA_API"
2000,2,"Equipment",57.414,"kcntotl1eq00","0","FAAt402","BEA_API"
2001,2,"Equipment",59.735,"kcntotl1eq00","0","FAAt402","BEA_API"
2002,2,"Equipment",61.217,"kcntotl1eq00","0","FAAt402","BEA_API"
2003,2,"Equipment",62.804,"kcntotl1eq00","0","FAAt402","BEA_API"
2004,2,"Equipment",64.88,"kcntotl1eq00","0","FAAt402","BEA_API"
2005,2,"Equipment",67.51,"kcntotl1eq00","0","FAAt402","BEA_API"
2006,2,"Equipment",70.825,"kcntotl1eq00","0","FAAt402","BEA_API"
2007,2,"Equipment",74.039,"kcntotl1eq00","0","FAAt402","BEA_API"
2008,2,"Equipment",76.181,"kcntotl1eq00","0","FAAt402","BEA_API"
2009,2,"Equipment",75.603,"kcntotl1eq00","0","FAAt402","BEA_API"
2010,2,"Equipment",76.813,"kcntotl1eq00","0","FAAt402","BEA_API"
2011,2,"Equipment",79.127,"kcntotl1eq00","0","FAAt402","BEA_API"
2012,2,"Equipment",82.242,"kcntotl1eq00","0","FAAt402","BEA_API"
2013,2,"Equipment",85.712,"kcntotl1eq00","0","FAAt402","BEA_API"
2014,2,"Equipment",89.718,"kcntotl1eq00","0","FAAt402","BEA_API"
2015,2,"Equipment",93.618,"kcntotl1eq00","0","FAAt402","BEA_API"
2016,2,"Equipment",96.76,"kcntotl1eq00","0","FAAt402","BEA_API"
2017,2,"Equipment",100,"kcntotl1eq00","0","FAAt402","BEA_API"
2018,2,"Equipment",103.608,"kcntotl1eq00","0","FAAt402","BEA_API"
2019,2,"Equipment",106.821,"kcntotl1eq00","0","FAAt402","BEA_API"
2020,2,"Equipment",107.86,"kcntotl1eq00","0","FAAt402","BEA_API"
2021,2,"Equipment",109.455,"kcntotl1eq00","0","FAAt402","BEA_API"
2022,2,"Equipment",111.107,"kcntotl1eq00","0","FAAt402","BEA_API"
2023,2,"Equipment",113.218,"kcntotl1eq00","0","FAAt402","BEA_API"
2024,2,"Equipment",115.689,"kcntotl1eq00","0","FAAt402","BEA_API"
1925,3,"Structures",18.914,"kcntotl1st00","0","FAAt402","BEA_API"
1926,3,"Structures",19.499,"kcntotl1st00","0","FAAt402","BEA_API"
1927,3,"Structures",20.072,"kcntotl1st00","0","FAAt402","BEA_API"
1928,3,"Structures",20.622,"kcntotl1st00","0","FAAt402","BEA_API"
1929,3,"Structures",21.239,"kcntotl1st00","0","FAAt402","BEA_API"
1930,3,"Structures",21.698,"kcntotl1st00","0","FAAt402","BEA_API"
1931,3,"Structures",21.795,"kcntotl1st00","0","FAAt402","BEA_API"
1932,3,"Structures",21.638,"kcntotl1st00","0","FAAt402","BEA_API"
1933,3,"Structures",21.395,"kcntotl1st00","0","FAAt402","BEA_API"
1934,3,"Structures",21.197,"kcntotl1st00","0","FAAt402","BEA_API"
1935,3,"Structures",21.042,"kcntotl1st00","0","FAAt402","BEA_API"
1936,3,"Structures",21.006,"kcntotl1st00","0","FAAt402","BEA_API"
1937,3,"Structures",21.087,"kcntotl1st00","0","FAAt402","BEA_API"
1938,3,"Structures",21.051,"kcntotl1st00","0","FAAt402","BEA_API"
1939,3,"Structures",21.039,"kcntotl1st00","0","FAAt402","BEA_API"
1940,3,"Structures",21.09,"kcntotl1st00","0","FAAt402","BEA_API"
1941,3,"Structures",21.211,"kcntotl1st00","0","FAAt402","BEA_API"
1942,3,"Structures",21.079,"kcntotl1st00","0","FAAt402","BEA_API"
1943,3,"Structures",20.834,"kcntotl1st00","0","FAAt402","BEA_API"
1944,3,"Structures",20.691,"kcntotl1st00","0","FAAt402","BEA_API"
1945,3,"Structures",20.699,"kcntotl1st00","0","FAAt402","BEA_API"
1946,3,"Structures",21.152,"kcntotl1st00","0","FAAt402","BEA_API"
1947,3,"Structures",21.522,"kcntotl1st00","0","FAAt402","BEA_API"
1948,3,"Structures",21.989,"kcntotl1st00","0","FAAt402","BEA_API"
1949,3,"Structures",22.417,"kcntotl1st00","0","FAAt402","BEA_API"
1950,3,"Structures",22.909,"kcntotl1st00","0","FAAt402","BEA_API"
1951,3,"Structures",23.476,"kcntotl1st00","0","FAAt402","BEA_API"
1952,3,"Structures",24.022,"kcntotl1st00","0","FAAt402","BEA_API"
1953,3,"Structures",24.649,"kcntotl1st00","0","FAAt402","BEA_API"
1954,3,"Structures",25.292,"kcntotl1st00","0","FAAt402","BEA_API"
1955,3,"Structures",25.995,"kcntotl1st00","0","FAAt402","BEA_API"
1956,3,"Structures",26.833,"kcntotl1st00","0","FAAt402","BEA_API"
1957,3,"Structures",27.64,"kcntotl1st00","0","FAAt402","BEA_API"
1958,3,"Structures",28.321,"kcntotl1st00","0","FAAt402","BEA_API"
1959,3,"Structures",29.027,"kcntotl1st00","0","FAAt402","BEA_API"
1960,3,"Structures",29.828,"kcntotl1st00","0","FAAt402","BEA_API"
1961,3,"Structures",30.633,"kcntotl1st00","0","FAAt402","BEA_API"
1962,3,"Structures",31.499,"kcntotl1st00","0","FAAt402","BEA_API"
1963,3,"Structures",32.348,"kcntotl1st00","0","FAAt402","BEA_API"
1964,3,"Structures",33.356,"kcntotl1st00","0","FAAt402","BEA_API"
1965,3,"Structures",34.625,"kcntotl1st00","0","FAAt402","BEA_API"
1966,3,"Structures",35.975,"kcntotl1st00","0","FAAt402","BEA_API"
1967,3,"Structures",37.247,"kcntotl1st00","0","FAAt402","BEA_API"
1968,3,"Structures",38.511,"kcntotl1st00","0","FAAt402","BEA_API"
1969,3,"Structures",39.873,"kcntotl1st00","0","FAAt402","BEA_API"
1970,3,"Structures",41.194,"kcntotl1st00","0","FAAt402","BEA_API"
1971,3,"Structures",42.443,"kcntotl1st00","0","FAAt402","BEA_API"
1972,3,"Structures",43.724,"kcntotl1st00","0","FAAt402","BEA_API"
1973,3,"Structures",45.139,"kcntotl1st00","0","FAAt402","BEA_API"
1974,3,"Structures",46.431,"kcntotl1st00","0","FAAt402","BEA_API"
1975,3,"Structures",47.442,"kcntotl1st00","0","FAAt402","BEA_API"
1976,3,"Structures",48.434,"kcntotl1st00","0","FAAt402","BEA_API"
1977,3,"Structures",49.489,"kcntotl1st00","0","FAAt402","BEA_API"
1978,3,"Structures",50.866,"kcntotl1st00","0","FAAt402","BEA_API"
1979,3,"Structures",52.536,"kcntotl1st00","0","FAAt402","BEA_API"
1980,3,"Structures",54.358,"kcntotl1st00","0","FAAt402","BEA_API"
1981,3,"Structures",56.417,"kcntotl1st00","0","FAAt402","BEA_API"
1982,3,"Structures",58.332,"kcntotl1st00","0","FAAt402","BEA_API"
1983,3,"Structures",59.77,"kcntotl1st00","0","FAAt402","BEA_API"
1984,3,"Structures",61.669,"kcntotl1st00","0","FAAt402","BEA_API"
1985,3,"Structures",63.871,"kcntotl1st00","0","FAAt402","BEA_API"
1986,3,"Structures",65.575,"kcntotl1st00","0","FAAt402","BEA_API"
1987,3,"Structures",67.227,"kcntotl1st00","0","FAAt402","BEA_API"
1988,3,"Structures",68.795,"kcntotl1st00","0","FAAt402","BEA_API"
1989,3,"Structures",70.322,"kcntotl1st00","0","FAAt402","BEA_API"
1990,3,"Structures",71.983,"kcntotl1st00","0","FAAt402","BEA_API"
1991,3,"Structures",73.111,"kcntotl1st00","0","FAAt402","BEA_API"
1992,3,"Structures",73.924,"kcntotl1st00","0","FAAt402","BEA_API"
1993,3,"Structures",74.81,"kcntotl1st00","0","FAAt402","BEA_API"
1994,3,"Structures",75.611,"kcntotl1st00","0","FAAt402","BEA_API"
1995,3,"Structures",76.72,"kcntotl1st00","0","FAAt402","BEA_API"
1996,3,"Structures",78.048,"kcntotl1st00","0","FAAt402","BEA_API"
1997,3,"Structures",79.565,"kcntotl1st00","0","FAAt402","BEA_API"
1998,3,"Structures",81.224,"kcntotl1st00","0","FAAt402","BEA_API"
1999,3,"Structures",82.834,"kcntotl1st00","0","FAAt402","BEA_API"
2000,3,"Structures",84.715,"kcntotl1st00","0","FAAt402","BEA_API"
2001,3,"Structures",86.378,"kcntotl1st00","0","FAAt402","BEA_API"
2002,3,"Structures",87.337,"kcntotl1st00","0","FAAt402","BEA_API"
2003,3,"Structures",88.143,"kcntotl1st00","0","FAAt402","BEA_API"
2004,3,"Structures",88.845,"kcntotl1st00","0","FAAt402","BEA_API"
2005,3,"Structures",89.496,"kcntotl1st00","0","FAAt402","BEA_API"
2006,3,"Structures",90.544,"kcntotl1st00","0","FAAt402","BEA_API"
2007,3,"Structures",92.043,"kcntotl1st00","0","FAAt402","BEA_API"
2008,3,"Structures",93.699,"kcntotl1st00","0","FAAt402","BEA_API"
2009,3,"Structures",94.489,"kcntotl1st00","0","FAAt402","BEA_API"
2010,3,"Structures",94.703,"kcntotl1st00","0","FAAt402","BEA_API"
2011,3,"Structures",95.011,"kcntotl1st00","0","FAAt402","BEA_API"
2012,3,"Structures",95.618,"kcntotl1st00","0","FAAt402","BEA_API"
2013,3,"Structures",96.326,"kcntotl1st00","0","FAAt402","BEA_API"
2014,3,"Structures",97.407,"kcntotl1st00","0","FAAt402","BEA_API"
2015,3,"Structures",98.4,"kcntotl1st00","0","FAAt402","BEA_API"
2016,3,"Structures",99.221,"kcntotl1st00","0","FAAt402","BEA_API"
2017,3,"Structures",100,"kcntotl1st00","0","FAAt402","BEA_API"
2018,3,"Structures",101.146,"kcntotl1st00","0","FAAt402","BEA_API"
2019,3,"Structures",102.398,"kcntotl1st00","0","FAAt402","BEA_API"
2020,3,"Structures",103.192,"kcntotl1st00","0","FAAt402","BEA_API"
2021,3,"Structures",103.757,"kcntotl1st00","0","FAAt402","BEA_API"
2022,3,"Structures",104.561,"kcntotl1st00","0","FAAt402","BEA_API"
2023,3,"Structures",106.034,"kcntotl1st00","0","FAAt402","BEA_API"
2024,3,"Structures",107.458,"kcntotl1st00","0","FAAt402","BEA_API"
1925,4,"Intellectual property products",0.559,"kcntotl1ip00","0","FAAt402","BEA_API"
1926,4,"Intellectual property products",0.588,"kcntotl1ip00","0","FAAt402","BEA_API"
1927,4,"Intellectual property products",0.624,"kcntotl1ip00","0","FAAt402","BEA_API"
1928,4,"Intellectual property products",0.673,"kcntotl1ip00","0","FAAt402","BEA_API"
1929,4,"Intellectual property products",0.743,"kcntotl1ip00","0","FAAt402","BEA_API"
1930,4,"Intellectual property products",0.805,"kcntotl1ip00","0","FAAt402","BEA_API"
1931,4,"Intellectual property products",0.85,"kcntotl1ip00","0","FAAt402","BEA_API"
1932,4,"Intellectual property products",0.882,"kcntotl1ip00","0","FAAt402","BEA_API"
1933,4,"Intellectual property products",0.919,"kcntotl1ip00","0","FAAt402","BEA_API"
1934,4,"Intellectual property products",0.978,"kcntotl1ip00","0","FAAt402","BEA_API"
1935,4,"Intellectual property products",1.05,"kcntotl1ip00","0","FAAt402","BEA_API"
1936,4,"Intellectual property products",1.137,"kcntotl1ip00","0","FAAt402","BEA_API"
1937,4,"Intellectual property products",1.225,"kcntotl1ip00","0","FAAt402","BEA_API"
1938,4,"Intellectual property products",1.322,"kcntotl1ip00","0","FAAt402","BEA_API"
1939,4,"Intellectual property products",1.411,"kcntotl1ip00","0","FAAt402","BEA_API"
1940,4,"Intellectual property products",1.498,"kcntotl1ip00","0","FAAt402","BEA_API"
1941,4,"Intellectual property products",1.655,"kcntotl1ip00","0","FAAt402","BEA_API"
1942,4,"Intellectual property products",1.773,"kcntotl1ip00","0","FAAt402","BEA_API"
1943,4,"Intellectual property products",1.827,"kcntotl1ip00","0","FAAt402","BEA_API"
1944,4,"Intellectual property products",1.876,"kcntotl1ip00","0","FAAt402","BEA_API"
1945,4,"Intellectual property products",1.959,"kcntotl1ip00","0","FAAt402","BEA_API"
1946,4,"Intellectual property products",2.103,"kcntotl1ip00","0","FAAt402","BEA_API"
1947,4,"Intellectual property products",2.227,"kcntotl1ip00","0","FAAt402","BEA_API"
1948,4,"Intellectual property products",2.321,"kcntotl1ip00","0","FAAt402","BEA_API"
1949,4,"Intellectual property products",2.392,"kcntotl1ip00","0","FAAt402","BEA_API"
1950,4,"Intellectual property products",2.486,"kcntotl1ip00","0","FAAt402","BEA_API"
