"year","line_number","line_desc","value","series_code","unit","table_name","source"
1933,1,"Private nonresidential fixed assets",3451,"i3ntotl1es00","6","FAAt407","BEA_API"
1934,1,"Private nonresidential fixed assets",4265,"i3ntotl1es00","6","FAAt407","BEA_API"
1935,1,"Private nonresidential fixed assets",5177,"i3ntotl1es00","6","FAAt407","BEA_API"
1936,1,"Private nonresidential fixed assets",6655,"i3ntotl1es00","6","FAAt407","BEA_API"
1937,1,"Private nonresidential fixed assets",8441,"i3ntotl1es00","6","FAAt407","BEA_API"
1938,1,"Private nonresidential fixed assets",6760,"i3ntotl1es00","6","FAAt407","BEA_API"
1939,1,"Private nonresidential fixed assets",7239,"i3ntotl1es00","6","FAAt407","BEA_API"
1940,1,"Private nonresidential fixed assets",8733,"i3ntotl1es00","6","FAAt407","BEA_API"
1941,1,"Private nonresidential fixed assets",10668,"i3ntotl1es00","6","FAAt407","BEA_API"
1942,1,"Private nonresidential fixed assets",8014,"i3ntotl1es00","6","FAAt407","BEA_API"
1943,1,"Private nonresidential fixed assets",7096,"i3ntotl1es00","6","FAAt407","BEA_API"
1944,1,"Private nonresidential fixed assets",9052,"i3ntotl1es00","6","FAAt407","BEA_API"
1945,1,"Private nonresidential fixed assets",12480,"i3ntotl1es00","6","FAAt407","BEA_API"
1946,1,"Private nonresidential fixed assets",18765,"i3ntotl1es00","6","FAAt407","BEA_API"
1947,1,"Private nonresidential fixed assets",25006,"i3ntotl1es00","6","FAAt407","BEA_API"
1948,1,"Private nonresidential fixed assets",28694,"i3ntotl1es00","6","FAAt407","BEA_API"
1949,1,"Private nonresidential fixed assets",26884,"i3ntotl1es00","6","FAAt407","BEA_API"
1950,1,"Private nonresidential fixed assets",29983,"i3ntotl1es00","6","FAAt407","BEA_API"
1951,1,"Private nonresidential fixed assets",34198,"i3ntotl1es00","6","FAAt407","BEA_API"
1952,1,"Private nonresidential fixed assets",34956,"i3ntotl1es00","6","FAAt407","BEA_API"
1953,1,"Private nonresidential fixed assets",38790,"i3ntotl1es00","6","FAAt407","BEA_API"
1954,1,"Private nonresidential fixed assets",38287,"i3ntotl1es00","6","FAAt407","BEA_API"
1955,1,"Private nonresidential fixed assets",42918,"i3ntotl1es00","6","FAAt407","BEA_API"
1956,1,"Private nonresidential fixed assets",49403,"i3ntotl1es00","6","FAAt407","BEA_API"
1957,1,"Private nonresidential fixed assets",52829,"i3ntotl1es00","6","FAAt407","BEA_API"
1958,1,"Private nonresidential fixed assets",48725,"i3ntotl1es00","6","FAAt407","BEA_API"
1959,1,"Private nonresidential fixed assets",52711,"i3ntotl1es00","6","FAAt407","BEA_API"
1960,1,"Private nonresidential fixed assets",55919,"i3ntotl1es00","6","FAAt407","BEA_API"
1961,1,"Private nonresidential fixed assets",56254,"i3ntotl1es00","6","FAAt407","BEA_API"
1962,1,"Private nonresidential fixed assets",61050,"i3ntotl1es00","6","FAAt407","BEA_API"
1963,1,"Private nonresidential fixed assets",64474,"i3ntotl1es00","6","FAAt407","BEA_API"
1964,1,"Private nonresidential fixed assets",72026,"i3ntotl1es00","6","FAAt407","BEA_API"
1965,1,"Private nonresidential fixed assets",84961,"i3ntotl1es00","6","FAAt407","BEA_API"
1966,1,"Private nonresidential fixed assets",96447,"i3ntotl1es00","6","FAAt407","BEA_API"
1967,1,"Private nonresidential fixed assets",98403,"i3ntotl1es00","6","FAAt407","BEA_API"
1968,1,"Private nonresidential fixed assets",106734,"i3ntotl1es00","6","FAAt407","BEA_API"
1969,1,"Private nonresidential fixed assets",119085,"i3ntotl1es00","6","FAAt407","BEA_API"
1970,1,"Private nonresidential fixed assets",122990,"i3ntotl1es00","6","FAAt407","BEA_API"
1971,1,"Private nonresidential fixed assets",128477,"i3ntotl1es00","6","FAAt407","BEA_API"
1972,1,"Private nonresidential fixed assets",144921,"i3ntotl1es00","6","FAAt407","BEA_API"
1973,1,"Private nonresidential fixed assets",171223,"i3ntotl1es00","6","FAAt407","BEA_API"
1974,1,"Private nonresidential fixed assets",189714,"i3ntotl1es00","6","FAAt407","BEA_API"
1975,1,"Private nonresidential fixed assets",195460,"i3ntotl1es00","6","FAAt407","BEA_API"
1976,1,"Private nonresidential fixed assets",217302,"i3ntotl1es00","6","FAAt407","BEA_API"
1977,1,"Private nonresidential fixed assets",256293,"i3ntotl1es00","6","FAAt407","BEA_API"
1978,1,"Private nonresidential fixed assets",310816,"i3ntotl1es00","6","FAAt407","BEA_API"
1979,1,"Private nonresidential fixed assets",370541,"i3ntotl1es00","6","FAAt407","BEA_API"
1980,1,"Private nonresidential fixed assets",402333,"i3ntotl1es00","6","FAAt407","BEA_API"
1981,1,"Private nonresidential fixed assets",467588,"i3ntotl1es00","6","FAAt407","BEA_API"
1982,1,"Private nonresidential fixed assets",477163,"i3ntotl1es00","6","FAAt407","BEA_API"
1983,1,"Private nonresidential fixed assets",474259,"i3ntotl1es00","6","FAAt407","BEA_API"
1984,1,"Private nonresidential fixed assets",557533,"i3ntotl1es00","6","FAAt407","BEA_API"
1985,1,"Private nonresidential fixed assets",602351,"i3ntotl1es00","6","FAAt407","BEA_API"
1986,1,"Private nonresidential fixed assets",595823,"i3ntotl1es00","6","FAAt407","BEA_API"
1987,1,"Private nonresidential fixed assets",608068,"i3ntotl1es00","6","FAAt407","BEA_API"
1988,1,"Private nonresidential fixed assets",654415,"i3ntotl1es00","6","FAAt407","BEA_API"
1989,1,"Private nonresidential fixed assets",705835,"i3ntotl1es00","6","FAAt407","BEA_API"
1990,1,"Private nonresidential fixed assets",732337,"i3ntotl1es00","6","FAAt407","BEA_API"
1991,1,"Private nonresidential fixed assets",713719,"i3ntotl1es00","6","FAAt407","BEA_API"
1992,1,"Private nonresidential fixed assets",728463,"i3ntotl1es00","6","FAAt407","BEA_API"
1993,1,"Private nonresidential fixed assets",792520,"i3ntotl1es00","6","FAAt407","BEA_API"
1994,1,"Private nonresidential fixed assets",860401,"i3ntotl1es00","6","FAAt407","BEA_API"
1995,1,"Private nonresidential fixed assets",957201,"i3ntotl1es00","6","FAAt407","BEA_API"
1996,1,"Private nonresidential fixed assets",1041622,"i3ntotl1es00","6","FAAt407","BEA_API"
1997,1,"Private nonresidential fixed assets",1142792,"i3ntotl1es00","6","FAAt407","BEA_API"
1998,1,"Private nonresidential fixed assets",1245206,"i3ntotl1es00","6","FAAt407","BEA_API"
1999,1,"Private nonresidential fixed assets",1352013,"i3ntotl1es00","6","FAAt407","BEA_API"
2000,1,"Private nonresidential fixed assets",1478812,"i3ntotl1es00","6","FAAt407","BEA_API"
2001,1,"Private nonresidential fixed assets",1437433,"i3ntotl1es00","6","FAAt407","BEA_API"
2002,1,"Private nonresidential fixed assets",1327867,"i3ntotl1es00","6","FAAt407","BEA_API"
2003,1,"Private nonresidential fixed assets",1349072,"i3ntotl1es00","6","FAAt407","BEA_API"
2004,1,"Private nonresidential fixed assets",1444006,"i3ntotl1es00","6","FAAt407","BEA_API"
2005,1,"Private nonresidential fixed assets",1598160,"i3ntotl1es00","6","FAAt407","BEA_API"
2006,1,"Private nonresidential fixed assets",1770765,"i3ntotl1es00","6","FAAt407","BEA_API"
2007,1,"Private nonresidential fixed assets",1923838,"i3ntotl1es00","6","FAAt407","BEA_API"
2008,1,"Private nonresidential fixed assets",1972388,"i3ntotl1es00","6","FAAt407","BEA_API"
2009,1,"Private nonresidential fixed assets",1664278,"i3ntotl1es00","6","FAAt407","BEA_API"
2010,1,"Private nonresidential fixed assets",1727227,"i3ntotl1es00","6","FAAt407","BEA_API"
2011,1,"Private nonresidential fixed assets",1901232,"i3ntotl1es00","6","FAAt407","BEA_API"
2012,1,"Private nonresidential fixed assets",2097104,"i3ntotl1es00","6","FAAt407","BEA_API"
2013,1,"Private nonresidential fixed assets",2203272,"i3ntotl1es00","6","FAAt407","BEA_API"
2014,1,"Private nonresidential fixed assets",2402466,"i3ntotl1es00","6","FAAt407","BEA_API"
2015,1,"Private nonresidential fixed assets",2466889,"i3ntotl1es00","6","FAAt407","BEA_API"
2016,1,"Private nonresidential fixed assets",2478452,"i3ntotl1es00","6","FAAt407","BEA_API"
2017,1,"Private nonresidential fixed assets",2611198,"i3ntotl1es00","6","FAAt407","BEA_API"
2018,1,"Private nonresidential fixed assets",2804932,"i3ntotl1es00","6","FAAt407","BEA_API"
2019,1,"Private nonresidential fixed assets",2936002,"i3ntotl1es00","6","FAAt407","BEA_API"
2020,1,"Private nonresidential fixed assets",2810718,"i3ntotl1es00","6","FAAt407","BEA_API"
2021,1,"Private nonresidential fixed assets",3036332,"i3ntotl1es00","6","FAAt407","BEA_API"
2022,1,"Private nonresidential fixed assets",3427453,"i3ntotl1es00","6","FAAt407","BEA_API"
2023,1,"Private nonresidential fixed assets",3788323,"i3ntotl1es00","6","FAAt407","BEA_API"
2024,1,"Private nonresidential fixed assets",3959844,"i3ntotl1es00","6","FAAt407","BEA_API"
1901,2,"Equipment",681,"i3ntotl1eq00","6","FAAt407","BEA_API"
1902,2,"Equipment",789,"i3ntotl1eq00","6","FAAt407","BEA_API"
1903,2,"Equipment",855,"i3ntotl1eq00","6","FAAt407","BEA_API"
1904,2,"Equipment",770,"i3ntotl1eq00","6","FAAt407","BEA_API"
1905,2,"Equipment",929,"i3ntotl1eq00","6","FAAt407","BEA_API"
1906,2,"Equipment",1217,"i3ntotl1eq00","6","FAAt407","BEA_API"
1907,2,"Equipment",1472,"i3ntotl1eq00","6","FAAt407","BEA_API"
1908,2,"Equipment",908,"i3ntotl1eq00","6","FAAt407","BEA_API"
1909,2,"Equipment",1113,"i3ntotl1eq00","6","FAAt407","BEA_API"
1910,2,"Equipment",1313,"i3ntotl1eq00","6","FAAt407","BEA_API"
1911,2,"Equipment",1226,"i3ntotl1eq00","6","FAAt407","BEA_API"
1912,2,"Equipment",1737,"i3ntotl1eq00","6","FAAt407","BEA_API"
1913,2,"Equipment",1990,"i3ntotl1eq00","6","FAAt407","BEA_API"
1914,2,"Equipment",1605,"i3ntotl1eq00","6","FAAt407","BEA_API"
1915,2,"Equipment",1738,"i3ntotl1eq00","6","FAAt407","BEA_API"
1916,2,"Equipment",2651,"i3ntotl1eq00","6","FAAt407","BEA_API"
1917,2,"Equipment",3905,"i3ntotl1eq00","6","FAAt407","BEA_API"
1918,2,"Equipment",5312,"i3ntotl1eq00","6","FAAt407","BEA_API"
1919,2,"Equipment",5641,"i3ntotl1eq00","6","FAAt407","BEA_API"
1920,2,"Equipment",6233,"i3ntotl1eq00","6","FAAt407","BEA_API"
1921,2,"Equipment",4527,"i3ntotl1eq00","6","FAAt407","BEA_API"
1922,2,"Equipment",4583,"i3ntotl1eq00","6","FAAt407","BEA_API"
1923,2,"Equipment",6323,"i3ntotl1eq00","6","FAAt407","BEA_API"
1924,2,"Equipment",4545,"i3ntotl1eq00","6","FAAt407","BEA_API"
1925,2,"Equipment",6113,"i3ntotl1eq00","6","FAAt407","BEA_API"
1926,2,"Equipment",5416,"i3ntotl1eq00","6","FAAt407","BEA_API"
1927,2,"Equipment",5010,"i3ntotl1eq00","6","FAAt407","BEA_API"
1928,2,"Equipment",5216,"i3ntotl1eq00","6","FAAt407","BEA_API"
1929,2,"Equipment",5699,"i3ntotl1eq00","6","FAAt407","BEA_API"
1930,2,"Equipment",4591,"i3ntotl1eq00","6","FAAt407","BEA_API"
1931,2,"Equipment",3125,"i3ntotl1eq00","6","FAAt407","BEA_API"
1932,2,"Equipment",2009,"i3ntotl1eq00","6","FAAt407","BEA_API"
1933,2,"Equipment",1896,"i3ntotl1eq00","6","FAAt407","BEA_API"
1934,2,"Equipment",2485,"i3ntotl1eq00","6","FAAt407","BEA_API"
1935,2,"Equipment",3125,"i3ntotl1eq00","6","FAAt407","BEA_API"
1936,2,"Equipment",4069,"i3ntotl1eq00","6","FAAt407","BEA_API"
1937,2,"Equipment",5021,"i3ntotl1eq00","6","FAAt407","BEA_API"
1938,2,"Equipment",3820,"i3ntotl1eq00","6","FAAt407","BEA_API"
1939,2,"Equipment",4192,"i3ntotl1eq00","6","FAAt407","BEA_API"
1940,2,"Equipment",5329,"i3ntotl1eq00","6","FAAt407","BEA_API"
1941,2,"Equipment",6432,"i3ntotl1eq00","6","FAAt407","BEA_API"
1942,2,"Equipment",4627,"i3ntotl1eq00","6","FAAt407","BEA_API"
1943,2,"Equipment",4228,"i3ntotl1eq00","6","FAAt407","BEA_API"
1944,2,"Equipment",5498,"i3ntotl1eq00","6","FAAt407","BEA_API"
1945,2,"Equipment",7759,"i3ntotl1eq00","6","FAAt407","BEA_API"
1946,2,"Equipment",10311,"i3ntotl1eq00","6","FAAt407","BEA_API"
1947,2,"Equipment",15493,"i3ntotl1eq00","6","FAAt407","BEA_API"
1948,2,"Equipment",17277,"i3ntotl1eq00","6","FAAt407","BEA_API"
1949,2,"Equipment",15753,"i3ntotl1eq00","6","FAAt407","BEA_API"
1950,2,"Equipment",17814,"i3ntotl1eq00","6","FAAt407","BEA_API"
1951,2,"Equipment",19897,"i3ntotl1eq00","6","FAAt407","BEA_API"
1952,2,"Equipment",19747,"i3ntotl1eq00","6","FAAt407","BEA_API"
1953,2,"Equipment",21564,"i3ntotl1eq00","6","FAAt407","BEA_API"
1954,2,"Equipment",20567,"i3ntotl1eq00","6","FAAt407","BEA_API"
1955,2,"Equipment",23580,"i3ntotl1eq00","6","FAAt407","BEA_API"
1956,2,"Equipment",25996,"i3ntotl1eq00","6","FAAt407","BEA_API"
1957,2,"Equipment",28331,"i3ntotl1eq00","6","FAAt407","BEA_API"
1958,2,"Equipment",25335,"i3ntotl1eq00","6","FAAt407","BEA_API"
1959,2,"Equipment",27985,"i3ntotl1eq00","6","FAAt407","BEA_API"
1960,2,"Equipment",29288,"i3ntotl1eq00","6","FAAt407","BEA_API"
1961,2,"Equipment",28599,"i3ntotl1eq00","6","FAAt407","BEA_API"
1962,2,"Equipment",31853,"i3ntotl1eq00","6","FAAt407","BEA_API"
1963,2,"Equipment",34235,"i3ntotl1eq00","6","FAAt407","BEA_API"
1964,2,"Equipment",38696,"i3ntotl1eq00","6","FAAt407","BEA_API"
1965,2,"Equipment",45935,"i3ntotl1eq00","6","FAAt407","BEA_API"
1966,2,"Equipment",53268,"i3ntotl1eq00","6","FAAt407","BEA_API"
1967,2,"Equipment",53714,"i3ntotl1eq00","6","FAAt407","BEA_API"
1968,2,"Equipment",58600,"i3ntotl1eq00","6","FAAt407","BEA_API"
1969,2,"Equipment",65238,"i3ntotl1eq00","6","FAAt407","BEA_API"
1970,2,"Equipment",66100,"i3ntotl1eq00","6","FAAt407","BEA_API"
1971,2,"Equipment",68536,"i3ntotl1eq00","6","FAAt407","BEA_API"
1972,2,"Equipment",78439,"i3ntotl1eq00","6","FAAt407","BEA_API"
1973,2,"Equipment",95153,"i3ntotl1eq00","6","FAAt407","BEA_API"
1974,2,"Equipment",105454,"i3ntotl1eq00","6","FAAt407","BEA_API"
1975,2,"Equipment",107941,"i3ntotl1eq00","6","FAAt407","BEA_API"
1976,2,"Equipment",122104,"i3ntotl1eq00","6","FAAt407","BEA_API"
1977,2,"Equipment",149178,"i3ntotl1eq00","6","FAAt407","BEA_API"
1978,2,"Equipment",181116,"i3ntotl1eq00","6","FAAt407","BEA_API"
1979,2,"Equipment",210145,"i3ntotl1eq00","6","FAAt407","BEA_API"
1980,2,"Equipment",217570,"i3ntotl1eq00","6","FAAt407","BEA_API"
1981,2,"Equipment",242598,"i3ntotl1eq00","6","FAAt407","BEA_API"
1982,2,"Equipment",234653,"i3ntotl1eq00","6","FAAt407","BEA_API"
1983,2,"Equipment",245420,"i3ntotl1eq00","6","FAAt407","BEA_API"
1984,2,"Equipment",289560,"i3ntotl1eq00","6","FAAt407","BEA_API"
1985,2,"Equipment",302532,"i3ntotl1eq00","6","FAAt407","BEA_API"
1986,2,"Equipment",307496,"i3ntotl1eq00","6","FAAt407","BEA_API"
1987,2,"Equipment",311845,"i3ntotl1eq00","6","FAAt407","BEA_API"
1988,2,"Equipment",340554,"i3ntotl1eq00","6","FAAt407","BEA_API"
1989,2,"Equipment",365126,"i3ntotl1eq00","6","FAAt407","BEA_API"
1990,2,"Equipment",363814,"i3ntotl1eq00","6","FAAt407","BEA_API"
1991,2,"Equipment",355029,"i3ntotl1eq00","6","FAAt407","BEA_API"
1992,2,"Equipment",376044,"i3ntotl1eq00","6","FAAt407","BEA_API"
1993,2,"Equipment",422316,"i3ntotl1eq00","6","FAAt407","BEA_API"
1994,2,"Equipment",474450,"i3ntotl1eq00","6","FAAt407","BEA_API"
1995,2,"Equipment",526233,"i3ntotl1eq00","6","FAAt407","BEA_API"
1996,2,"Equipment",563222,"i3ntotl1eq00","6","FAAt407","BEA_API"
1997,2,"Equipment",605739,"i3ntotl1eq00","6","FAAt407","BEA_API"
1998,2,"Equipment",653930,"i3ntotl1eq00","6","FAAt407","BEA_API"
1999,2,"Equipment",705363,"i3ntotl1eq00","6","FAAt407","BEA_API"
2000,2,"Equipment",752822,"i3ntotl1eq00","6","FAAt407","BEA_API"
2001,2,"Equipment",696210,"i3ntotl1eq00","6","FAAt407","BEA_API"
2002,2,"Equipment",643357,"i3ntotl1eq00","6","FAAt407","BEA_API"
2003,2,"Equipment",652420,"i3ntotl1eq00","6","FAAt407","BEA_API"
2004,2,"Equipment",707619,"i3ntotl1eq00","6","FAAt407","BEA_API"
2005,2,"Equipment",781601,"i3ntotl1eq00","6","FAAt407","BEA_API"
2006,2,"Equipment",851427,"i3ntotl1eq00","6","FAAt407","BEA_API"
2007,2,"Equipment",885342,"i3ntotl1eq00","6","FAAt407","BEA_API"
2008,2,"Equipment",846700,"i3ntotl1eq00","6","FAAt407","BEA_API"
2009,2,"Equipment",663194,"i3ntotl1eq00","6","FAAt407","BEA_API"
2010,2,"Equipment",783245,"i3ntotl1eq00","6","FAAt407","BEA_API"
2011,2,"Equipment",887475,"i3ntotl1eq00","6","FAAt407","BEA_API"
2012,2,"Equipment",979964,"i3ntotl1eq00","6","FAAt407","BEA_API"
2013,2,"Equipment",1034579,"i3ntotl1eq00","6","FAAt407","BEA_API"
2014,2,"Equipment",1105951,"i3ntotl1eq00","6","FAAt407","BEA_API"
2015,2,"Equipment",1129999,"i3ntotl1eq00","6","FAAt407","BEA_API"
2016,2,"Equipment",1101221,"i3ntotl1eq00","6","FAAt407","BEA_API"
2017,2,"Equipment",1144481,"i3ntotl1eq00","6","FAAt407","BEA_API"
2018,2,"Equipment",1209343,"i3ntotl1eq00","6","FAAt407","BEA_API"
2019,2,"Equipment",1219071,"i3ntotl1eq00","6","FAAt407","BEA_API"
2020,2,"Equipment",1092244,"i3ntotl1eq00","6","FAAt407","BEA_API"
2021,2,"Equipment",1188781,"i3ntotl1eq00","6","FAAt407","BEA_API"
2022,2,"Equipment",1290196,"i3ntotl1eq00","6","FAAt407","BEA_API"
2023,2,"Equipment",1386896,"i3ntotl1eq00","6","FAAt407","BEA_API"
2024,2,"Equipment",1469045,"i3ntotl1eq00","6","FAAt407","BEA_API"
1901,3,"Structures",1276,"i3ntotl1st00","6","FAAt407","BEA_API"
1902,3,"Structures",1644,"i3ntotl1st00","6","FAAt407","BEA_API"
1903,3,"Structures",1790,"i3ntotl1st00","6","FAAt407","BEA_API"
1904,3,"Structures",1609,"i3ntotl1st00","6","FAAt407","BEA_API"
1905,3,"Structures",1598,"i3ntotl1st00","6","FAAt407","BEA_API"
1906,3,"Structures",1840,"i3ntotl1st00","6","FAAt407","BEA_API"
1907,3,"Structures",2010,"i3ntotl1st00","6","FAAt407","BEA_API"
1908,3,"Structures",1780,"i3ntotl1st00","6","FAAt407","BEA_API"
1909,3,"Structures",2038,"i3ntotl1st00","6","FAAt407","BEA_API"
1910,3,"Structures",2340,"i3ntotl1st00","6","FAAt407","BEA_API"
1911,3,"Structures",2232,"i3ntotl1st00","6","FAAt407","BEA_API"
1912,3,"Structures",2351,"i3ntotl1st00","6","FAAt407","BEA_API"
1913,3,"Structures",2315,"i3ntotl1st00","6","FAAt407","BEA_API"
1914,3,"Structures",1826,"i3ntotl1st00","6","FAAt407","BEA_API"
1915,3,"Structures",1501,"i3ntotl1st00","6","FAAt407","BEA_API"
1916,3,"Structures",2054,"i3ntotl1st00","6","FAAt407","BEA_API"
1917,3,"Structures",2312,"i3ntotl1st00","6","FAAt407","BEA_API"
1918,3,"Structures",2283,"i3ntotl1st00","6","FAAt407","BEA_API"
1919,3,"Structures",2771,"i3ntotl1st00","6","FAAt407","BEA_API"
1920,3,"Structures",4167,"i3ntotl1st00","6","FAAt407","BEA_API"
1921,3,"Structures",2910,"i3ntotl1st00","6","FAAt407","BEA_API"
1922,3,"Structures",3290,"i3ntotl1st00","6","FAAt407","BEA_API"
1923,3,"Structures",4124,"i3ntotl1st00","6","FAAt407","BEA_API"
1924,3,"Structures",4271,"i3ntotl1st00","6","FAAt407","BEA_API"
1925,3,"Structures",4522,"i3ntotl1st00","6","FAAt407","BEA_API"
1926,3,"Structures",5284,"i3ntotl1st00","6","FAAt407","BEA_API"
1927,3,"Structures",5276,"i3ntotl1st00","6","FAAt407","BEA_API"
1928,3,"Structures",5157,"i3ntotl1st00","6","FAAt407","BEA_API"
1929,3,"Structures",5488,"i3ntotl1st00","6","FAAt407","BEA_API"
1930,3,"Structures",4539,"i3ntotl1st00","6","FAAt407","BEA_API"
1931,3,"Structures",2704,"i3ntotl1st00","6","FAAt407","BEA_API"
1932,3,"Structures",1438,"i3ntotl1st00","6","FAAt407","BEA_API"
1933,3,"Structures",1127,"i3ntotl1st00","6","FAAt407","BEA_API"
1934,3,"Structures",1279,"i3ntotl1st00","6","FAAt407","BEA_API"
1935,3,"Structures",1489,"i3ntotl1st00","6","FAAt407","BEA_API"
1936,3,"Structures",1942,"i3ntotl1st00","6","FAAt407","BEA_API"
1937,3,"Structures",2716,"i3ntotl1st00","6","FAAt407","BEA_API"
1938,3,"Structures",2186,"i3ntotl1st00","6","FAAt407","BEA_API"
1939,3,"Structures",2276,"i3ntotl1st00","6","FAAt407","BEA_API"
1940,3,"Structures",2586,"i3ntotl1st00","6","FAAt407","BEA_API"
1941,3,"Structures",3106,"i3ntotl1st00","6","FAAt407","BEA_API"
1942,3,"Structures",2191,"i3ntotl1st00","6","FAAt407","BEA_API"
1943,3,"Structures",1726,"i3ntotl1st00","6","FAAt407","BEA_API"
1944,3,"Structures",2317,"i3ntotl1st00","6","FAAt407","BEA_API"
1945,3,"Structures",3289,"i3ntotl1st00","6","FAAt407","BEA_API"
1946,3,"Structures",6617,"i3ntotl1st00","6","FAAt407","BEA_API"
1947,3,"Structures",7493,"i3ntotl1st00","6","FAAt407","BEA_API"
1948,3,"Structures",9343,"i3ntotl1st00","6","FAAt407","BEA_API"
1949,3,"Structures",9096,"i3ntotl1st00","6","FAAt407","BEA_API"
1950,3,"Structures",9913,"i3ntotl1st00","6","FAAt407","BEA_API"
1951,3,"Structures",11947,"i3ntotl1st00","6","FAAt407","BEA_API"
1952,3,"Structures",12233,"i3ntotl1st00","6","FAAt407","BEA_API"
1953,3,"Structures",13567,"i3ntotl1st00","6","FAAt407","BEA_API"
1954,3,"Structures",13840,"i3ntotl1st00","6","FAAt407","BEA_API"
1955,3,"Structures",15024,"i3ntotl1st00","6","FAAt407","BEA_API"
1956,3,"Structures",18192,"i3ntotl1st00","6","FAAt407","BEA_API"
1957,3,"Structures",18926,"i3ntotl1st00","6","FAAt407","BEA_API"
1958,3,"Structures",17420,"i3ntotl1st00","6","FAAt407","BEA_API"
1959,3,"Structures",18114,"i3ntotl1st00","6","FAAt407","BEA_API"
1960,3,"Structures",19508,"i3ntotl1st00","6","FAAt407","BEA_API"
1961,3,"Structures",19700,"i3ntotl1st00","6","FAAt407","BEA_API"
1962,3,"Structures",20828,"i3ntotl1st00","6","FAAt407","BEA_API"
1963,3,"Structures",21031,"i3ntotl1st00","6","FAAt407","BEA_API"
1964,3,"Structures",23561,"i3ntotl1st00","6","FAAt407","BEA_API"
1965,3,"Structures",27934,"i3ntotl1st00","6","FAAt407","BEA_API"
1966,3,"Structures",30423,"i3ntotl1st00","6","FAAt407","BEA_API"
1967,3,"Structures",30739,"i3ntotl1st00","6","FAAt407","BEA_API"
1968,3,"Structures",32607,"i3ntotl1st00","6","FAAt407","BEA_API"
1969,3,"Structures",36751,"i3ntotl1st00","6","FAAt407","BEA_API"
1970,3,"Structures",39002,"i3ntotl1st00","6","FAAt407","BEA_API"
1971,3,"Structures",41327,"i3ntotl1st00","6","FAAt407","BEA_API"
1972,3,"Structures",45976,"i3ntotl1st00","6","FAAt407","BEA_API"
1973,3,"Structures",53463,"i3ntotl1st00","6","FAAt407","BEA_API"
