"year","line_number","line_desc","value","series_code","unit","table_name","source"
1976,1,"Private nonresidential fixed assets",158669,"m1ntotl1es00","6","FAAt404","BEA_API"
1977,1,"Private nonresidential fixed assets",177528,"m1ntotl1es00","6","FAAt404","BEA_API"
1978,1,"Private nonresidential fixed assets",200827,"m1ntotl1es00","6","FAAt404","BEA_API"
1979,1,"Private nonresidential fixed assets",230932,"m1ntotl1es00","6","FAAt404","BEA_API"
1980,1,"Private nonresidential fixed assets",266747,"m1ntotl1es00","6","FAAt404","BEA_API"
1981,1,"Private nonresidential fixed assets",307167,"m1ntotl1es00","6","FAAt404","BEA_API"
1982,1,"Private nonresidential fixed assets",341239,"m1ntotl1es00","6","FAAt404","BEA_API"
1983,1,"Private nonresidential fixed assets",356660,"m1ntotl1es00","6","FAAt404","BEA_API"
1984,1,"Private nonresidential fixed assets",376435,"m1ntotl1es00","6","FAAt404","BEA_API"
1985,1,"Private nonresidential fixed assets",403654,"m1ntotl1es00","6","FAAt404","BEA_API"
1986,1,"Private nonresidential fixed assets",430632,"m1ntotl1es00","6","FAAt404","BEA_API"
1987,1,"Private nonresidential fixed assets",455976,"m1ntotl1es00","6","FAAt404","BEA_API"
1988,1,"Private nonresidential fixed assets",489842,"m1ntotl1es00","6","FAAt404","BEA_API"
1989,1,"Private nonresidential fixed assets",523784,"m1ntotl1es00","6","FAAt404","BEA_API"
1990,1,"Private nonresidential fixed assets",556863,"m1ntotl1es00","6","FAAt404","BEA_API"
1991,1,"Private nonresidential fixed assets",585881,"m1ntotl1es00","6","FAAt404","BEA_API"
1992,1,"Private nonresidential fixed assets",603088,"m1ntotl1es00","6","FAAt404","BEA_API"
1993,1,"Private nonresidential fixed assets",629535,"m1ntotl1es00","6","FAAt404","BEA_API"
1994,1,"Private nonresidential fixed assets",664453,"m1ntotl1es00","6","FAAt404","BEA_API"
1995,1,"Private nonresidential fixed assets",713353,"m1ntotl1es00","6","FAAt404","BEA_API"
1996,1,"Private nonresidential fixed assets",753508,"m1ntotl1es00","6","FAAt404","BEA_API"
1997,1,"Private nonresidential fixed assets",802934,"m1ntotl1es00","6","FAAt404","BEA_API"
1998,1,"Private nonresidential fixed assets",855687,"m1ntotl1es00","6","FAAt404","BEA_API"
1999,1,"Private nonresidential fixed assets",920754,"m1ntotl1es00","6","FAAt404","BEA_API"
2000,1,"Private nonresidential fixed assets",1002319,"m1ntotl1es00","6","FAAt404","BEA_API"
2001,1,"Private nonresidential fixed assets",1063167,"m1ntotl1es00","6","FAAt404","BEA_API"
2002,1,"Private nonresidential fixed assets",1098204,"m1ntotl1es00","6","FAAt404","BEA_API"
2003,1,"Private nonresidential fixed assets",1125082,"m1ntotl1es00","6","FAAt404","BEA_API"
2004,1,"Private nonresidential fixed assets",1177819,"m1ntotl1es00","6","FAAt404","BEA_API"
2005,1,"Private nonresidential fixed assets",1264323,"m1ntotl1es00","6","FAAt404","BEA_API"
2006,1,"Private nonresidential fixed assets",1359818,"m1ntotl1es00","6","FAAt404","BEA_API"
2007,1,"Private nonresidential fixed assets",1447186,"m1ntotl1es00","6","FAAt404","BEA_API"
2008,1,"Private nonresidential fixed assets",1532716,"m1ntotl1es00","6","FAAt404","BEA_API"
2009,1,"Private nonresidential fixed assets",1547176,"m1ntotl1es00","6","FAAt404","BEA_API"
2010,1,"Private nonresidential fixed assets",1558028,"m1ntotl1es00","6","FAAt404","BEA_API"
2011,1,"Private nonresidential fixed assets",1624254,"m1ntotl1es00","6","FAAt404","BEA_API"
2012,1,"Private nonresidential fixed assets",1706281,"m1ntotl1es00","6","FAAt404","BEA_API"
2013,1,"Private nonresidential fixed assets",1778762,"m1ntotl1es00","6","FAAt404","BEA_API"
2014,1,"Private nonresidential fixed assets",1876329,"m1ntotl1es00","6","FAAt404","BEA_API"
2015,1,"Private nonresidential fixed assets",1956895,"m1ntotl1es00","6","FAAt404","BEA_API"
2016,1,"Private nonresidential fixed assets",2012674,"m1ntotl1es00","6","FAAt404","BEA_API"
2017,1,"Private nonresidential fixed assets",2107877,"m1ntotl1es00","6","FAAt404","BEA_API"
2018,1,"Private nonresidential fixed assets",2209662,"m1ntotl1es00","6","FAAt404","BEA_API"
2019,1,"Private nonresidential fixed assets",2330683,"m1ntotl1es00","6","FAAt404","BEA_API"
2020,1,"Private nonresidential fixed assets",2427658,"m1ntotl1es00","6","FAAt404","BEA_API"
2021,1,"Private nonresidential fixed assets",2554413,"m1ntotl1es00","6","FAAt404","BEA_API"
2022,1,"Private nonresidential fixed assets",2825978,"m1ntotl1es00","6","FAAt404","BEA_API"
2023,1,"Private nonresidential fixed assets",3026607,"m1ntotl1es00","6","FAAt404","BEA_API"
2024,1,"Private nonresidential fixed assets",3194090,"m1ntotl1es00","6","FAAt404","BEA_API"
1925,2,"Equipment",3841,"m1ntotl1eq00","6","FAAt404","BEA_API"
1926,2,"Equipment",4225,"m1ntotl1eq00","6","FAAt404","BEA_API"
1927,2,"Equipment",4380,"m1ntotl1eq00","6","FAAt404","BEA_API"
1928,2,"Equipment",4491,"m1ntotl1eq00","6","FAAt404","BEA_API"
1929,2,"Equipment",4604,"m1ntotl1eq00","6","FAAt404","BEA_API"
1930,2,"Equipment",4491,"m1ntotl1eq00","6","FAAt404","BEA_API"
1931,2,"Equipment",4162,"m1ntotl1eq00","6","FAAt404","BEA_API"
1932,2,"Equipment",3703,"m1ntotl1eq00","6","FAAt404","BEA_API"
1933,2,"Equipment",3365,"m1ntotl1eq00","6","FAAt404","BEA_API"
1934,2,"Equipment",3402,"m1ntotl1eq00","6","FAAt404","BEA_API"
1935,2,"Equipment",3385,"m1ntotl1eq00","6","FAAt404","BEA_API"
1936,2,"Equipment",3434,"m1ntotl1eq00","6","FAAt404","BEA_API"
1937,2,"Equipment",3812,"m1ntotl1eq00","6","FAAt404","BEA_API"
1938,2,"Equipment",3963,"m1ntotl1eq00","6","FAAt404","BEA_API"
1939,2,"Equipment",3938,"m1ntotl1eq00","6","FAAt404","BEA_API"
1940,2,"Equipment",4141,"m1ntotl1eq00","6","FAAt404","BEA_API"
1941,2,"Equipment",4630,"m1ntotl1eq00","6","FAAt404","BEA_API"
1942,2,"Equipment",5304,"m1ntotl1eq00","6","FAAt404","BEA_API"
1943,2,"Equipment",5083,"m1ntotl1eq00","6","FAAt404","BEA_API"
1944,2,"Equipment",5259,"m1ntotl1eq00","6","FAAt404","BEA_API"
1945,2,"Equipment",5371,"m1ntotl1eq00","6","FAAt404","BEA_API"
1946,2,"Equipment",6251,"m1ntotl1eq00","6","FAAt404","BEA_API"
1947,2,"Equipment",7845,"m1ntotl1eq00","6","FAAt404","BEA_API"
1948,2,"Equipment",9587,"m1ntotl1eq00","6","FAAt404","BEA_API"
1949,2,"Equipment",10961,"m1ntotl1eq00","6","FAAt404","BEA_API"
1950,2,"Equipment",12070,"m1ntotl1eq00","6","FAAt404","BEA_API"
1951,2,"Equipment",13895,"m1ntotl1eq00","6","FAAt404","BEA_API"
1952,2,"Equipment",14775,"m1ntotl1eq00","6","FAAt404","BEA_API"
1953,2,"Equipment",15684,"m1ntotl1eq00","6","FAAt404","BEA_API"
1954,2,"Equipment",16572,"m1ntotl1eq00","6","FAAt404","BEA_API"
1955,2,"Equipment",17439,"m1ntotl1eq00","6","FAAt404","BEA_API"
1956,2,"Equipment",19365,"m1ntotl1eq00","6","FAAt404","BEA_API"
1957,2,"Equipment",21305,"m1ntotl1eq00","6","FAAt404","BEA_API"
1958,2,"Equipment",23048,"m1ntotl1eq00","6","FAAt404","BEA_API"
1959,2,"Equipment",23761,"m1ntotl1eq00","6","FAAt404","BEA_API"
1960,2,"Equipment",23923,"m1ntotl1eq00","6","FAAt404","BEA_API"
1961,2,"Equipment",24415,"m1ntotl1eq00","6","FAAt404","BEA_API"
1962,2,"Equipment",25142,"m1ntotl1eq00","6","FAAt404","BEA_API"
1963,2,"Equipment",26242,"m1ntotl1eq00","6","FAAt404","BEA_API"
1964,2,"Equipment",27639,"m1ntotl1eq00","6","FAAt404","BEA_API"
1965,2,"Equipment",29739,"m1ntotl1eq00","6","FAAt404","BEA_API"
1966,2,"Equipment",32564,"m1ntotl1eq00","6","FAAt404","BEA_API"
1967,2,"Equipment",35866,"m1ntotl1eq00","6","FAAt404","BEA_API"
1968,2,"Equipment",39372,"m1ntotl1eq00","6","FAAt404","BEA_API"
1969,2,"Equipment",43374,"m1ntotl1eq00","6","FAAt404","BEA_API"
1970,2,"Equipment",47631,"m1ntotl1eq00","6","FAAt404","BEA_API"
1971,2,"Equipment",51724,"m1ntotl1eq00","6","FAAt404","BEA_API"
1972,2,"Equipment",55827,"m1ntotl1eq00","6","FAAt404","BEA_API"
1973,2,"Equipment",61413,"m1ntotl1eq00","6","FAAt404","BEA_API"
1974,2,"Equipment",71603,"m1ntotl1eq00","6","FAAt404","BEA_API"
1975,2,"Equipment",85984,"m1ntotl1eq00","6","FAAt404","BEA_API"
1976,2,"Equipment",95535,"m1ntotl1eq00","6","FAAt404","BEA_API"
1977,2,"Equipment",107546,"m1ntotl1eq00","6","FAAt404","BEA_API"
1978,2,"Equipment",122269,"m1ntotl1eq00","6","FAAt404","BEA_API"
1979,2,"Equipment",140745,"m1ntotl1eq00","6","FAAt404","BEA_API"
1980,2,"Equipment",163772,"m1ntotl1eq00","6","FAAt404","BEA_API"
1981,2,"Equipment",185852,"m1ntotl1eq00","6","FAAt404","BEA_API"
1982,2,"Equipment",203905,"m1ntotl1eq00","6","FAAt404","BEA_API"
1983,2,"Equipment",213065,"m1ntotl1eq00","6","FAAt404","BEA_API"
1984,2,"Equipment",222700,"m1ntotl1eq00","6","FAAt404","BEA_API"
1985,2,"Equipment",237115,"m1ntotl1eq00","6","FAAt404","BEA_API"
1986,2,"Equipment",253061,"m1ntotl1eq00","6","FAAt404","BEA_API"
1987,2,"Equipment",268521,"m1ntotl1eq00","6","FAAt404","BEA_API"
1988,2,"Equipment",285422,"m1ntotl1eq00","6","FAAt404","BEA_API"
1989,2,"Equipment",302776,"m1ntotl1eq00","6","FAAt404","BEA_API"
1990,2,"Equipment",318267,"m1ntotl1eq00","6","FAAt404","BEA_API"
1991,2,"Equipment",329453,"m1ntotl1eq00","6","FAAt404","BEA_API"
1992,2,"Equipment",337181,"m1ntotl1eq00","6","FAAt404","BEA_API"
1993,2,"Equipment",347731,"m1ntotl1eq00","6","FAAt404","BEA_API"
1994,2,"Equipment",366549,"m1ntotl1eq00","6","FAAt404","BEA_API"
1995,2,"Equipment",392802,"m1ntotl1eq00","6","FAAt404","BEA_API"
1996,2,"Equipment",413806,"m1ntotl1eq00","6","FAAt404","BEA_API"
1997,2,"Equipment",434985,"m1ntotl1eq00","6","FAAt404","BEA_API"
1998,2,"Equipment",455437,"m1ntotl1eq00","6","FAAt404","BEA_API"
1999,2,"Equipment",482489,"m1ntotl1eq00","6","FAAt404","BEA_API"
2000,2,"Equipment",516818,"m1ntotl1eq00","6","FAAt404","BEA_API"
2001,2,"Equipment",537999,"m1ntotl1eq00","6","FAAt404","BEA_API"
2002,2,"Equipment",546605,"m1ntotl1eq00","6","FAAt404","BEA_API"
2003,2,"Equipment",550828,"m1ntotl1eq00","6","FAAt404","BEA_API"
2004,2,"Equipment",569229,"m1ntotl1eq00","6","FAAt404","BEA_API"
2005,2,"Equipment",599734,"m1ntotl1eq00","6","FAAt404","BEA_API"
2006,2,"Equipment",632524,"m1ntotl1eq00","6","FAAt404","BEA_API"
2007,2,"Equipment",669944,"m1ntotl1eq00","6","FAAt404","BEA_API"
2008,2,"Equipment",699560,"m1ntotl1eq00","6","FAAt404","BEA_API"
2009,2,"Equipment",702802,"m1ntotl1eq00","6","FAAt404","BEA_API"
2010,2,"Equipment",701657,"m1ntotl1eq00","6","FAAt404","BEA_API"
2011,2,"Equipment",728528,"m1ntotl1eq00","6","FAAt404","BEA_API"
2012,2,"Equipment",761317,"m1ntotl1eq00","6","FAAt404","BEA_API"
2013,2,"Equipment",794826,"m1ntotl1eq00","6","FAAt404","BEA_API"
2014,2,"Equipment",830321,"m1ntotl1eq00","6","FAAt404","BEA_API"
2015,2,"Equipment",863486,"m1ntotl1eq00","6","FAAt404","BEA_API"
2016,2,"Equipment",889145,"m1ntotl1eq00","6","FAAt404","BEA_API"
2017,2,"Equipment",918643,"m1ntotl1eq00","6","FAAt404","BEA_API"
2018,2,"Equipment",960235,"m1ntotl1eq00","6","FAAt404","BEA_API"
2019,2,"Equipment",999435,"m1ntotl1eq00","6","FAAt404","BEA_API"
2020,2,"Equipment",1021897,"m1ntotl1eq00","6","FAAt404","BEA_API"
2021,2,"Equipment",1066890,"m1ntotl1eq00","6","FAAt404","BEA_API"
2022,2,"Equipment",1160331,"m1ntotl1eq00","6","FAAt404","BEA_API"
2023,2,"Equipment",1221513,"m1ntotl1eq00","6","FAAt404","BEA_API"
2024,2,"Equipment",1269545,"m1ntotl1eq00","6","FAAt404","BEA_API"
1925,3,"Structures",2310,"m1ntotl1st00","6","FAAt404","BEA_API"
1926,3,"Structures",2374,"m1ntotl1st00","6","FAAt404","BEA_API"
1927,3,"Structures",2445,"m1ntotl1st00","6","FAAt404","BEA_API"
1928,3,"Structures",2492,"m1ntotl1st00","6","FAAt404","BEA_API"
1929,3,"Structures",2558,"m1ntotl1st00","6","FAAt404","BEA_API"
1930,3,"Structures",2486,"m1ntotl1st00","6","FAAt404","BEA_API"
1931,3,"Structures",2315,"m1ntotl1st00","6","FAAt404","BEA_API"
1932,3,"Structures",2028,"m1ntotl1st00","6","FAAt404","BEA_API"
1933,3,"Structures",1999,"m1ntotl1st00","6","FAAt404","BEA_API"
1934,3,"Structures",2047,"m1ntotl1st00","6","FAAt404","BEA_API"
1935,3,"Structures",2086,"m1ntotl1st00","6","FAAt404","BEA_API"
1936,3,"Structures",2113,"m1ntotl1st00","6","FAAt404","BEA_API"
1937,3,"Structures",2380,"m1ntotl1st00","6","FAAt404","BEA_API"
1938,3,"Structures",2351,"m1ntotl1st00","6","FAAt404","BEA_API"
1939,3,"Structures",2327,"m1ntotl1st00","6","FAAt404","BEA_API"
1940,3,"Structures",2377,"m1ntotl1st00","6","FAAt404","BEA_API"
1941,3,"Structures",2563,"m1ntotl1st00","6","FAAt404","BEA_API"
1942,3,"Structures",2871,"m1ntotl1st00","6","FAAt404","BEA_API"
1943,3,"Structures",3085,"m1ntotl1st00","6","FAAt404","BEA_API"
1944,3,"Structures",3108,"m1ntotl1st00","6","FAAt404","BEA_API"
1945,3,"Structures",3234,"m1ntotl1st00","6","FAAt404","BEA_API"
1946,3,"Structures",3659,"m1ntotl1st00","6","FAAt404","BEA_API"
1947,3,"Structures",4519,"m1ntotl1st00","6","FAAt404","BEA_API"
1948,3,"Structures",5162,"m1ntotl1st00","6","FAAt404","BEA_API"
1949,3,"Structures",5238,"m1ntotl1st00","6","FAAt404","BEA_API"
1950,3,"Structures",5427,"m1ntotl1st00","6","FAAt404","BEA_API"
1951,3,"Structures",6195,"m1ntotl1st00","6","FAAt404","BEA_API"
1952,3,"Structures",6549,"m1ntotl1st00","6","FAAt404","BEA_API"
1953,3,"Structures",6872,"m1ntotl1st00","6","FAAt404","BEA_API"
1954,3,"Structures",7017,"m1ntotl1st00","6","FAAt404","BEA_API"
1955,3,"Structures",7393,"m1ntotl1st00","6","FAAt404","BEA_API"
1956,3,"Structures",8297,"m1ntotl1st00","6","FAAt404","BEA_API"
1957,3,"Structures",8964,"m1ntotl1st00","6","FAAt404","BEA_API"
1958,3,"Structures",9110,"m1ntotl1st00","6","FAAt404","BEA_API"
1959,3,"Structures",9434,"m1ntotl1st00","6","FAAt404","BEA_API"
1960,3,"Structures",9687,"m1ntotl1st00","6","FAAt404","BEA_API"
1961,3,"Structures",9875,"m1ntotl1st00","6","FAAt404","BEA_API"
1962,3,"Structures",10224,"m1ntotl1st00","6","FAAt404","BEA_API"
1963,3,"Structures",10546,"m1ntotl1st00","6","FAAt404","BEA_API"
1964,3,"Structures",10981,"m1ntotl1st00","6","FAAt404","BEA_API"
1965,3,"Structures",11665,"m1ntotl1st00","6","FAAt404","BEA_API"
1966,3,"Structures",12556,"m1ntotl1st00","6","FAAt404","BEA_API"
1967,3,"Structures",13411,"m1ntotl1st00","6","FAAt404","BEA_API"
1968,3,"Structures",14556,"m1ntotl1st00","6","FAAt404","BEA_API"
1969,3,"Structures",16008,"m1ntotl1st00","6","FAAt404","BEA_API"
1970,3,"Structures",17585,"m1ntotl1st00","6","FAAt404","BEA_API"
1971,3,"Structures",19447,"m1ntotl1st00","6","FAAt404","BEA_API"
1972,3,"Structures",21432,"m1ntotl1st00","6","FAAt404","BEA_API"
1973,3,"Structures",24626,"m1ntotl1st00","6","FAAt404","BEA_API"
1974,3,"Structures",29193,"m1ntotl1st00","6","FAAt404","BEA_API"
1975,3,"Structures",33781,"m1ntotl1st00","6","FAAt404","BEA_API"
1976,3,"Structures",36255,"m1ntotl1st00","6","FAAt404","BEA_API"
1977,3,"Structures",40549,"m1ntotl1st00","6","FAAt404","BEA_API"
1978,3,"Structures",45862,"m1ntotl1st00","6","FAAt404","BEA_API"
1979,3,"Structures",53000,"m1ntotl1st00","6","FAAt404","BEA_API"
1980,3,"Structures",60016,"m1ntotl1st00","6","FAAt404","BEA_API"
1981,3,"Structures",71766,"m1ntotl1st00","6","FAAt404","BEA_API"
1982,3,"Structures",81235,"m1ntotl1st00","6","FAAt404","BEA_API"
1983,3,"Structures",81162,"m1ntotl1st00","6","FAAt404","BEA_API"
1984,3,"Structures",83959,"m1ntotl1st00","6","FAAt404","BEA_API"
1985,3,"Structures",88704,"m1ntotl1st00","6","FAAt404","BEA_API"
1986,3,"Structures",91989,"m1ntotl1st00","6","FAAt404","BEA_API"
1987,3,"Structures",93349,"m1ntotl1st00","6","FAAt404","BEA_API"
1988,3,"Structures",99974,"m1ntotl1st00","6","FAAt404","BEA_API"
1989,3,"Structures",105919,"m1ntotl1st00","6","FAAt404","BEA_API"
1990,3,"Structures",111553,"m1ntotl1st00","6","FAAt404","BEA_API"
1991,3,"Structures",115919,"m1ntotl1st00","6","FAAt404","BEA_API"
1992,3,"Structures",116462,"m1ntotl1st00","6","FAAt404","BEA_API"
1993,3,"Structures",120943,"m1ntotl1st00","6","FAAt404","BEA_API"
1994,3,"Structures",126278,"m1ntotl1st00","6","FAAt404","BEA_API"
1995,3,"Structures",133381,"m1ntotl1st00","6","FAAt404","BEA_API"
1996,3,"Structures",138839,"m1ntotl1st00","6","FAAt404","BEA_API"
1997,3,"Structures",147368,"m1ntotl1st00","6","FAAt404","BEA_API"
1998,3,"Structures",157677,"m1ntotl1st00","6","FAAt404","BEA_API"
1999,3,"Structures",164294,"m1ntotl1st00","6","FAAt404","BEA_API"
2000,3,"Structures",173794,"m1ntotl1st00","6","FAAt404","BEA_API"
2001,3,"Structures",188410,"m1ntotl1st00","6","FAAt404","BEA_API"
2002,3,"Structures",200930,"m1ntotl1st00","6","FAAt404","BEA_API"
2003,3,"Structures",210658,"m1ntotl1st00","6","FAAt404","BEA_API"
2004,3,"Structures",229087,"m1ntotl1st00","6","FAAt404","BEA_API"
2005,3,"Structures",262711,"m1ntotl1st00","6","FAAt404","BEA_API"
2006,3,"Structures",299435,"m1ntotl1st00","6","FAAt404","BEA_API"
2007,3,"Structures",321895,"m1ntotl1st00","6","FAAt404","BEA_API"
2008,3,"Structures",346397,"m1ntotl1st00","6","FAAt404","BEA_API"
2009,3,"Structures",342522,"m1ntotl1st00","6","FAAt404","BEA_API"
2010,3,"Structures",340419,"m1ntotl1st00","6","FAAt404","BEA_API"
2011,3,"Structures",354119,"m1ntotl1st00","6","FAAt404","BEA_API"
2012,3,"Structures",374109,"m1ntotl1st00","6","FAAt404","BEA_API"
2013,3,"Structures",383760,"m1ntotl1st00","6","FAAt404","BEA_API"
2014,3,"Structures",410709,"m1ntotl1st00","6","FAAt404","BEA_API"
2015,3,"Structures",423235,"m1ntotl1st00","6","FAAt404","BEA_API"
2016,3,"Structures",421487,"m1ntotl1st00","6","FAAt404","BEA_API"
2017,3,"Structures",432796,"m1ntotl1st00","6","FAAt404","BEA_API"
2018,3,"Structures",433644,"m1ntotl1st00","6","FAAt404","BEA_API"
2019,3,"Structures",455949,"m1ntotl1st00","6","FAAt404","BEA_API"
2020,3,"Structures",461625,"m1ntotl1st00","6","FAAt404","BEA_API"
2021,3,"Structures",469387,"m1ntotl1st00","6","FAAt404","BEA_API"
2022,3,"Structures",551096,"m1ntotl1st00","6","FAAt404","BEA_API"
2023,3,"Structures",587646,"m1ntotl1st00","6","FAAt404","BEA_API"
2024,3,"Structures",599578,"m1ntotl1st00","6","FAAt404","BEA_API"
1925,4,"Intellectual property products",273,"m1ntotl1ip00","6","FAAt404","BEA_API"
1926,4,"Intellectual property products",288,"m1ntotl1ip00","6","FAAt404","BEA_API"
1927,4,"Intellectual property products",300,"m1ntotl1ip00","6","FAAt404","BEA_API"
1928,4,"Intellectual property products",318,"m1ntotl1ip00","6","FAAt404","BEA_API"
1929,4,"Intellectual property products",345,"m1ntotl1ip00","6","FAAt404","BEA_API"
1930,4,"Intellectual property products",358,"m1ntotl1ip00","6","FAAt404","BEA_API"
1931,4,"Intellectual property products",363,"m1ntotl1ip00","6","FAAt404","BEA_API"
1932,4,"Intellectual property products",354,"m1ntotl1ip00","6","FAAt404","BEA_API"
1933,4,"Intellectual property products",331,"m1ntotl1ip00","6","FAAt404","BEA_API"
1934,4,"Intellectual property products",347,"m1ntotl1ip00","6","FAAt404","BEA_API"
1935,4,"Intellectual property products",373,"m1ntotl1ip00","6","FAAt404","BEA_API"
1936,4,"Intellectual property products",409,"m1ntotl1ip00","6","FAAt404","BEA_API"
1937,4,"Intellectual property products",455,"m1ntotl1ip00","6","FAAt404","BEA_API"
1938,4,"Intellectual property products",483,"m1ntotl1ip00","6","FAAt404","BEA_API"
1939,4,"Intellectual property products",522,"m1ntotl1ip00","6","FAAt404","BEA_API"
1940,4,"Intellectual property products",569,"m1ntotl1ip00","6","FAAt404","BEA_API"
1941,4,"Intellectual property products",663,"m1ntotl1ip00","6","FAAt404","BEA_API"
1942,4,"Intellectual property products",812,"m1ntotl1ip00","6","FAAt404","BEA_API"
1943,4,"Intellectual property products",947,"m1ntotl1ip00","6","FAAt404","BEA_API"
1944,4,"Intellectual property products",1044,"m1ntotl1ip00","6","FAAt404","BEA_API"
1945,4,"Intellectual property products",1100,"m1ntotl1ip00","6","FAAt404","BEA_API"
1946,4,"Intellectual property products",1224,"m1ntotl1ip00","6","FAAt404","BEA_API"
1947,4,"Intellectual property products",1450,"m1ntotl1ip00","6","FAAt404","BEA_API"
1948,4,"Intellectual property products",1616,"m1ntotl1ip00","6","FAAt404","BEA_API"
1949,4,"Intellectual property products",1684,"m1ntotl1ip00","6","FAAt404","BEA_API"
