"year","line_number","line_desc","value","table_label","table_name","source"
1925,2,"Equipment",226,"govt_dep_cc","FAAt703","API"
1926,2,"Equipment",233,"govt_dep_cc","FAAt703","API"
1927,2,"Equipment",239,"govt_dep_cc","FAAt703","API"
1928,2,"Equipment",248,"govt_dep_cc","FAAt703","API"
1929,2,"Equipment",254,"govt_dep_cc","FAAt703","API"
1930,2,"Equipment",254,"govt_dep_cc","FAAt703","API"
1931,2,"Equipment",251,"govt_dep_cc","FAAt703","API"
1932,2,"Equipment",255,"govt_dep_cc","FAAt703","API"
1933,2,"Equipment",252,"govt_dep_cc","FAAt703","API"
1934,2,"Equipment",272,"govt_dep_cc","FAAt703","API"
1935,2,"Equipment",292,"govt_dep_cc","FAAt703","API"
1936,2,"Equipment",307,"govt_dep_cc","FAAt703","API"
1937,2,"Equipment",341,"govt_dep_cc","FAAt703","API"
1938,2,"Equipment",359,"govt_dep_cc","FAAt703","API"
1939,2,"Equipment",383,"govt_dep_cc","FAAt703","API"
1940,2,"Equipment",421,"govt_dep_cc","FAAt703","API"
1941,2,"Equipment",720,"govt_dep_cc","FAAt703","API"
1942,2,"Equipment",1824,"govt_dep_cc","FAAt703","API"
1943,2,"Equipment",4222,"govt_dep_cc","FAAt703","API"
1944,2,"Equipment",6796,"govt_dep_cc","FAAt703","API"
1945,2,"Equipment",7905,"govt_dep_cc","FAAt703","API"
1946,2,"Equipment",8312,"govt_dep_cc","FAAt703","API"
1947,2,"Equipment",7673,"govt_dep_cc","FAAt703","API"
1948,2,"Equipment",6402,"govt_dep_cc","FAAt703","API"
1949,2,"Equipment",5449,"govt_dep_cc","FAAt703","API"
1950,2,"Equipment",4810,"govt_dep_cc","FAAt703","API"
1951,2,"Equipment",4938,"govt_dep_cc","FAAt703","API"
1952,2,"Equipment",5623,"govt_dep_cc","FAAt703","API"
1953,2,"Equipment",6385,"govt_dep_cc","FAAt703","API"
1954,2,"Equipment",7062,"govt_dep_cc","FAAt703","API"
1955,2,"Equipment",7464,"govt_dep_cc","FAAt703","API"
1956,2,"Equipment",7961,"govt_dep_cc","FAAt703","API"
1957,2,"Equipment",8358,"govt_dep_cc","FAAt703","API"
1958,2,"Equipment",8444,"govt_dep_cc","FAAt703","API"
1959,2,"Equipment",8802,"govt_dep_cc","FAAt703","API"
1960,2,"Equipment",9197,"govt_dep_cc","FAAt703","API"
1961,2,"Equipment",9534,"govt_dep_cc","FAAt703","API"
1962,2,"Equipment",10108,"govt_dep_cc","FAAt703","API"
1963,2,"Equipment",10688,"govt_dep_cc","FAAt703","API"
1964,2,"Equipment",10867,"govt_dep_cc","FAAt703","API"
1965,2,"Equipment",11111,"govt_dep_cc","FAAt703","API"
1966,2,"Equipment",11466,"govt_dep_cc","FAAt703","API"
1967,2,"Equipment",12142,"govt_dep_cc","FAAt703","API"
1968,2,"Equipment",12867,"govt_dep_cc","FAAt703","API"
1969,2,"Equipment",13406,"govt_dep_cc","FAAt703","API"
1970,2,"Equipment",13933,"govt_dep_cc","FAAt703","API"
1971,2,"Equipment",14133,"govt_dep_cc","FAAt703","API"
1972,2,"Equipment",14241,"govt_dep_cc","FAAt703","API"
1973,2,"Equipment",14648,"govt_dep_cc","FAAt703","API"
1974,2,"Equipment",15780,"govt_dep_cc","FAAt703","API"
1975,2,"Equipment",17545,"govt_dep_cc","FAAt703","API"
1976,2,"Equipment",19442,"govt_dep_cc","FAAt703","API"
1977,2,"Equipment",21315,"govt_dep_cc","FAAt703","API"
1978,2,"Equipment",23723,"govt_dep_cc","FAAt703","API"
1979,2,"Equipment",25930,"govt_dep_cc","FAAt703","API"
1980,2,"Equipment",28251,"govt_dep_cc","FAAt703","API"
1981,2,"Equipment",31437,"govt_dep_cc","FAAt703","API"
1982,2,"Equipment",35478,"govt_dep_cc","FAAt703","API"
1983,2,"Equipment",38662,"govt_dep_cc","FAAt703","API"
1984,2,"Equipment",43860,"govt_dep_cc","FAAt703","API"
1985,2,"Equipment",46321,"govt_dep_cc","FAAt703","API"
1986,2,"Equipment",49257,"govt_dep_cc","FAAt703","API"
1987,2,"Equipment",52227,"govt_dep_cc","FAAt703","API"
1988,2,"Equipment",55994,"govt_dep_cc","FAAt703","API"
1989,2,"Equipment",60503,"govt_dep_cc","FAAt703","API"
1990,2,"Equipment",64850,"govt_dep_cc","FAAt703","API"
1991,2,"Equipment",69193,"govt_dep_cc","FAAt703","API"
1992,2,"Equipment",71854,"govt_dep_cc","FAAt703","API"
1993,2,"Equipment",74555,"govt_dep_cc","FAAt703","API"
1994,2,"Equipment",77933,"govt_dep_cc","FAAt703","API"
1995,2,"Equipment",79411,"govt_dep_cc","FAAt703","API"
1996,2,"Equipment",79912,"govt_dep_cc","FAAt703","API"
1997,2,"Equipment",79268,"govt_dep_cc","FAAt703","API"
1998,2,"Equipment",80107,"govt_dep_cc","FAAt703","API"
1999,2,"Equipment",81553,"govt_dep_cc","FAAt703","API"
2000,2,"Equipment",84141,"govt_dep_cc","FAAt703","API"
2001,2,"Equipment",85384,"govt_dep_cc","FAAt703","API"
2002,2,"Equipment",86583,"govt_dep_cc","FAAt703","API"
2003,2,"Equipment",88700,"govt_dep_cc","FAAt703","API"
2004,2,"Equipment",92137,"govt_dep_cc","FAAt703","API"
2005,2,"Equipment",95901,"govt_dep_cc","FAAt703","API"
2006,2,"Equipment",99899,"govt_dep_cc","FAAt703","API"
2007,2,"Equipment",104940,"govt_dep_cc","FAAt703","API"
2008,2,"Equipment",111923,"govt_dep_cc","FAAt703","API"
2009,2,"Equipment",118346,"govt_dep_cc","FAAt703","API"
2010,2,"Equipment",123156,"govt_dep_cc","FAAt703","API"
2011,2,"Equipment",127948,"govt_dep_cc","FAAt703","API"
2012,2,"Equipment",130917,"govt_dep_cc","FAAt703","API"
2013,2,"Equipment",131493,"govt_dep_cc","FAAt703","API"
2014,2,"Equipment",131856,"govt_dep_cc","FAAt703","API"
2015,2,"Equipment",131321,"govt_dep_cc","FAAt703","API"
2016,2,"Equipment",131106,"govt_dep_cc","FAAt703","API"
2017,2,"Equipment",132427,"govt_dep_cc","FAAt703","API"
2018,2,"Equipment",135508,"govt_dep_cc","FAAt703","API"
2019,2,"Equipment",138686,"govt_dep_cc","FAAt703","API"
2020,2,"Equipment",142594,"govt_dep_cc","FAAt703","API"
2021,2,"Equipment",150379,"govt_dep_cc","FAAt703","API"
2022,2,"Equipment",163178,"govt_dep_cc","FAAt703","API"
2023,2,"Equipment",170213,"govt_dep_cc","FAAt703","API"
2024,2,"Equipment",189974,"govt_dep_cc","FAAt703","API"
1925,3,"Structures",658,"govt_dep_cc","FAAt703","API"
1926,3,"Structures",668,"govt_dep_cc","FAAt703","API"
1927,3,"Structures",694,"govt_dep_cc","FAAt703","API"
1928,3,"Structures",698,"govt_dep_cc","FAAt703","API"
1929,3,"Structures",722,"govt_dep_cc","FAAt703","API"
1930,3,"Structures",713,"govt_dep_cc","FAAt703","API"
1931,3,"Structures",676,"govt_dep_cc","FAAt703","API"
1932,3,"Structures",573,"govt_dep_cc","FAAt703","API"
1933,3,"Structures",667,"govt_dep_cc","FAAt703","API"
1934,3,"Structures",810,"govt_dep_cc","FAAt703","API"
1935,3,"Structures",803,"govt_dep_cc","FAAt703","API"
1936,3,"Structures",917,"govt_dep_cc","FAAt703","API"
1937,3,"Structures",979,"govt_dep_cc","FAAt703","API"
1938,3,"Structures",1021,"govt_dep_cc","FAAt703","API"
1939,3,"Structures",1045,"govt_dep_cc","FAAt703","API"
1940,3,"Structures",1090,"govt_dep_cc","FAAt703","API"
1941,3,"Structures",1281,"govt_dep_cc","FAAt703","API"
1942,3,"Structures",1663,"govt_dep_cc","FAAt703","API"
1943,3,"Structures",1974,"govt_dep_cc","FAAt703","API"
1944,3,"Structures",1993,"govt_dep_cc","FAAt703","API"
1945,3,"Structures",2008,"govt_dep_cc","FAAt703","API"
1946,3,"Structures",2301,"govt_dep_cc","FAAt703","API"
1947,3,"Structures",2743,"govt_dep_cc","FAAt703","API"
1948,3,"Structures",3033,"govt_dep_cc","FAAt703","API"
1949,3,"Structures",3033,"govt_dep_cc","FAAt703","API"
1950,3,"Structures",2951,"govt_dep_cc","FAAt703","API"
1951,3,"Structures",3609,"govt_dep_cc","FAAt703","API"
1952,3,"Structures",3850,"govt_dep_cc","FAAt703","API"
1953,3,"Structures",4023,"govt_dep_cc","FAAt703","API"
1954,3,"Structures",3924,"govt_dep_cc","FAAt703","API"
1955,3,"Structures",4087,"govt_dep_cc","FAAt703","API"
1956,3,"Structures",4614,"govt_dep_cc","FAAt703","API"
1957,3,"Structures",5015,"govt_dep_cc","FAAt703","API"
1958,3,"Structures",5223,"govt_dep_cc","FAAt703","API"
1959,3,"Structures",5384,"govt_dep_cc","FAAt703","API"
1960,3,"Structures",5516,"govt_dep_cc","FAAt703","API"
1961,3,"Structures",5747,"govt_dep_cc","FAAt703","API"
1962,3,"Structures",6063,"govt_dep_cc","FAAt703","API"
1963,3,"Structures",6434,"govt_dep_cc","FAAt703","API"
1964,3,"Structures",6778,"govt_dep_cc","FAAt703","API"
1965,3,"Structures",7224,"govt_dep_cc","FAAt703","API"
1966,3,"Structures",7844,"govt_dep_cc","FAAt703","API"
1967,3,"Structures",8443,"govt_dep_cc","FAAt703","API"
1968,3,"Structures",9210,"govt_dep_cc","FAAt703","API"
1969,3,"Structures",10226,"govt_dep_cc","FAAt703","API"
1970,3,"Structures",11497,"govt_dep_cc","FAAt703","API"
1971,3,"Structures",12803,"govt_dep_cc","FAAt703","API"
1972,3,"Structures",13882,"govt_dep_cc","FAAt703","API"
1973,3,"Structures",15596,"govt_dep_cc","FAAt703","API"
1974,3,"Structures",19046,"govt_dep_cc","FAAt703","API"
1975,3,"Structures",21436,"govt_dep_cc","FAAt703","API"
1976,3,"Structures",22128,"govt_dep_cc","FAAt703","API"
1977,3,"Structures",23419,"govt_dep_cc","FAAt703","API"
1978,3,"Structures",25200,"govt_dep_cc","FAAt703","API"
1979,3,"Structures",28286,"govt_dep_cc","FAAt703","API"
1980,3,"Structures",32370,"govt_dep_cc","FAAt703","API"
1981,3,"Structures",36639,"govt_dep_cc","FAAt703","API"
1982,3,"Structures",39565,"govt_dep_cc","FAAt703","API"
1983,3,"Structures",40168,"govt_dep_cc","FAAt703","API"
1984,3,"Structures",41175,"govt_dep_cc","FAAt703","API"
1985,3,"Structures",42672,"govt_dep_cc","FAAt703","API"
1986,3,"Structures",44896,"govt_dep_cc","FAAt703","API"
1987,3,"Structures",47595,"govt_dep_cc","FAAt703","API"
1988,3,"Structures",49857,"govt_dep_cc","FAAt703","API"
1989,3,"Structures",52154,"govt_dep_cc","FAAt703","API"
1990,3,"Structures",54865,"govt_dep_cc","FAAt703","API"
1991,3,"Structures",56875,"govt_dep_cc","FAAt703","API"
1992,3,"Structures",58454,"govt_dep_cc","FAAt703","API"
1993,3,"Structures",61214,"govt_dep_cc","FAAt703","API"
1994,3,"Structures",64237,"govt_dep_cc","FAAt703","API"
1995,3,"Structures",68156,"govt_dep_cc","FAAt703","API"
1996,3,"Structures",71608,"govt_dep_cc","FAAt703","API"
1997,3,"Structures",75522,"govt_dep_cc","FAAt703","API"
1998,3,"Structures",79191,"govt_dep_cc","FAAt703","API"
1999,3,"Structures",83718,"govt_dep_cc","FAAt703","API"
2000,3,"Structures",89222,"govt_dep_cc","FAAt703","API"
2001,3,"Structures",94302,"govt_dep_cc","FAAt703","API"
2002,3,"Structures",98909,"govt_dep_cc","FAAt703","API"
2003,3,"Structures",103536,"govt_dep_cc","FAAt703","API"
2004,3,"Structures",111697,"govt_dep_cc","FAAt703","API"
2005,3,"Structures",124991,"govt_dep_cc","FAAt703","API"
2006,3,"Structures",138044,"govt_dep_cc","FAAt703","API"
2007,3,"Structures",152530,"govt_dep_cc","FAAt703","API"
2008,3,"Structures",164491,"govt_dep_cc","FAAt703","API"
2009,3,"Structures",169884,"govt_dep_cc","FAAt703","API"
2010,3,"Structures",172850,"govt_dep_cc","FAAt703","API"
2011,3,"Structures",181282,"govt_dep_cc","FAAt703","API"
2012,3,"Structures",190060,"govt_dep_cc","FAAt703","API"
2013,3,"Structures",196193,"govt_dep_cc","FAAt703","API"
2014,3,"Structures",202729,"govt_dep_cc","FAAt703","API"
2015,3,"Structures",206928,"govt_dep_cc","FAAt703","API"
2016,3,"Structures",211052,"govt_dep_cc","FAAt703","API"
2017,3,"Structures",219031,"govt_dep_cc","FAAt703","API"
2018,3,"Structures",230656,"govt_dep_cc","FAAt703","API"
2019,3,"Structures",241068,"govt_dep_cc","FAAt703","API"
2020,3,"Structures",245962,"govt_dep_cc","FAAt703","API"
2021,3,"Structures",266018,"govt_dep_cc","FAAt703","API"
2022,3,"Structures",301779,"govt_dep_cc","FAAt703","API"
2023,3,"Structures",318870,"govt_dep_cc","FAAt703","API"
2024,3,"Structures",327106,"govt_dep_cc","FAAt703","API"
1925,4,"Residential",0,"govt_dep_cc","FAAt703","API"
1926,4,"Residential",0,"govt_dep_cc","FAAt703","API"
1927,4,"Residential",0,"govt_dep_cc","FAAt703","API"
1928,4,"Residential",0,"govt_dep_cc","FAAt703","API"
1929,4,"Residential",0,"govt_dep_cc","FAAt703","API"
1930,4,"Residential",0,"govt_dep_cc","FAAt703","API"
1931,4,"Residential",0,"govt_dep_cc","FAAt703","API"
1932,4,"Residential",0,"govt_dep_cc","FAAt703","API"
1933,4,"Residential",0,"govt_dep_cc","FAAt703","API"
1934,4,"Residential",0,"govt_dep_cc","FAAt703","API"
1935,4,"Residential",0,"govt_dep_cc","FAAt703","API"
1936,4,"Residential",1,"govt_dep_cc","FAAt703","API"
1937,4,"Residential",2,"govt_dep_cc","FAAt703","API"
1938,4,"Residential",3,"govt_dep_cc","FAAt703","API"
1939,4,"Residential",4,"govt_dep_cc","FAAt703","API"
1940,4,"Residential",6,"govt_dep_cc","FAAt703","API"
1941,4,"Residential",10,"govt_dep_cc","FAAt703","API"
1942,4,"Residential",19,"govt_dep_cc","FAAt703","API"
1943,4,"Residential",29,"govt_dep_cc","FAAt703","API"
1944,4,"Residential",37,"govt_dep_cc","FAAt703","API"
1945,4,"Residential",40,"govt_dep_cc","FAAt703","API"
1946,4,"Residential",45,"govt_dep_cc","FAAt703","API"
1947,4,"Residential",66,"govt_dep_cc","FAAt703","API"
1948,4,"Residential",69,"govt_dep_cc","FAAt703","API"
1949,4,"Residential",71,"govt_dep_cc","FAAt703","API"
1950,4,"Residential",77,"govt_dep_cc","FAAt703","API"
1951,4,"Residential",90,"govt_dep_cc","FAAt703","API"
1952,4,"Residential",99,"govt_dep_cc","FAAt703","API"
1953,4,"Residential",105,"govt_dep_cc","FAAt703","API"
1954,4,"Residential",113,"govt_dep_cc","FAAt703","API"
1955,4,"Residential",125,"govt_dep_cc","FAAt703","API"
1956,4,"Residential",116,"govt_dep_cc","FAAt703","API"
1957,4,"Residential",125,"govt_dep_cc","FAAt703","API"
1958,4,"Residential",134,"govt_dep_cc","FAAt703","API"
1959,4,"Residential",145,"govt_dep_cc","FAAt703","API"
1960,4,"Residential",156,"govt_dep_cc","FAAt703","API"
1961,4,"Residential",166,"govt_dep_cc","FAAt703","API"
1962,4,"Residential",178,"govt_dep_cc","FAAt703","API"
1963,4,"Residential",186,"govt_dep_cc","FAAt703","API"
1964,4,"Residential",193,"govt_dep_cc","FAAt703","API"
1965,4,"Residential",203,"govt_dep_cc","FAAt703","API"
1966,4,"Residential",218,"govt_dep_cc","FAAt703","API"
1967,4,"Residential",226,"govt_dep_cc","FAAt703","API"
1968,4,"Residential",246,"govt_dep_cc","FAAt703","API"
1969,4,"Residential",281,"govt_dep_cc","FAAt703","API"
1970,4,"Residential",302,"govt_dep_cc","FAAt703","API"
1971,4,"Residential",333,"govt_dep_cc","FAAt703","API"
1972,4,"Residential",364,"govt_dep_cc","FAAt703","API"
1973,4,"Residential",418,"govt_dep_cc","FAAt703","API"
1974,4,"Residential",467,"govt_dep_cc","FAAt703","API"
1975,4,"Residential",522,"govt_dep_cc","FAAt703","API"
1976,4,"Residential",569,"govt_dep_cc","FAAt703","API"
1977,4,"Residential",652,"govt_dep_cc","FAAt703","API"
1978,4,"Residential",743,"govt_dep_cc","FAAt703","API"
1979,4,"Residential",913,"govt_dep_cc","FAAt703","API"
1980,4,"Residential",1004,"govt_dep_cc","FAAt703","API"
1981,4,"Residential",1092,"govt_dep_cc","FAAt703","API"
1982,4,"Residential",1200,"govt_dep_cc","FAAt703","API"
1983,4,"Residential",1257,"govt_dep_cc","FAAt703","API"
1984,4,"Residential",1387,"govt_dep_cc","FAAt703","API"
1985,4,"Residential",1428,"govt_dep_cc","FAAt703","API"
1986,4,"Residential",1439,"govt_dep_cc","FAAt703","API"
1987,4,"Residential",1553,"govt_dep_cc","FAAt703","API"
1988,4,"Residential",1699,"govt_dep_cc","FAAt703","API"
1989,4,"Residential",1888,"govt_dep_cc","FAAt703","API"
1990,4,"Residential",1984,"govt_dep_cc","FAAt703","API"
1991,4,"Residential",2045,"govt_dep_cc","FAAt703","API"
1992,4,"Residential",2067,"govt_dep_cc","FAAt703","API"
1993,4,"Residential",2217,"govt_dep_cc","FAAt703","API"
1994,4,"Residential",2366,"govt_dep_cc","FAAt703","API"
1995,4,"Residential",2500,"govt_dep_cc","FAAt703","API"
1996,4,"Residential",2592,"govt_dep_cc","FAAt703","API"
1997,4,"Residential",2709,"govt_dep_cc","FAAt703","API"
1998,4,"Residential",2824,"govt_dep_cc","FAAt703","API"
1999,4,"Residential",2997,"govt_dep_cc","FAAt703","API"
2000,4,"Residential",3177,"govt_dep_cc","FAAt703","API"
2001,4,"Residential",3377,"govt_dep_cc","FAAt703","API"
2002,4,"Residential",3515,"govt_dep_cc","FAAt703","API"
2003,4,"Residential",3756,"govt_dep_cc","FAAt703","API"
2004,4,"Residential",4129,"govt_dep_cc","FAAt703","API"
2005,4,"Residential",4486,"govt_dep_cc","FAAt703","API"
2006,4,"Residential",4829,"govt_dep_cc","FAAt703","API"
2007,4,"Residential",4920,"govt_dep_cc","FAAt703","API"
2008,4,"Residential",4814,"govt_dep_cc","FAAt703","API"
2009,4,"Residential",4687,"govt_dep_cc","FAAt703","API"
2010,4,"Residential",4671,"govt_dep_cc","FAAt703","API"
2011,4,"Residential",4756,"govt_dep_cc","FAAt703","API"
2012,4,"Residential",4824,"govt_dep_cc","FAAt703","API"
2013,4,"Residential",5079,"govt_dep_cc","FAAt703","API"
2014,4,"Residential",5385,"govt_dep_cc","FAAt703","API"
2015,4,"Residential",5507,"govt_dep_cc","FAAt703","API"
2016,4,"Residential",5739,"govt_dep_cc","FAAt703","API"
2017,4,"Residential",5980,"govt_dep_cc","FAAt703","API"
2018,4,"Residential",6242,"govt_dep_cc","FAAt703","API"
2019,4,"Residential",6453,"govt_dep_cc","FAAt703","API"
2020,4,"Residential",6588,"govt_dep_cc","FAAt703","API"
2021,4,"Residential",7060,"govt_dep_cc","FAAt703","API"
2022,4,"Residential",7744,"govt_dep_cc","FAAt703","API"
2023,4,"Residential",7940,"govt_dep_cc","FAAt703","API"
2024,4,"Residential",8199,"govt_dep_cc","FAAt703","API"
1925,5,"Industrial",0,"govt_dep_cc","FAAt703","API"
1926,5,"Industrial",0,"govt_dep_cc","FAAt703","API"
1927,5,"Industrial",0,"govt_dep_cc","FAAt703","API"
1928,5,"Industrial",0,"govt_dep_cc","FAAt703","API"
1929,5,"Industrial",0,"govt_dep_cc","FAAt703","API"
1930,5,"Industrial",0,"govt_dep_cc","FAAt703","API"
1931,5,"Industrial",0,"govt_dep_cc","FAAt703","API"
1932,5,"Industrial",0,"govt_dep_cc","FAAt703","API"
1933,5,"Industrial",0,"govt_dep_cc","FAAt703","API"
1934,5,"Industrial",0,"govt_dep_cc","FAAt703","API"
1935,5,"Industrial",0,"govt_dep_cc","FAAt703","API"
1936,5,"Industrial",1,"govt_dep_cc","FAAt703","API"
1937,5,"Industrial",3,"govt_dep_cc","FAAt703","API"
1938,5,"Industrial",5,"govt_dep_cc","FAAt703","API"
1939,5,"Industrial",7,"govt_dep_cc","FAAt703","API"
1940,5,"Industrial",9,"govt_dep_cc","FAAt703","API"
1941,5,"Industrial",29,"govt_dep_cc","FAAt703","API"
1942,5,"Industrial",102,"govt_dep_cc","FAAt703","API"
1943,5,"Industrial",184,"govt_dep_cc","FAAt703","API"
1944,5,"Industrial",214,"govt_dep_cc","FAAt703","API"
1945,5,"Industrial",240,"govt_dep_cc","FAAt703","API"
1946,5,"Industrial",299,"govt_dep_cc","FAAt703","API"
1947,5,"Industrial",347,"govt_dep_cc","FAAt703","API"
