"year","line_number","line_desc","value","table_label","table_name","source"
2017,1,"Private nonresidential fixed assets",100,"private_net_chain","FAAt402","API"
2018,1,"Private nonresidential fixed assets",102.412,"private_net_chain","FAAt402","API"
2019,1,"Private nonresidential fixed assets",104.846,"private_net_chain","FAAt402","API"
2020,1,"Private nonresidential fixed assets",106.365,"private_net_chain","FAAt402","API"
2021,1,"Private nonresidential fixed assets",108.066,"private_net_chain","FAAt402","API"
2022,1,"Private nonresidential fixed assets",110.062,"private_net_chain","FAAt402","API"
2023,1,"Private nonresidential fixed assets",112.542,"private_net_chain","FAAt402","API"
2024,1,"Private nonresidential fixed assets",114.98,"private_net_chain","FAAt402","API"
1925,2,"Equipment",3.975,"private_net_chain","FAAt402","API"
1926,2,"Equipment",4.128,"private_net_chain","FAAt402","API"
1927,2,"Equipment",4.208,"private_net_chain","FAAt402","API"
1928,2,"Equipment",4.3,"private_net_chain","FAAt402","API"
1929,2,"Equipment",4.441,"private_net_chain","FAAt402","API"
1930,2,"Equipment",4.455,"private_net_chain","FAAt402","API"
1931,2,"Equipment",4.312,"private_net_chain","FAAt402","API"
1932,2,"Equipment",4.061,"private_net_chain","FAAt402","API"
1933,2,"Equipment",3.84,"private_net_chain","FAAt402","API"
1934,2,"Equipment",3.711,"private_net_chain","FAAt402","API"
1935,2,"Equipment",3.675,"private_net_chain","FAAt402","API"
1936,2,"Equipment",3.763,"private_net_chain","FAAt402","API"
1937,2,"Equipment",3.922,"private_net_chain","FAAt402","API"
1938,2,"Equipment",3.904,"private_net_chain","FAAt402","API"
1939,2,"Equipment",3.937,"private_net_chain","FAAt402","API"
1940,2,"Equipment",4.086,"private_net_chain","FAAt402","API"
1941,2,"Equipment",4.301,"private_net_chain","FAAt402","API"
1942,2,"Equipment",4.243,"private_net_chain","FAAt402","API"
1943,2,"Equipment",4.156,"private_net_chain","FAAt402","API"
1944,2,"Equipment",4.194,"private_net_chain","FAAt402","API"
1945,2,"Equipment",4.454,"private_net_chain","FAAt402","API"
1946,2,"Equipment",4.837,"private_net_chain","FAAt402","API"
1947,2,"Equipment",5.482,"private_net_chain","FAAt402","API"
1948,2,"Equipment",6.085,"private_net_chain","FAAt402","API"
1949,2,"Equipment",6.446,"private_net_chain","FAAt402","API"
1950,2,"Equipment",6.867,"private_net_chain","FAAt402","API"
1951,2,"Equipment",7.27,"private_net_chain","FAAt402","API"
1952,2,"Equipment",7.601,"private_net_chain","FAAt402","API"
1953,2,"Equipment",7.984,"private_net_chain","FAAt402","API"
1954,2,"Equipment",8.24,"private_net_chain","FAAt402","API"
1955,2,"Equipment",8.628,"private_net_chain","FAAt402","API"
1956,2,"Equipment",9.019,"private_net_chain","FAAt402","API"
1957,2,"Equipment",9.409,"private_net_chain","FAAt402","API"
1958,2,"Equipment",9.534,"private_net_chain","FAAt402","API"
1959,2,"Equipment",9.757,"private_net_chain","FAAt402","API"
1960,2,"Equipment",10.037,"private_net_chain","FAAt402","API"
1961,2,"Equipment",10.256,"private_net_chain","FAAt402","API"
1962,2,"Equipment",10.607,"private_net_chain","FAAt402","API"
1963,2,"Equipment",11.023,"private_net_chain","FAAt402","API"
1964,2,"Equipment",11.595,"private_net_chain","FAAt402","API"
1965,2,"Equipment",12.425,"private_net_chain","FAAt402","API"
1966,2,"Equipment",13.477,"private_net_chain","FAAt402","API"
1967,2,"Equipment",14.353,"private_net_chain","FAAt402","API"
1968,2,"Equipment",15.267,"private_net_chain","FAAt402","API"
1969,2,"Equipment",16.272,"private_net_chain","FAAt402","API"
1970,2,"Equipment",17.085,"private_net_chain","FAAt402","API"
1971,2,"Equipment",17.799,"private_net_chain","FAAt402","API"
1972,2,"Equipment",18.731,"private_net_chain","FAAt402","API"
1973,2,"Equipment",20.086,"private_net_chain","FAAt402","API"
1974,2,"Equipment",21.339,"private_net_chain","FAAt402","API"
1975,2,"Equipment",22.045,"private_net_chain","FAAt402","API"
1976,2,"Equipment",22.835,"private_net_chain","FAAt402","API"
1977,2,"Equipment",23.982,"private_net_chain","FAAt402","API"
1978,2,"Equipment",25.508,"private_net_chain","FAAt402","API"
1979,2,"Equipment",27.162,"private_net_chain","FAAt402","API"
1980,2,"Equipment",28.342,"private_net_chain","FAAt402","API"
1981,2,"Equipment",29.476,"private_net_chain","FAAt402","API"
1982,2,"Equipment",30.053,"private_net_chain","FAAt402","API"
1983,2,"Equipment",30.654,"private_net_chain","FAAt402","API"
1984,2,"Equipment",31.874,"private_net_chain","FAAt402","API"
1985,2,"Equipment",33.046,"private_net_chain","FAAt402","API"
1986,2,"Equipment",34.001,"private_net_chain","FAAt402","API"
1987,2,"Equipment",34.752,"private_net_chain","FAAt402","API"
1988,2,"Equipment",35.672,"private_net_chain","FAAt402","API"
1989,2,"Equipment",36.653,"private_net_chain","FAAt402","API"
1990,2,"Equipment",37.368,"private_net_chain","FAAt402","API"
1991,2,"Equipment",37.758,"private_net_chain","FAAt402","API"
1992,2,"Equipment",38.301,"private_net_chain","FAAt402","API"
1993,2,"Equipment",39.399,"private_net_chain","FAAt402","API"
1994,2,"Equipment",40.964,"private_net_chain","FAAt402","API"
1995,2,"Equipment",42.902,"private_net_chain","FAAt402","API"
1996,2,"Equipment",45.078,"private_net_chain","FAAt402","API"
1997,2,"Equipment",47.569,"private_net_chain","FAAt402","API"
1998,2,"Equipment",50.521,"private_net_chain","FAAt402","API"
1999,2,"Equipment",53.87,"private_net_chain","FAAt402","API"
2000,2,"Equipment",57.414,"private_net_chain","FAAt402","API"
2001,2,"Equipment",59.735,"private_net_chain","FAAt402","API"
2002,2,"Equipment",61.217,"private_net_chain","FAAt402","API"
2003,2,"Equipment",62.804,"private_net_chain","FAAt402","API"
2004,2,"Equipment",64.88,"private_net_chain","FAAt402","API"
2005,2,"Equipment",67.51,"private_net_chain","FAAt402","API"
2006,2,"Equipment",70.825,"private_net_chain","FAAt402","API"
2007,2,"Equipment",74.039,"private_net_chain","FAAt402","API"
2008,2,"Equipment",76.181,"private_net_chain","FAAt402","API"
2009,2,"Equipment",75.603,"private_net_chain","FAAt402","API"
2010,2,"Equipment",76.813,"private_net_chain","FAAt402","API"
2011,2,"Equipment",79.127,"private_net_chain","FAAt402","API"
2012,2,"Equipment",82.242,"private_net_chain","FAAt402","API"
2013,2,"Equipment",85.712,"private_net_chain","FAAt402","API"
2014,2,"Equipment",89.718,"private_net_chain","FAAt402","API"
2015,2,"Equipment",93.618,"private_net_chain","FAAt402","API"
2016,2,"Equipment",96.76,"private_net_chain","FAAt402","API"
2017,2,"Equipment",100,"private_net_chain","FAAt402","API"
2018,2,"Equipment",103.608,"private_net_chain","FAAt402","API"
2019,2,"Equipment",106.821,"private_net_chain","FAAt402","API"
2020,2,"Equipment",107.86,"private_net_chain","FAAt402","API"
2021,2,"Equipment",109.455,"private_net_chain","FAAt402","API"
2022,2,"Equipment",111.107,"private_net_chain","FAAt402","API"
2023,2,"Equipment",113.218,"private_net_chain","FAAt402","API"
2024,2,"Equipment",115.689,"private_net_chain","FAAt402","API"
1925,3,"Structures",18.914,"private_net_chain","FAAt402","API"
1926,3,"Structures",19.499,"private_net_chain","FAAt402","API"
1927,3,"Structures",20.072,"private_net_chain","FAAt402","API"
1928,3,"Structures",20.622,"private_net_chain","FAAt402","API"
1929,3,"Structures",21.239,"private_net_chain","FAAt402","API"
1930,3,"Structures",21.698,"private_net_chain","FAAt402","API"
1931,3,"Structures",21.795,"private_net_chain","FAAt402","API"
1932,3,"Structures",21.638,"private_net_chain","FAAt402","API"
1933,3,"Structures",21.395,"private_net_chain","FAAt402","API"
1934,3,"Structures",21.197,"private_net_chain","FAAt402","API"
1935,3,"Structures",21.042,"private_net_chain","FAAt402","API"
1936,3,"Structures",21.006,"private_net_chain","FAAt402","API"
1937,3,"Structures",21.087,"private_net_chain","FAAt402","API"
1938,3,"Structures",21.051,"private_net_chain","FAAt402","API"
1939,3,"Structures",21.039,"private_net_chain","FAAt402","API"
1940,3,"Structures",21.09,"private_net_chain","FAAt402","API"
1941,3,"Structures",21.211,"private_net_chain","FAAt402","API"
1942,3,"Structures",21.079,"private_net_chain","FAAt402","API"
1943,3,"Structures",20.834,"private_net_chain","FAAt402","API"
1944,3,"Structures",20.691,"private_net_chain","FAAt402","API"
1945,3,"Structures",20.699,"private_net_chain","FAAt402","API"
1946,3,"Structures",21.152,"private_net_chain","FAAt402","API"
1947,3,"Structures",21.522,"private_net_chain","FAAt402","API"
1948,3,"Structures",21.989,"private_net_chain","FAAt402","API"
1949,3,"Structures",22.417,"private_net_chain","FAAt402","API"
1950,3,"Structures",22.909,"private_net_chain","FAAt402","API"
1951,3,"Structures",23.476,"private_net_chain","FAAt402","API"
1952,3,"Structures",24.022,"private_net_chain","FAAt402","API"
1953,3,"Structures",24.649,"private_net_chain","FAAt402","API"
1954,3,"Structures",25.292,"private_net_chain","FAAt402","API"
1955,3,"Structures",25.995,"private_net_chain","FAAt402","API"
1956,3,"Structures",26.833,"private_net_chain","FAAt402","API"
1957,3,"Structures",27.64,"private_net_chain","FAAt402","API"
1958,3,"Structures",28.321,"private_net_chain","FAAt402","API"
1959,3,"Structures",29.027,"private_net_chain","FAAt402","API"
1960,3,"Structures",29.828,"private_net_chain","FAAt402","API"
1961,3,"Structures",30.633,"private_net_chain","FAAt402","API"
1962,3,"Structures",31.499,"private_net_chain","FAAt402","API"
1963,3,"Structures",32.348,"private_net_chain","FAAt402","API"
1964,3,"Structures",33.356,"private_net_chain","FAAt402","API"
1965,3,"Structures",34.625,"private_net_chain","FAAt402","API"
1966,3,"Structures",35.975,"private_net_chain","FAAt402","API"
1967,3,"Structures",37.247,"private_net_chain","FAAt402","API"
1968,3,"Structures",38.511,"private_net_chain","FAAt402","API"
1969,3,"Structures",39.873,"private_net_chain","FAAt402","API"
1970,3,"Structures",41.194,"private_net_chain","FAAt402","API"
1971,3,"Structures",42.443,"private_net_chain","FAAt402","API"
1972,3,"Structures",43.724,"private_net_chain","FAAt402","API"
1973,3,"Structures",45.139,"private_net_chain","FAAt402","API"
1974,3,"Structures",46.431,"private_net_chain","FAAt402","API"
1975,3,"Structures",47.442,"private_net_chain","FAAt402","API"
1976,3,"Structures",48.434,"private_net_chain","FAAt402","API"
1977,3,"Structures",49.489,"private_net_chain","FAAt402","API"
1978,3,"Structures",50.866,"private_net_chain","FAAt402","API"
1979,3,"Structures",52.536,"private_net_chain","FAAt402","API"
1980,3,"Structures",54.358,"private_net_chain","FAAt402","API"
1981,3,"Structures",56.417,"private_net_chain","FAAt402","API"
1982,3,"Structures",58.332,"private_net_chain","FAAt402","API"
1983,3,"Structures",59.77,"private_net_chain","FAAt402","API"
1984,3,"Structures",61.669,"private_net_chain","FAAt402","API"
1985,3,"Structures",63.871,"private_net_chain","FAAt402","API"
1986,3,"Structures",65.575,"private_net_chain","FAAt402","API"
1987,3,"Structures",67.227,"private_net_chain","FAAt402","API"
1988,3,"Structures",68.795,"private_net_chain","FAAt402","API"
1989,3,"Structures",70.322,"private_net_chain","FAAt402","API"
1990,3,"Structures",71.983,"private_net_chain","FAAt402","API"
1991,3,"Structures",73.111,"private_net_chain","FAAt402","API"
1992,3,"Structures",73.924,"private_net_chain","FAAt402","API"
1993,3,"Structures",74.81,"private_net_chain","FAAt402","API"
1994,3,"Structures",75.611,"private_net_chain","FAAt402","API"
1995,3,"Structures",76.72,"private_net_chain","FAAt402","API"
1996,3,"Structures",78.048,"private_net_chain","FAAt402","API"
1997,3,"Structures",79.565,"private_net_chain","FAAt402","API"
1998,3,"Structures",81.224,"private_net_chain","FAAt402","API"
1999,3,"Structures",82.834,"private_net_chain","FAAt402","API"
2000,3,"Structures",84.715,"private_net_chain","FAAt402","API"
2001,3,"Structures",86.378,"private_net_chain","FAAt402","API"
2002,3,"Structures",87.337,"private_net_chain","FAAt402","API"
2003,3,"Structures",88.143,"private_net_chain","FAAt402","API"
2004,3,"Structures",88.845,"private_net_chain","FAAt402","API"
2005,3,"Structures",89.496,"private_net_chain","FAAt402","API"
2006,3,"Structures",90.544,"private_net_chain","FAAt402","API"
2007,3,"Structures",92.043,"private_net_chain","FAAt402","API"
2008,3,"Structures",93.699,"private_net_chain","FAAt402","API"
2009,3,"Structures",94.489,"private_net_chain","FAAt402","API"
2010,3,"Structures",94.703,"private_net_chain","FAAt402","API"
2011,3,"Structures",95.011,"private_net_chain","FAAt402","API"
2012,3,"Structures",95.618,"private_net_chain","FAAt402","API"
2013,3,"Structures",96.326,"private_net_chain","FAAt402","API"
2014,3,"Structures",97.407,"private_net_chain","FAAt402","API"
2015,3,"Structures",98.4,"private_net_chain","FAAt402","API"
2016,3,"Structures",99.221,"private_net_chain","FAAt402","API"
2017,3,"Structures",100,"private_net_chain","FAAt402","API"
2018,3,"Structures",101.146,"private_net_chain","FAAt402","API"
2019,3,"Structures",102.398,"private_net_chain","FAAt402","API"
2020,3,"Structures",103.192,"private_net_chain","FAAt402","API"
2021,3,"Structures",103.757,"private_net_chain","FAAt402","API"
2022,3,"Structures",104.561,"private_net_chain","FAAt402","API"
2023,3,"Structures",106.034,"private_net_chain","FAAt402","API"
2024,3,"Structures",107.458,"private_net_chain","FAAt402","API"
1925,4,"Intellectual property products",0.559,"private_net_chain","FAAt402","API"
1926,4,"Intellectual property products",0.588,"private_net_chain","FAAt402","API"
1927,4,"Intellectual property products",0.624,"private_net_chain","FAAt402","API"
1928,4,"Intellectual property products",0.673,"private_net_chain","FAAt402","API"
1929,4,"Intellectual property products",0.743,"private_net_chain","FAAt402","API"
1930,4,"Intellectual property products",0.805,"private_net_chain","FAAt402","API"
1931,4,"Intellectual property products",0.85,"private_net_chain","FAAt402","API"
1932,4,"Intellectual property products",0.882,"private_net_chain","FAAt402","API"
1933,4,"Intellectual property products",0.919,"private_net_chain","FAAt402","API"
1934,4,"Intellectual property products",0.978,"private_net_chain","FAAt402","API"
1935,4,"Intellectual property products",1.05,"private_net_chain","FAAt402","API"
1936,4,"Intellectual property products",1.137,"private_net_chain","FAAt402","API"
1937,4,"Intellectual property products",1.225,"private_net_chain","FAAt402","API"
1938,4,"Intellectual property products",1.322,"private_net_chain","FAAt402","API"
1939,4,"Intellectual property products",1.411,"private_net_chain","FAAt402","API"
1940,4,"Intellectual property products",1.498,"private_net_chain","FAAt402","API"
1941,4,"Intellectual property products",1.655,"private_net_chain","FAAt402","API"
1942,4,"Intellectual property products",1.773,"private_net_chain","FAAt402","API"
1943,4,"Intellectual property products",1.827,"private_net_chain","FAAt402","API"
1944,4,"Intellectual property products",1.876,"private_net_chain","FAAt402","API"
1945,4,"Intellectual property products",1.959,"private_net_chain","FAAt402","API"
1946,4,"Intellectual property products",2.103,"private_net_chain","FAAt402","API"
1947,4,"Intellectual property products",2.227,"private_net_chain","FAAt402","API"
1948,4,"Intellectual property products",2.321,"private_net_chain","FAAt402","API"
1949,4,"Intellectual property products",2.392,"private_net_chain","FAAt402","API"
1950,4,"Intellectual property products",2.486,"private_net_chain","FAAt402","API"
1951,4,"Intellectual property products",2.556,"private_net_chain","FAAt402","API"
1952,4,"Intellectual property products",2.713,"private_net_chain","FAAt402","API"
1953,4,"Intellectual property products",2.942,"private_net_chain","FAAt402","API"
1954,4,"Intellectual property products",3.159,"private_net_chain","FAAt402","API"
1955,4,"Intellectual property products",3.39,"private_net_chain","FAAt402","API"
1956,4,"Intellectual property products",3.692,"private_net_chain","FAAt402","API"
1957,4,"Intellectual property products",3.962,"private_net_chain","FAAt402","API"
1958,4,"Intellectual property products",4.215,"private_net_chain","FAAt402","API"
1959,4,"Intellectual property products",4.493,"private_net_chain","FAAt402","API"
1960,4,"Intellectual property products",4.769,"private_net_chain","FAAt402","API"
1961,4,"Intellectual property products",5.094,"private_net_chain","FAAt402","API"
1962,4,"Intellectual property products",5.403,"private_net_chain","FAAt402","API"
1963,4,"Intellectual property products",5.757,"private_net_chain","FAAt402","API"
1964,4,"Intellectual property products",6.089,"private_net_chain","FAAt402","API"
1965,4,"Intellectual property products",6.509,"private_net_chain","FAAt402","API"
1966,4,"Intellectual property products",7.024,"private_net_chain","FAAt402","API"
1967,4,"Intellectual property products",7.545,"private_net_chain","FAAt402","API"
1968,4,"Intellectual property products",8.081,"private_net_chain","FAAt402","API"
1969,4,"Intellectual property products",8.595,"private_net_chain","FAAt402","API"
1970,4,"Intellectual property products",8.976,"private_net_chain","FAAt402","API"
1971,4,"Intellectual property products",9.264,"private_net_chain","FAAt402","API"
1972,4,"Intellectual property products",9.608,"private_net_chain","FAAt402","API"
1973,4,"Intellectual property products",9.967,"private_net_chain","FAAt402","API"
1974,4,"Intellectual property products",10.296,"private_net_chain","FAAt402","API"
1975,4,"Intellectual property products",10.559,"private_net_chain","FAAt402","API"
1976,4,"Intellectual property products",11,"private_net_chain","FAAt402","API"
1977,4,"Intellectual property products",11.505,"private_net_chain","FAAt402","API"
1978,4,"Intellectual property products",12.079,"private_net_chain","FAAt402","API"
1979,4,"Intellectual property products",12.841,"private_net_chain","FAAt402","API"
1980,4,"Intellectual property products",13.578,"private_net_chain","FAAt402","API"
1981,4,"Intellectual property products",14.495,"private_net_chain","FAAt402","API"
1982,4,"Intellectual property products",15.433,"private_net_chain","FAAt402","API"
1983,4,"Intellectual property products",16.461,"private_net_chain","FAAt402","API"
1984,4,"Intellectual property products",17.79,"private_net_chain","FAAt402","API"
1985,4,"Intellectual property products",19.199,"private_net_chain","FAAt402","API"
1986,4,"Intellectual property products",20.607,"private_net_chain","FAAt402","API"
1987,4,"Intellectual property products",21.904,"private_net_chain","FAAt402","API"
1988,4,"Intellectual property products",23.258,"private_net_chain","FAAt402","API"
1989,4,"Intellectual property products",24.895,"private_net_chain","FAAt402","API"
1990,4,"Intellectual property products",26.6,"private_net_chain","FAAt402","API"
1991,4,"Intellectual property products",28.302,"private_net_chain","FAAt402","API"
1992,4,"Intellectual property products",29.981,"private_net_chain","FAAt402","API"
1993,4,"Intellectual property products",31.535,"private_net_chain","FAAt402","API"
1994,4,"Intellectual property products",32.985,"private_net_chain","FAAt402","API"
1995,4,"Intellectual property products",34.611,"private_net_chain","FAAt402","API"
1996,4,"Intellectual property products",36.73,"private_net_chain","FAAt402","API"
1997,4,"Intellectual property products",39.411,"private_net_chain","FAAt402","API"
1998,4,"Intellectual property products",42.402,"private_net_chain","FAAt402","API"
1999,4,"Intellectual property products",45.927,"private_net_chain","FAAt402","API"
2000,4,"Intellectual property products",49.661,"private_net_chain","FAAt402","API"
2001,4,"Intellectual property products",52.54,"private_net_chain","FAAt402","API"
2002,4,"Intellectual property products",54.635,"private_net_chain","FAAt402","API"
2003,4,"Intellectual property products",56.702,"private_net_chain","FAAt402","API"
2004,4,"Intellectual property products",58.842,"private_net_chain","FAAt402","API"
2005,4,"Intellectual property products",61.412,"private_net_chain","FAAt402","API"
2006,4,"Intellectual property products",64.239,"private_net_chain","FAAt402","API"
2007,4,"Intellectual property products",67.406,"private_net_chain","FAAt402","API"
2008,4,"Intellectual property products",70.438,"private_net_chain","FAAt402","API"
2009,4,"Intellectual property products",72.622,"private_net_chain","FAAt402","API"
2010,4,"Intellectual property products",74.784,"private_net_chain","FAAt402","API"
2011,4,"Intellectual property products",77.532,"private_net_chain","FAAt402","API"
2012,4,"Intellectual property products",80.388,"private_net_chain","FAAt402","API"
2013,4,"Intellectual property products",83.536,"private_net_chain","FAAt402","API"
2014,4,"Intellectual property products",87.026,"private_net_chain","FAAt402","API"
2015,4,"Intellectual property products",90.563,"private_net_chain","FAAt402","API"
2016,4,"Intellectual property products",95.184,"private_net_chain","FAAt402","API"
2017,4,"Intellectual property products",100,"private_net_chain","FAAt402","API"
2018,4,"Intellectual property products",105.582,"private_net_chain","FAAt402","API"
2019,4,"Intellectual property products",111.836,"private_net_chain","FAAt402","API"
2020,4,"Intellectual property products",117.707,"private_net_chain","FAAt402","API"
2021,4,"Intellectual property products",125.033,"private_net_chain","FAAt402","API"
2022,4,"Intellectual property products",134.08,"private_net_chain","FAAt402","API"
2023,4,"Intellectual property products",142.929,"private_net_chain","FAAt402","API"
2024,4,"Intellectual property products",150.809,"private_net_chain","FAAt402","API"
1925,5,"Farms",39.224,"private_net_chain","FAAt402","API"
1926,5,"Farms",39.677,"private_net_chain","FAAt402","API"
1927,5,"Farms",40.2,"private_net_chain","FAAt402","API"
1928,5,"Farms",40.585,"private_net_chain","FAAt402","API"
1929,5,"Farms",41.014,"private_net_chain","FAAt402","API"
