"year","line_number","line_desc","value","table_label","table_name","source"
1963,1,"Private nonresidential fixed assets",650603,"private_net_cc","FAAt401","API"
1964,1,"Private nonresidential fixed assets",689318,"private_net_cc","FAAt401","API"
1965,1,"Private nonresidential fixed assets",738843,"private_net_cc","FAAt401","API"
1966,1,"Private nonresidential fixed assets",804263,"private_net_cc","FAAt401","API"
1967,1,"Private nonresidential fixed assets",871188,"private_net_cc","FAAt401","API"
1968,1,"Private nonresidential fixed assets",957886,"private_net_cc","FAAt401","API"
1969,1,"Private nonresidential fixed assets",1055775,"private_net_cc","FAAt401","API"
1970,1,"Private nonresidential fixed assets",1161635,"private_net_cc","FAAt401","API"
1971,1,"Private nonresidential fixed assets",1275119,"private_net_cc","FAAt401","API"
1972,1,"Private nonresidential fixed assets",1385696,"private_net_cc","FAAt401","API"
1973,1,"Private nonresidential fixed assets",1560649,"private_net_cc","FAAt401","API"
1974,1,"Private nonresidential fixed assets",1893965,"private_net_cc","FAAt401","API"
1975,1,"Private nonresidential fixed assets",2083536,"private_net_cc","FAAt401","API"
1976,1,"Private nonresidential fixed assets",2280237,"private_net_cc","FAAt401","API"
1977,1,"Private nonresidential fixed assets",2532629,"private_net_cc","FAAt401","API"
1978,1,"Private nonresidential fixed assets",2870135,"private_net_cc","FAAt401","API"
1979,1,"Private nonresidential fixed assets",3313954,"private_net_cc","FAAt401","API"
1980,1,"Private nonresidential fixed assets",3800290,"private_net_cc","FAAt401","API"
1981,1,"Private nonresidential fixed assets",4300221,"private_net_cc","FAAt401","API"
1982,1,"Private nonresidential fixed assets",4589165,"private_net_cc","FAAt401","API"
1983,1,"Private nonresidential fixed assets",4744723,"private_net_cc","FAAt401","API"
1984,1,"Private nonresidential fixed assets",5040975,"private_net_cc","FAAt401","API"
1985,1,"Private nonresidential fixed assets",5332407,"private_net_cc","FAAt401","API"
1986,1,"Private nonresidential fixed assets",5603761,"private_net_cc","FAAt401","API"
1987,1,"Private nonresidential fixed assets",5919104,"private_net_cc","FAAt401","API"
1988,1,"Private nonresidential fixed assets",6311228,"private_net_cc","FAAt401","API"
1989,1,"Private nonresidential fixed assets",6699840,"private_net_cc","FAAt401","API"
1990,1,"Private nonresidential fixed assets",7071254,"private_net_cc","FAAt401","API"
1991,1,"Private nonresidential fixed assets",7242497,"private_net_cc","FAAt401","API"
1992,1,"Private nonresidential fixed assets",7487351,"private_net_cc","FAAt401","API"
1993,1,"Private nonresidential fixed assets",7838125,"private_net_cc","FAAt401","API"
1994,1,"Private nonresidential fixed assets",8273204,"private_net_cc","FAAt401","API"
1995,1,"Private nonresidential fixed assets",8723558,"private_net_cc","FAAt401","API"
1996,1,"Private nonresidential fixed assets",9152132,"private_net_cc","FAAt401","API"
1997,1,"Private nonresidential fixed assets",9674473,"private_net_cc","FAAt401","API"
1998,1,"Private nonresidential fixed assets",10226721,"private_net_cc","FAAt401","API"
1999,1,"Private nonresidential fixed assets",10849249,"private_net_cc","FAAt401","API"
2000,1,"Private nonresidential fixed assets",11607864,"private_net_cc","FAAt401","API"
2001,1,"Private nonresidential fixed assets",12189396,"private_net_cc","FAAt401","API"
2002,1,"Private nonresidential fixed assets",12616326,"private_net_cc","FAAt401","API"
2003,1,"Private nonresidential fixed assets",13038217,"private_net_cc","FAAt401","API"
2004,1,"Private nonresidential fixed assets",14152545,"private_net_cc","FAAt401","API"
2005,1,"Private nonresidential fixed assets",15429476,"private_net_cc","FAAt401","API"
2006,1,"Private nonresidential fixed assets",16706002,"private_net_cc","FAAt401","API"
2007,1,"Private nonresidential fixed assets",17647597,"private_net_cc","FAAt401","API"
2008,1,"Private nonresidential fixed assets",18787982,"private_net_cc","FAAt401","API"
2009,1,"Private nonresidential fixed assets",18233843,"private_net_cc","FAAt401","API"
2010,1,"Private nonresidential fixed assets",18681707,"private_net_cc","FAAt401","API"
2011,1,"Private nonresidential fixed assets",19549432,"private_net_cc","FAAt401","API"
2012,1,"Private nonresidential fixed assets",20201795,"private_net_cc","FAAt401","API"
2013,1,"Private nonresidential fixed assets",21039791,"private_net_cc","FAAt401","API"
2014,1,"Private nonresidential fixed assets",22022201,"private_net_cc","FAAt401","API"
2015,1,"Private nonresidential fixed assets",22494315,"private_net_cc","FAAt401","API"
2016,1,"Private nonresidential fixed assets",23161992,"private_net_cc","FAAt401","API"
2017,1,"Private nonresidential fixed assets",24066902,"private_net_cc","FAAt401","API"
2018,1,"Private nonresidential fixed assets",25227313,"private_net_cc","FAAt401","API"
2019,1,"Private nonresidential fixed assets",26423854,"private_net_cc","FAAt401","API"
2020,1,"Private nonresidential fixed assets",27010148,"private_net_cc","FAAt401","API"
2021,1,"Private nonresidential fixed assets",30051849,"private_net_cc","FAAt401","API"
2022,1,"Private nonresidential fixed assets",33673661,"private_net_cc","FAAt401","API"
2023,1,"Private nonresidential fixed assets",34771025,"private_net_cc","FAAt401","API"
2024,1,"Private nonresidential fixed assets",35899940,"private_net_cc","FAAt401","API"
1925,2,"Equipment",31063,"private_net_cc","FAAt401","API"
1926,2,"Equipment",32842,"private_net_cc","FAAt401","API"
1927,2,"Equipment",33538,"private_net_cc","FAAt401","API"
1928,2,"Equipment",34198,"private_net_cc","FAAt401","API"
1929,2,"Equipment",34337,"private_net_cc","FAAt401","API"
1930,2,"Equipment",32658,"private_net_cc","FAAt401","API"
1931,2,"Equipment",29715,"private_net_cc","FAAt401","API"
1932,2,"Equipment",26684,"private_net_cc","FAAt401","API"
1933,2,"Equipment",26385,"private_net_cc","FAAt401","API"
1934,2,"Equipment",26466,"private_net_cc","FAAt401","API"
1935,2,"Equipment",25888,"private_net_cc","FAAt401","API"
1936,2,"Equipment",27844,"private_net_cc","FAAt401","API"
1937,2,"Equipment",29946,"private_net_cc","FAAt401","API"
1938,2,"Equipment",29901,"private_net_cc","FAAt401","API"
1939,2,"Equipment",30508,"private_net_cc","FAAt401","API"
1940,2,"Equipment",32785,"private_net_cc","FAAt401","API"
1941,2,"Equipment",37632,"private_net_cc","FAAt401","API"
1942,2,"Equipment",38527,"private_net_cc","FAAt401","API"
1943,2,"Equipment",38881,"private_net_cc","FAAt401","API"
1944,2,"Equipment",38786,"private_net_cc","FAAt401","API"
1945,2,"Equipment",44211,"private_net_cc","FAAt401","API"
1946,2,"Equipment",53306,"private_net_cc","FAAt401","API"
1947,2,"Equipment",65530,"private_net_cc","FAAt401","API"
1948,2,"Equipment",80310,"private_net_cc","FAAt401","API"
1949,2,"Equipment",84632,"private_net_cc","FAAt401","API"
1950,2,"Equipment",98831,"private_net_cc","FAAt401","API"
1951,2,"Equipment",109053,"private_net_cc","FAAt401","API"
1952,2,"Equipment",114885,"private_net_cc","FAAt401","API"
1953,2,"Equipment",124372,"private_net_cc","FAAt401","API"
1954,2,"Equipment",128161,"private_net_cc","FAAt401","API"
1955,2,"Equipment",141219,"private_net_cc","FAAt401","API"
1956,2,"Equipment",158552,"private_net_cc","FAAt401","API"
1957,2,"Equipment",172922,"private_net_cc","FAAt401","API"
1958,2,"Equipment",178045,"private_net_cc","FAAt401","API"
1959,2,"Equipment",186573,"private_net_cc","FAAt401","API"
1960,2,"Equipment",192704,"private_net_cc","FAAt401","API"
1961,2,"Equipment",196080,"private_net_cc","FAAt401","API"
1962,2,"Equipment",203677,"private_net_cc","FAAt401","API"
1963,2,"Equipment",212255,"private_net_cc","FAAt401","API"
1964,2,"Equipment",224893,"private_net_cc","FAAt401","API"
1965,2,"Equipment",242471,"private_net_cc","FAAt401","API"
1966,2,"Equipment",270042,"private_net_cc","FAAt401","API"
1967,2,"Equipment",296236,"private_net_cc","FAAt401","API"
1968,2,"Equipment",326496,"private_net_cc","FAAt401","API"
1969,2,"Equipment",360105,"private_net_cc","FAAt401","API"
1970,2,"Equipment",394736,"private_net_cc","FAAt401","API"
1971,2,"Equipment",422451,"private_net_cc","FAAt401","API"
1972,2,"Equipment",455129,"private_net_cc","FAAt401","API"
1973,2,"Equipment",507056,"private_net_cc","FAAt401","API"
1974,2,"Equipment",625531,"private_net_cc","FAAt401","API"
1975,2,"Equipment",716189,"private_net_cc","FAAt401","API"
1976,2,"Equipment",792488,"private_net_cc","FAAt401","API"
1977,2,"Equipment",891599,"private_net_cc","FAAt401","API"
1978,2,"Equipment",1017978,"private_net_cc","FAAt401","API"
1979,2,"Equipment",1181910,"private_net_cc","FAAt401","API"
1980,2,"Equipment",1369900,"private_net_cc","FAAt401","API"
1981,2,"Equipment",1528431,"private_net_cc","FAAt401","API"
1982,2,"Equipment",1619948,"private_net_cc","FAAt401","API"
1983,2,"Equipment",1670521,"private_net_cc","FAAt401","API"
1984,2,"Equipment",1758781,"private_net_cc","FAAt401","API"
1985,2,"Equipment",1857973,"private_net_cc","FAAt401","API"
1986,2,"Equipment",1964741,"private_net_cc","FAAt401","API"
1987,2,"Equipment",2055266,"private_net_cc","FAAt401","API"
1988,2,"Equipment",2178045,"private_net_cc","FAAt401","API"
1989,2,"Equipment",2300584,"private_net_cc","FAAt401","API"
1990,2,"Equipment",2423670,"private_net_cc","FAAt401","API"
1991,2,"Equipment",2482217,"private_net_cc","FAAt401","API"
1992,2,"Equipment",2544359,"private_net_cc","FAAt401","API"
1993,2,"Equipment",2642418,"private_net_cc","FAAt401","API"
1994,2,"Equipment",2784959,"private_net_cc","FAAt401","API"
1995,2,"Equipment",2959171,"private_net_cc","FAAt401","API"
1996,2,"Equipment",3104063,"private_net_cc","FAAt401","API"
1997,2,"Equipment",3235244,"private_net_cc","FAAt401","API"
1998,2,"Equipment",3384745,"private_net_cc","FAAt401","API"
1999,2,"Equipment",3578753,"private_net_cc","FAAt401","API"
2000,2,"Equipment",3805231,"private_net_cc","FAAt401","API"
2001,2,"Equipment",3913409,"private_net_cc","FAAt401","API"
2002,2,"Equipment",3959383,"private_net_cc","FAAt401","API"
2003,2,"Equipment",4000509,"private_net_cc","FAAt401","API"
2004,2,"Equipment",4226163,"private_net_cc","FAAt401","API"
2005,2,"Equipment",4423211,"private_net_cc","FAAt401","API"
2006,2,"Equipment",4729718,"private_net_cc","FAAt401","API"
2007,2,"Equipment",4952753,"private_net_cc","FAAt401","API"
2008,2,"Equipment",5201064,"private_net_cc","FAAt401","API"
2009,2,"Equipment",5120766,"private_net_cc","FAAt401","API"
2010,2,"Equipment",5225904,"private_net_cc","FAAt401","API"
2011,2,"Equipment",5461372,"private_net_cc","FAAt401","API"
2012,2,"Equipment",5697251,"private_net_cc","FAAt401","API"
2013,2,"Equipment",5903898,"private_net_cc","FAAt401","API"
2014,2,"Equipment",6158718,"private_net_cc","FAAt401","API"
2015,2,"Equipment",6346445,"private_net_cc","FAAt401","API"
2016,2,"Equipment",6523027,"private_net_cc","FAAt401","API"
2017,2,"Equipment",6767013,"private_net_cc","FAAt401","API"
2018,2,"Equipment",7086497,"private_net_cc","FAAt401","API"
2019,2,"Equipment",7315350,"private_net_cc","FAAt401","API"
2020,2,"Equipment",7441999,"private_net_cc","FAAt401","API"
2021,2,"Equipment",8021200,"private_net_cc","FAAt401","API"
2022,2,"Equipment",8609497,"private_net_cc","FAAt401","API"
2023,2,"Equipment",8957699,"private_net_cc","FAAt401","API"
2024,2,"Equipment",9281887,"private_net_cc","FAAt401","API"
1925,3,"Structures",93999,"private_net_cc","FAAt401","API"
1926,3,"Structures",96690,"private_net_cc","FAAt401","API"
1927,3,"Structures",98545,"private_net_cc","FAAt401","API"
1928,3,"Structures",101325,"private_net_cc","FAAt401","API"
1929,3,"Structures",100283,"private_net_cc","FAAt401","API"
1930,3,"Structures",95051,"private_net_cc","FAAt401","API"
1931,3,"Structures",84045,"private_net_cc","FAAt401","API"
1932,3,"Structures",78572,"private_net_cc","FAAt401","API"
1933,3,"Structures",80518,"private_net_cc","FAAt401","API"
1934,3,"Structures",81600,"private_net_cc","FAAt401","API"
1935,3,"Structures",81628,"private_net_cc","FAAt401","API"
1936,3,"Structures",90383,"private_net_cc","FAAt401","API"
1937,3,"Structures",93105,"private_net_cc","FAAt401","API"
1938,3,"Structures",91575,"private_net_cc","FAAt401","API"
1939,3,"Structures",91022,"private_net_cc","FAAt401","API"
1940,3,"Structures",96467,"private_net_cc","FAAt401","API"
1941,3,"Structures",108184,"private_net_cc","FAAt401","API"
1942,3,"Structures",115951,"private_net_cc","FAAt401","API"
1943,3,"Structures",117605,"private_net_cc","FAAt401","API"
1944,3,"Structures",118953,"private_net_cc","FAAt401","API"
1945,3,"Structures",127947,"private_net_cc","FAAt401","API"
1946,3,"Structures",158579,"private_net_cc","FAAt401","API"
1947,3,"Structures",189599,"private_net_cc","FAAt401","API"
1948,3,"Structures",199905,"private_net_cc","FAAt401","API"
1949,3,"Structures",200385,"private_net_cc","FAAt401","API"
1950,3,"Structures",224221,"private_net_cc","FAAt401","API"
1951,3,"Structures",243567,"private_net_cc","FAAt401","API"
1952,3,"Structures",256794,"private_net_cc","FAAt401","API"
1953,3,"Structures",263117,"private_net_cc","FAAt401","API"
1954,3,"Structures",269081,"private_net_cc","FAAt401","API"
1955,3,"Structures",296271,"private_net_cc","FAAt401","API"
1956,3,"Structures",324881,"private_net_cc","FAAt401","API"
1957,3,"Structures",343295,"private_net_cc","FAAt401","API"
1958,3,"Structures",346913,"private_net_cc","FAAt401","API"
1959,3,"Structures",358411,"private_net_cc","FAAt401","API"
1960,3,"Structures",363018,"private_net_cc","FAAt401","API"
1961,3,"Structures",374581,"private_net_cc","FAAt401","API"
1962,3,"Structures",387229,"private_net_cc","FAAt401","API"
1963,3,"Structures",399455,"private_net_cc","FAAt401","API"
1964,3,"Structures",422524,"private_net_cc","FAAt401","API"
1965,3,"Structures",450562,"private_net_cc","FAAt401","API"
1966,3,"Structures",483731,"private_net_cc","FAAt401","API"
1967,3,"Structures",518613,"private_net_cc","FAAt401","API"
1968,3,"Structures",568550,"private_net_cc","FAAt401","API"
1969,3,"Structures",625160,"private_net_cc","FAAt401","API"
1970,3,"Structures",689368,"private_net_cc","FAAt401","API"
1971,3,"Structures",770161,"private_net_cc","FAAt401","API"
1972,3,"Structures",841899,"private_net_cc","FAAt401","API"
1973,3,"Structures",955145,"private_net_cc","FAAt401","API"
1974,3,"Structures",1156507,"private_net_cc","FAAt401","API"
1975,3,"Structures",1245870,"private_net_cc","FAAt401","API"
1976,3,"Structures",1354813,"private_net_cc","FAAt401","API"
1977,3,"Structures",1495197,"private_net_cc","FAAt401","API"
1978,3,"Structures",1688997,"private_net_cc","FAAt401","API"
1979,3,"Structures",1945202,"private_net_cc","FAAt401","API"
1980,3,"Structures",2216547,"private_net_cc","FAAt401","API"
1981,3,"Structures",2526869,"private_net_cc","FAAt401","API"
1982,3,"Structures",2695152,"private_net_cc","FAAt401","API"
1983,3,"Structures",2770143,"private_net_cc","FAAt401","API"
1984,3,"Structures",2943739,"private_net_cc","FAAt401","API"
1985,3,"Structures",3101817,"private_net_cc","FAAt401","API"
1986,3,"Structures",3232612,"private_net_cc","FAAt401","API"
1987,3,"Structures",3415114,"private_net_cc","FAAt401","API"
1988,3,"Structures",3641727,"private_net_cc","FAAt401","API"
1989,3,"Structures",3858711,"private_net_cc","FAAt401","API"
1990,3,"Structures",4055325,"private_net_cc","FAAt401","API"
1991,3,"Structures",4116647,"private_net_cc","FAAt401","API"
1992,3,"Structures",4251264,"private_net_cc","FAAt401","API"
1993,3,"Structures",4459065,"private_net_cc","FAAt401","API"
1994,3,"Structures",4697080,"private_net_cc","FAAt401","API"
1995,3,"Structures",4913397,"private_net_cc","FAAt401","API"
1996,3,"Structures",5135950,"private_net_cc","FAAt401","API"
1997,3,"Structures",5445420,"private_net_cc","FAAt401","API"
1998,3,"Structures",5759325,"private_net_cc","FAAt401","API"
1999,3,"Structures",6063720,"private_net_cc","FAAt401","API"
2000,3,"Structures",6467525,"private_net_cc","FAAt401","API"
2001,3,"Structures",6880747,"private_net_cc","FAAt401","API"
2002,3,"Structures",7212921,"private_net_cc","FAAt401","API"
2003,3,"Structures",7516088,"private_net_cc","FAAt401","API"
2004,3,"Structures",8335744,"private_net_cc","FAAt401","API"
2005,3,"Structures",9310841,"private_net_cc","FAAt401","API"
2006,3,"Structures",10179066,"private_net_cc","FAAt401","API"
2007,3,"Structures",10770495,"private_net_cc","FAAt401","API"
2008,3,"Structures",11558829,"private_net_cc","FAAt401","API"
2009,3,"Structures",11028619,"private_net_cc","FAAt401","API"
2010,3,"Structures",11283534,"private_net_cc","FAAt401","API"
2011,3,"Structures",11799149,"private_net_cc","FAAt401","API"
2012,3,"Structures",12111943,"private_net_cc","FAAt401","API"
2013,3,"Structures",12599743,"private_net_cc","FAAt401","API"
2014,3,"Structures",13199137,"private_net_cc","FAAt401","API"
2015,3,"Structures",13386252,"private_net_cc","FAAt401","API"
2016,3,"Structures",13703387,"private_net_cc","FAAt401","API"
2017,3,"Structures",14142872,"private_net_cc","FAAt401","API"
2018,3,"Structures",14773946,"private_net_cc","FAAt401","API"
2019,3,"Structures",15513594,"private_net_cc","FAAt401","API"
2020,3,"Structures",15623610,"private_net_cc","FAAt401","API"
2021,3,"Structures",17788942,"private_net_cc","FAAt401","API"
2022,3,"Structures",20414893,"private_net_cc","FAAt401","API"
2023,3,"Structures",20784011,"private_net_cc","FAAt401","API"
2024,3,"Structures",21194240,"private_net_cc","FAAt401","API"
1925,4,"Intellectual property products",1915,"private_net_cc","FAAt401","API"
1926,4,"Intellectual property products",2005,"private_net_cc","FAAt401","API"
1927,4,"Intellectual property products",2093,"private_net_cc","FAAt401","API"
1928,4,"Intellectual property products",2250,"private_net_cc","FAAt401","API"
1929,4,"Intellectual property products",2451,"private_net_cc","FAAt401","API"
1930,4,"Intellectual property products",2510,"private_net_cc","FAAt401","API"
1931,4,"Intellectual property products",2484,"private_net_cc","FAAt401","API"
1932,4,"Intellectual property products",2386,"private_net_cc","FAAt401","API"
1933,4,"Intellectual property products",2374,"private_net_cc","FAAt401","API"
1934,4,"Intellectual property products",2582,"private_net_cc","FAAt401","API"
1935,4,"Intellectual property products",2799,"private_net_cc","FAAt401","API"
1936,4,"Intellectual property products",3134,"private_net_cc","FAAt401","API"
1937,4,"Intellectual property products",3447,"private_net_cc","FAAt401","API"
1938,4,"Intellectual property products",3710,"private_net_cc","FAAt401","API"
1939,4,"Intellectual property products",3970,"private_net_cc","FAAt401","API"
1940,4,"Intellectual property products",4336,"private_net_cc","FAAt401","API"
1941,4,"Intellectual property products",5140,"private_net_cc","FAAt401","API"
1942,4,"Intellectual property products",6043,"private_net_cc","FAAt401","API"
1943,4,"Intellectual property products",6834,"private_net_cc","FAAt401","API"
1944,4,"Intellectual property products",7498,"private_net_cc","FAAt401","API"
1945,4,"Intellectual property products",8050,"private_net_cc","FAAt401","API"
1946,4,"Intellectual property products",9122,"private_net_cc","FAAt401","API"
1947,4,"Intellectual property products",10596,"private_net_cc","FAAt401","API"
1948,4,"Intellectual property products",11341,"private_net_cc","FAAt401","API"
1949,4,"Intellectual property products",11655,"private_net_cc","FAAt401","API"
1950,4,"Intellectual property products",12817,"private_net_cc","FAAt401","API"
1951,4,"Intellectual property products",13607,"private_net_cc","FAAt401","API"
1952,4,"Intellectual property products",14631,"private_net_cc","FAAt401","API"
1953,4,"Intellectual property products",16229,"private_net_cc","FAAt401","API"
1954,4,"Intellectual property products",17682,"private_net_cc","FAAt401","API"
1955,4,"Intellectual property products",19561,"private_net_cc","FAAt401","API"
1956,4,"Intellectual property products",22101,"private_net_cc","FAAt401","API"
1957,4,"Intellectual property products",24419,"private_net_cc","FAAt401","API"
1958,4,"Intellectual property products",26398,"private_net_cc","FAAt401","API"
1959,4,"Intellectual property products",28975,"private_net_cc","FAAt401","API"
1960,4,"Intellectual property products",31150,"private_net_cc","FAAt401","API"
1961,4,"Intellectual property products",33666,"private_net_cc","FAAt401","API"
1962,4,"Intellectual property products",35890,"private_net_cc","FAAt401","API"
1963,4,"Intellectual property products",38893,"private_net_cc","FAAt401","API"
1964,4,"Intellectual property products",41901,"private_net_cc","FAAt401","API"
1965,4,"Intellectual property products",45810,"private_net_cc","FAAt401","API"
1966,4,"Intellectual property products",50490,"private_net_cc","FAAt401","API"
1967,4,"Intellectual property products",56339,"private_net_cc","FAAt401","API"
1968,4,"Intellectual property products",62839,"private_net_cc","FAAt401","API"
1969,4,"Intellectual property products",70510,"private_net_cc","FAAt401","API"
1970,4,"Intellectual property products",77531,"private_net_cc","FAAt401","API"
1971,4,"Intellectual property products",82507,"private_net_cc","FAAt401","API"
1972,4,"Intellectual property products",88668,"private_net_cc","FAAt401","API"
1973,4,"Intellectual property products",98449,"private_net_cc","FAAt401","API"
1974,4,"Intellectual property products",111927,"private_net_cc","FAAt401","API"
1975,4,"Intellectual property products",121477,"private_net_cc","FAAt401","API"
1976,4,"Intellectual property products",132936,"private_net_cc","FAAt401","API"
1977,4,"Intellectual property products",145834,"private_net_cc","FAAt401","API"
1978,4,"Intellectual property products",163161,"private_net_cc","FAAt401","API"
1979,4,"Intellectual property products",186843,"private_net_cc","FAAt401","API"
1980,4,"Intellectual property products",213843,"private_net_cc","FAAt401","API"
1981,4,"Intellectual property products",244921,"private_net_cc","FAAt401","API"
1982,4,"Intellectual property products",274065,"private_net_cc","FAAt401","API"
1983,4,"Intellectual property products",304060,"private_net_cc","FAAt401","API"
1984,4,"Intellectual property products",338455,"private_net_cc","FAAt401","API"
1985,4,"Intellectual property products",372617,"private_net_cc","FAAt401","API"
1986,4,"Intellectual property products",406407,"private_net_cc","FAAt401","API"
1987,4,"Intellectual property products",448725,"private_net_cc","FAAt401","API"
1988,4,"Intellectual property products",491455,"private_net_cc","FAAt401","API"
1989,4,"Intellectual property products",540545,"private_net_cc","FAAt401","API"
1990,4,"Intellectual property products",592259,"private_net_cc","FAAt401","API"
1991,4,"Intellectual property products",643633,"private_net_cc","FAAt401","API"
1992,4,"Intellectual property products",691729,"private_net_cc","FAAt401","API"
1993,4,"Intellectual property products",736643,"private_net_cc","FAAt401","API"
1994,4,"Intellectual property products",791165,"private_net_cc","FAAt401","API"
1995,4,"Intellectual property products",850989,"private_net_cc","FAAt401","API"
1996,4,"Intellectual property products",912118,"private_net_cc","FAAt401","API"
1997,4,"Intellectual property products",993809,"private_net_cc","FAAt401","API"
1998,4,"Intellectual property products",1082651,"private_net_cc","FAAt401","API"
1999,4,"Intellectual property products",1206775,"private_net_cc","FAAt401","API"
2000,4,"Intellectual property products",1335108,"private_net_cc","FAAt401","API"
2001,4,"Intellectual property products",1395240,"private_net_cc","FAAt401","API"
2002,4,"Intellectual property products",1444022,"private_net_cc","FAAt401","API"
2003,4,"Intellectual property products",1521620,"private_net_cc","FAAt401","API"
2004,4,"Intellectual property products",1590638,"private_net_cc","FAAt401","API"
2005,4,"Intellectual property products",1695424,"private_net_cc","FAAt401","API"
2006,4,"Intellectual property products",1797218,"private_net_cc","FAAt401","API"
2007,4,"Intellectual property products",1924349,"private_net_cc","FAAt401","API"
2008,4,"Intellectual property products",2028089,"private_net_cc","FAAt401","API"
2009,4,"Intellectual property products",2084458,"private_net_cc","FAAt401","API"
2010,4,"Intellectual property products",2172268,"private_net_cc","FAAt401","API"
2011,4,"Intellectual property products",2288911,"private_net_cc","FAAt401","API"
2012,4,"Intellectual property products",2392601,"private_net_cc","FAAt401","API"
2013,4,"Intellectual property products",2536150,"private_net_cc","FAAt401","API"
2014,4,"Intellectual property products",2664346,"private_net_cc","FAAt401","API"
2015,4,"Intellectual property products",2761618,"private_net_cc","FAAt401","API"
2016,4,"Intellectual property products",2935578,"private_net_cc","FAAt401","API"
2017,4,"Intellectual property products",3157018,"private_net_cc","FAAt401","API"
2018,4,"Intellectual property products",3366870,"private_net_cc","FAAt401","API"
2019,4,"Intellectual property products",3594909,"private_net_cc","FAAt401","API"
2020,4,"Intellectual property products",3944540,"private_net_cc","FAAt401","API"
2021,4,"Intellectual property products",4241707,"private_net_cc","FAAt401","API"
2022,4,"Intellectual property products",4649271,"private_net_cc","FAAt401","API"
2023,4,"Intellectual property products",5029315,"private_net_cc","FAAt401","API"
2024,4,"Intellectual property products",5423814,"private_net_cc","FAAt401","API"
1925,5,"Farms",10088,"private_net_cc","FAAt401","API"
1926,5,"Farms",10224,"private_net_cc","FAAt401","API"
1927,5,"Farms",10302,"private_net_cc","FAAt401","API"
1928,5,"Farms",10409,"private_net_cc","FAAt401","API"
1929,5,"Farms",10227,"private_net_cc","FAAt401","API"
1930,5,"Farms",9320,"private_net_cc","FAAt401","API"
1931,5,"Farms",8069,"private_net_cc","FAAt401","API"
1932,5,"Farms",7099,"private_net_cc","FAAt401","API"
1933,5,"Farms",7514,"private_net_cc","FAAt401","API"
1934,5,"Farms",7541,"private_net_cc","FAAt401","API"
1935,5,"Farms",7480,"private_net_cc","FAAt401","API"
1936,5,"Farms",7769,"private_net_cc","FAAt401","API"
