"year","line_number","line_desc","value","table_label","table_name","source"
1969,1,"Government fixed assets",780845,"govt_net_cc","FAAt701","API"
1970,1,"Government fixed assets",869502,"govt_net_cc","FAAt701","API"
1971,1,"Government fixed assets",941602,"govt_net_cc","FAAt701","API"
1972,1,"Government fixed assets",1027577,"govt_net_cc","FAAt701","API"
1973,1,"Government fixed assets",1163366,"govt_net_cc","FAAt701","API"
1974,1,"Government fixed assets",1419023,"govt_net_cc","FAAt701","API"
1975,1,"Government fixed assets",1490455,"govt_net_cc","FAAt701","API"
1976,1,"Government fixed assets",1578046,"govt_net_cc","FAAt701","API"
1977,1,"Government fixed assets",1679286,"govt_net_cc","FAAt701","API"
1978,1,"Government fixed assets",1847126,"govt_net_cc","FAAt701","API"
1979,1,"Government fixed assets",2095088,"govt_net_cc","FAAt701","API"
1980,1,"Government fixed assets",2393614,"govt_net_cc","FAAt701","API"
1981,1,"Government fixed assets",2629317,"govt_net_cc","FAAt701","API"
1982,1,"Government fixed assets",2786054,"govt_net_cc","FAAt701","API"
1983,1,"Government fixed assets",2868288,"govt_net_cc","FAAt701","API"
1984,1,"Government fixed assets",3026455,"govt_net_cc","FAAt701","API"
1985,1,"Government fixed assets",3138872,"govt_net_cc","FAAt701","API"
1986,1,"Government fixed assets",3316351,"govt_net_cc","FAAt701","API"
1987,1,"Government fixed assets",3497604,"govt_net_cc","FAAt701","API"
1988,1,"Government fixed assets",3690604,"govt_net_cc","FAAt701","API"
1989,1,"Government fixed assets",3889312,"govt_net_cc","FAAt701","API"
1990,1,"Government fixed assets",4080975,"govt_net_cc","FAAt701","API"
1991,1,"Government fixed assets",4212523,"govt_net_cc","FAAt701","API"
1992,1,"Government fixed assets",4388836,"govt_net_cc","FAAt701","API"
1993,1,"Government fixed assets",4577775,"govt_net_cc","FAAt701","API"
1994,1,"Government fixed assets",4822715,"govt_net_cc","FAAt701","API"
1995,1,"Government fixed assets",5046697,"govt_net_cc","FAAt701","API"
1996,1,"Government fixed assets",5231912,"govt_net_cc","FAAt701","API"
1997,1,"Government fixed assets",5464277,"govt_net_cc","FAAt701","API"
1998,1,"Government fixed assets",5695238,"govt_net_cc","FAAt701","API"
1999,1,"Government fixed assets",6013774,"govt_net_cc","FAAt701","API"
2000,1,"Government fixed assets",6338975,"govt_net_cc","FAAt701","API"
2001,1,"Government fixed assets",6602096,"govt_net_cc","FAAt701","API"
2002,1,"Government fixed assets",6896757,"govt_net_cc","FAAt701","API"
2003,1,"Government fixed assets",7195735,"govt_net_cc","FAAt701","API"
2004,1,"Government fixed assets",7974171,"govt_net_cc","FAAt701","API"
2005,1,"Government fixed assets",8710513,"govt_net_cc","FAAt701","API"
2006,1,"Government fixed assets",9606555,"govt_net_cc","FAAt701","API"
2007,1,"Government fixed assets",10352130,"govt_net_cc","FAAt701","API"
2008,1,"Government fixed assets",11035226,"govt_net_cc","FAAt701","API"
2009,1,"Government fixed assets",11087181,"govt_net_cc","FAAt701","API"
2010,1,"Government fixed assets",11514230,"govt_net_cc","FAAt701","API"
2011,1,"Government fixed assets",12129534,"govt_net_cc","FAAt701","API"
2012,1,"Government fixed assets",12516317,"govt_net_cc","FAAt701","API"
2013,1,"Government fixed assets",12946162,"govt_net_cc","FAAt701","API"
2014,1,"Government fixed assets",13247315,"govt_net_cc","FAAt701","API"
2015,1,"Government fixed assets",13442449,"govt_net_cc","FAAt701","API"
2016,1,"Government fixed assets",13837294,"govt_net_cc","FAAt701","API"
2017,1,"Government fixed assets",14407260,"govt_net_cc","FAAt701","API"
2018,1,"Government fixed assets",15158515,"govt_net_cc","FAAt701","API"
2019,1,"Government fixed assets",15690975,"govt_net_cc","FAAt701","API"
2020,1,"Government fixed assets",16255179,"govt_net_cc","FAAt701","API"
2021,1,"Government fixed assets",18144872,"govt_net_cc","FAAt701","API"
2022,1,"Government fixed assets",20047331,"govt_net_cc","FAAt701","API"
2023,1,"Government fixed assets",20591542,"govt_net_cc","FAAt701","API"
2024,1,"Government fixed assets",21272014,"govt_net_cc","FAAt701","API"
1925,2,"Equipment",2745,"govt_net_cc","FAAt701","API"
1926,2,"Equipment",2720,"govt_net_cc","FAAt701","API"
1927,2,"Equipment",2711,"govt_net_cc","FAAt701","API"
1928,2,"Equipment",2694,"govt_net_cc","FAAt701","API"
1929,2,"Equipment",2495,"govt_net_cc","FAAt701","API"
1930,2,"Equipment",2421,"govt_net_cc","FAAt701","API"
1931,2,"Equipment",2387,"govt_net_cc","FAAt701","API"
1932,2,"Equipment",2337,"govt_net_cc","FAAt701","API"
1933,2,"Equipment",2344,"govt_net_cc","FAAt701","API"
1934,2,"Equipment",2497,"govt_net_cc","FAAt701","API"
1935,2,"Equipment",2636,"govt_net_cc","FAAt701","API"
1936,2,"Equipment",2749,"govt_net_cc","FAAt701","API"
1937,2,"Equipment",2979,"govt_net_cc","FAAt701","API"
1938,2,"Equipment",3113,"govt_net_cc","FAAt701","API"
1939,2,"Equipment",3303,"govt_net_cc","FAAt701","API"
1940,2,"Equipment",3652,"govt_net_cc","FAAt701","API"
1941,2,"Equipment",7104,"govt_net_cc","FAAt701","API"
1942,2,"Equipment",20985,"govt_net_cc","FAAt701","API"
1943,2,"Equipment",46538,"govt_net_cc","FAAt701","API"
1944,2,"Equipment",67446,"govt_net_cc","FAAt701","API"
1945,2,"Equipment",78503,"govt_net_cc","FAAt701","API"
1946,2,"Equipment",70723,"govt_net_cc","FAAt701","API"
1947,2,"Equipment",60020,"govt_net_cc","FAAt701","API"
1948,2,"Equipment",50173,"govt_net_cc","FAAt701","API"
1949,2,"Equipment",42394,"govt_net_cc","FAAt701","API"
1950,2,"Equipment",38421,"govt_net_cc","FAAt701","API"
1951,2,"Equipment",42364,"govt_net_cc","FAAt701","API"
1952,2,"Equipment",48980,"govt_net_cc","FAAt701","API"
1953,2,"Equipment",56126,"govt_net_cc","FAAt701","API"
1954,2,"Equipment",62793,"govt_net_cc","FAAt701","API"
1955,2,"Equipment",68258,"govt_net_cc","FAAt701","API"
1956,2,"Equipment",72389,"govt_net_cc","FAAt701","API"
1957,2,"Equipment",74673,"govt_net_cc","FAAt701","API"
1958,2,"Equipment",76201,"govt_net_cc","FAAt701","API"
1959,2,"Equipment",80516,"govt_net_cc","FAAt701","API"
1960,2,"Equipment",83508,"govt_net_cc","FAAt701","API"
1961,2,"Equipment",87508,"govt_net_cc","FAAt701","API"
1962,2,"Equipment",94576,"govt_net_cc","FAAt701","API"
1963,2,"Equipment",96712,"govt_net_cc","FAAt701","API"
1964,2,"Equipment",98851,"govt_net_cc","FAAt701","API"
1965,2,"Equipment",100567,"govt_net_cc","FAAt701","API"
1966,2,"Equipment",104330,"govt_net_cc","FAAt701","API"
1967,2,"Equipment",110174,"govt_net_cc","FAAt701","API"
1968,2,"Equipment",114054,"govt_net_cc","FAAt701","API"
1969,2,"Equipment",117700,"govt_net_cc","FAAt701","API"
1970,2,"Equipment",123242,"govt_net_cc","FAAt701","API"
1971,2,"Equipment",123341,"govt_net_cc","FAAt701","API"
1972,2,"Equipment",127715,"govt_net_cc","FAAt701","API"
1973,2,"Equipment",135902,"govt_net_cc","FAAt701","API"
1974,2,"Equipment",149088,"govt_net_cc","FAAt701","API"
1975,2,"Equipment",165004,"govt_net_cc","FAAt701","API"
1976,2,"Equipment",180660,"govt_net_cc","FAAt701","API"
1977,2,"Equipment",198241,"govt_net_cc","FAAt701","API"
1978,2,"Equipment",221834,"govt_net_cc","FAAt701","API"
1979,2,"Equipment",236059,"govt_net_cc","FAAt701","API"
1980,2,"Equipment",259912,"govt_net_cc","FAAt701","API"
1981,2,"Equipment",286489,"govt_net_cc","FAAt701","API"
1982,2,"Equipment",314838,"govt_net_cc","FAAt701","API"
1983,2,"Equipment",344790,"govt_net_cc","FAAt701","API"
1984,2,"Equipment",403864,"govt_net_cc","FAAt701","API"
1985,2,"Equipment",399795,"govt_net_cc","FAAt701","API"
1986,2,"Equipment",412626,"govt_net_cc","FAAt701","API"
1987,2,"Equipment",430499,"govt_net_cc","FAAt701","API"
1988,2,"Equipment",465756,"govt_net_cc","FAAt701","API"
1989,2,"Equipment",498055,"govt_net_cc","FAAt701","API"
1990,2,"Equipment",534014,"govt_net_cc","FAAt701","API"
1991,2,"Equipment",558687,"govt_net_cc","FAAt701","API"
1992,2,"Equipment",584935,"govt_net_cc","FAAt701","API"
1993,2,"Equipment",608257,"govt_net_cc","FAAt701","API"
1994,2,"Equipment",633861,"govt_net_cc","FAAt701","API"
1995,2,"Equipment",641235,"govt_net_cc","FAAt701","API"
1996,2,"Equipment",633541,"govt_net_cc","FAAt701","API"
1997,2,"Equipment",628904,"govt_net_cc","FAAt701","API"
1998,2,"Equipment",638979,"govt_net_cc","FAAt701","API"
1999,2,"Equipment",660451,"govt_net_cc","FAAt701","API"
2000,2,"Equipment",654941,"govt_net_cc","FAAt701","API"
2001,2,"Equipment",650599,"govt_net_cc","FAAt701","API"
2002,2,"Equipment",666566,"govt_net_cc","FAAt701","API"
2003,2,"Equipment",685517,"govt_net_cc","FAAt701","API"
2004,2,"Equipment",711094,"govt_net_cc","FAAt701","API"
2005,2,"Equipment",735274,"govt_net_cc","FAAt701","API"
2006,2,"Equipment",767890,"govt_net_cc","FAAt701","API"
2007,2,"Equipment",803489,"govt_net_cc","FAAt701","API"
2008,2,"Equipment",855124,"govt_net_cc","FAAt701","API"
2009,2,"Equipment",885683,"govt_net_cc","FAAt701","API"
2010,2,"Equipment",923473,"govt_net_cc","FAAt701","API"
2011,2,"Equipment",954867,"govt_net_cc","FAAt701","API"
2012,2,"Equipment",968931,"govt_net_cc","FAAt701","API"
2013,2,"Equipment",981145,"govt_net_cc","FAAt701","API"
2014,2,"Equipment",990179,"govt_net_cc","FAAt701","API"
2015,2,"Equipment",987932,"govt_net_cc","FAAt701","API"
2016,2,"Equipment",996434,"govt_net_cc","FAAt701","API"
2017,2,"Equipment",1014162,"govt_net_cc","FAAt701","API"
2018,2,"Equipment",1045320,"govt_net_cc","FAAt701","API"
2019,2,"Equipment",1075597,"govt_net_cc","FAAt701","API"
2020,2,"Equipment",1111294,"govt_net_cc","FAAt701","API"
2021,2,"Equipment",1190815,"govt_net_cc","FAAt701","API"
2022,2,"Equipment",1263533,"govt_net_cc","FAAt701","API"
2023,2,"Equipment",1314629,"govt_net_cc","FAAt701","API"
2024,2,"Equipment",1347534,"govt_net_cc","FAAt701","API"
1925,3,"Structures",35580,"govt_net_cc","FAAt701","API"
1926,3,"Structures",36177,"govt_net_cc","FAAt701","API"
1927,3,"Structures",37661,"govt_net_cc","FAAt701","API"
1928,3,"Structures",38008,"govt_net_cc","FAAt701","API"
1929,3,"Structures",40049,"govt_net_cc","FAAt701","API"
1930,3,"Structures",39708,"govt_net_cc","FAAt701","API"
1931,3,"Structures",37390,"govt_net_cc","FAAt701","API"
1932,3,"Structures",32088,"govt_net_cc","FAAt701","API"
1933,3,"Structures",37068,"govt_net_cc","FAAt701","API"
1934,3,"Structures",44531,"govt_net_cc","FAAt701","API"
1935,3,"Structures",44647,"govt_net_cc","FAAt701","API"
1936,3,"Structures",51390,"govt_net_cc","FAAt701","API"
1937,3,"Structures",54613,"govt_net_cc","FAAt701","API"
1938,3,"Structures",57027,"govt_net_cc","FAAt701","API"
1939,3,"Structures",58643,"govt_net_cc","FAAt701","API"
1940,3,"Structures",61796,"govt_net_cc","FAAt701","API"
1941,3,"Structures",74672,"govt_net_cc","FAAt701","API"
1942,3,"Structures",100146,"govt_net_cc","FAAt701","API"
1943,3,"Structures",112800,"govt_net_cc","FAAt701","API"
1944,3,"Structures",113074,"govt_net_cc","FAAt701","API"
1945,3,"Structures",119019,"govt_net_cc","FAAt701","API"
1946,3,"Structures",129798,"govt_net_cc","FAAt701","API"
1947,3,"Structures",151959,"govt_net_cc","FAAt701","API"
1948,3,"Structures",161517,"govt_net_cc","FAAt701","API"
1949,3,"Structures",154772,"govt_net_cc","FAAt701","API"
1950,3,"Structures",170048,"govt_net_cc","FAAt701","API"
1951,3,"Structures",192246,"govt_net_cc","FAAt701","API"
1952,3,"Structures",202418,"govt_net_cc","FAAt701","API"
1953,3,"Structures",201334,"govt_net_cc","FAAt701","API"
1954,3,"Structures",210303,"govt_net_cc","FAAt701","API"
1955,3,"Structures",226696,"govt_net_cc","FAAt701","API"
1956,3,"Structures",254760,"govt_net_cc","FAAt701","API"
1957,3,"Structures",266891,"govt_net_cc","FAAt701","API"
1958,3,"Structures",282767,"govt_net_cc","FAAt701","API"
1959,3,"Structures",287588,"govt_net_cc","FAAt701","API"
1960,3,"Structures",297887,"govt_net_cc","FAAt701","API"
1961,3,"Structures",313383,"govt_net_cc","FAAt701","API"
1962,3,"Structures",332400,"govt_net_cc","FAAt701","API"
1963,3,"Structures",351295,"govt_net_cc","FAAt701","API"
1964,3,"Structures",370371,"govt_net_cc","FAAt701","API"
1965,3,"Structures",398450,"govt_net_cc","FAAt701","API"
1966,3,"Structures",434119,"govt_net_cc","FAAt701","API"
1967,3,"Structures",471853,"govt_net_cc","FAAt701","API"
1968,3,"Structures",517283,"govt_net_cc","FAAt701","API"
1969,3,"Structures",578301,"govt_net_cc","FAAt701","API"
1970,3,"Structures",651591,"govt_net_cc","FAAt701","API"
1971,3,"Structures",715605,"govt_net_cc","FAAt701","API"
1972,3,"Structures",789015,"govt_net_cc","FAAt701","API"
1973,3,"Structures",903699,"govt_net_cc","FAAt701","API"
1974,3,"Structures",1131049,"govt_net_cc","FAAt701","API"
1975,3,"Structures",1175812,"govt_net_cc","FAAt701","API"
1976,3,"Structures",1236554,"govt_net_cc","FAAt701","API"
1977,3,"Structures",1306972,"govt_net_cc","FAAt701","API"
1978,3,"Structures",1434708,"govt_net_cc","FAAt701","API"
1979,3,"Structures",1645682,"govt_net_cc","FAAt701","API"
1980,3,"Structures",1892751,"govt_net_cc","FAAt701","API"
1981,3,"Structures",2072647,"govt_net_cc","FAAt701","API"
1982,3,"Structures",2177401,"govt_net_cc","FAAt701","API"
1983,3,"Structures",2206162,"govt_net_cc","FAAt701","API"
1984,3,"Structures",2281472,"govt_net_cc","FAAt701","API"
1985,3,"Structures",2374246,"govt_net_cc","FAAt701","API"
1986,3,"Structures",2518081,"govt_net_cc","FAAt701","API"
1987,3,"Structures",2650794,"govt_net_cc","FAAt701","API"
1988,3,"Structures",2776430,"govt_net_cc","FAAt701","API"
1989,3,"Structures",2917308,"govt_net_cc","FAAt701","API"
1990,3,"Structures",3048746,"govt_net_cc","FAAt701","API"
1991,3,"Structures",3136242,"govt_net_cc","FAAt701","API"
1992,3,"Structures",3269948,"govt_net_cc","FAAt701","API"
1993,3,"Structures",3423084,"govt_net_cc","FAAt701","API"
1994,3,"Structures",3624048,"govt_net_cc","FAAt701","API"
1995,3,"Structures",3826226,"govt_net_cc","FAAt701","API"
1996,3,"Structures",4011947,"govt_net_cc","FAAt701","API"
1997,3,"Structures",4236913,"govt_net_cc","FAAt701","API"
1998,3,"Structures",4443661,"govt_net_cc","FAAt701","API"
1999,3,"Structures",4719141,"govt_net_cc","FAAt701","API"
2000,3,"Structures",5027756,"govt_net_cc","FAAt701","API"
2001,3,"Structures",5282993,"govt_net_cc","FAAt701","API"
2002,3,"Structures",5541067,"govt_net_cc","FAAt701","API"
2003,3,"Structures",5784004,"govt_net_cc","FAAt701","API"
2004,3,"Structures",6500520,"govt_net_cc","FAAt701","API"
2005,3,"Structures",7171867,"govt_net_cc","FAAt701","API"
2006,3,"Structures",7999332,"govt_net_cc","FAAt701","API"
2007,3,"Structures",8658500,"govt_net_cc","FAAt701","API"
2008,3,"Structures",9252263,"govt_net_cc","FAAt701","API"
2009,3,"Structures",9245147,"govt_net_cc","FAAt701","API"
2010,3,"Structures",9578603,"govt_net_cc","FAAt701","API"
2011,3,"Structures",10134420,"govt_net_cc","FAAt701","API"
2012,3,"Structures",10483436,"govt_net_cc","FAAt701","API"
2013,3,"Structures",10863592,"govt_net_cc","FAAt701","API"
2014,3,"Structures",11141087,"govt_net_cc","FAAt701","API"
2015,3,"Structures",11338057,"govt_net_cc","FAAt701","API"
2016,3,"Structures",11693473,"govt_net_cc","FAAt701","API"
2017,3,"Structures",12198734,"govt_net_cc","FAAt701","API"
2018,3,"Structures",12868264,"govt_net_cc","FAAt701","API"
2019,3,"Structures",13345351,"govt_net_cc","FAAt701","API"
2020,3,"Structures",13804846,"govt_net_cc","FAAt701","API"
2021,3,"Structures",15517633,"govt_net_cc","FAAt701","API"
2022,3,"Structures",17235233,"govt_net_cc","FAAt701","API"
2023,3,"Structures",17663871,"govt_net_cc","FAAt701","API"
2024,3,"Structures",18216189,"govt_net_cc","FAAt701","API"
1925,4,"Residential",0,"govt_net_cc","FAAt701","API"
1926,4,"Residential",0,"govt_net_cc","FAAt701","API"
1927,4,"Residential",0,"govt_net_cc","FAAt701","API"
1928,4,"Residential",0,"govt_net_cc","FAAt701","API"
1929,4,"Residential",6,"govt_net_cc","FAAt701","API"
1930,4,"Residential",10,"govt_net_cc","FAAt701","API"
1931,4,"Residential",12,"govt_net_cc","FAAt701","API"
1932,4,"Residential",14,"govt_net_cc","FAAt701","API"
1933,4,"Residential",16,"govt_net_cc","FAAt701","API"
1934,4,"Residential",22,"govt_net_cc","FAAt701","API"
1935,4,"Residential",36,"govt_net_cc","FAAt701","API"
1936,4,"Residential",127,"govt_net_cc","FAAt701","API"
1937,4,"Residential",256,"govt_net_cc","FAAt701","API"
1938,4,"Residential",294,"govt_net_cc","FAAt701","API"
1939,4,"Residential",357,"govt_net_cc","FAAt701","API"
1940,4,"Residential",552,"govt_net_cc","FAAt701","API"
1941,4,"Residential",1123,"govt_net_cc","FAAt701","API"
1942,4,"Residential",1907,"govt_net_cc","FAAt701","API"
1943,4,"Residential",2978,"govt_net_cc","FAAt701","API"
1944,4,"Residential",3337,"govt_net_cc","FAAt701","API"
1945,4,"Residential",3585,"govt_net_cc","FAAt701","API"
1946,4,"Residential",4266,"govt_net_cc","FAAt701","API"
1947,4,"Residential",5571,"govt_net_cc","FAAt701","API"
1948,4,"Residential",4947,"govt_net_cc","FAAt701","API"
1949,4,"Residential",5102,"govt_net_cc","FAAt701","API"
1950,4,"Residential",6260,"govt_net_cc","FAAt701","API"
1951,4,"Residential",7745,"govt_net_cc","FAAt701","API"
1952,4,"Residential",7192,"govt_net_cc","FAAt701","API"
1953,4,"Residential",7608,"govt_net_cc","FAAt701","API"
1954,4,"Residential",10256,"govt_net_cc","FAAt701","API"
1955,4,"Residential",7274,"govt_net_cc","FAAt701","API"
1956,4,"Residential",8612,"govt_net_cc","FAAt701","API"
1957,4,"Residential",9039,"govt_net_cc","FAAt701","API"
1958,4,"Residential",9830,"govt_net_cc","FAAt701","API"
1959,4,"Residential",10697,"govt_net_cc","FAAt701","API"
1960,4,"Residential",11317,"govt_net_cc","FAAt701","API"
1961,4,"Residential",12069,"govt_net_cc","FAAt701","API"
1962,4,"Residential",12896,"govt_net_cc","FAAt701","API"
1963,4,"Residential",13143,"govt_net_cc","FAAt701","API"
1964,4,"Residential",13957,"govt_net_cc","FAAt701","API"
1965,4,"Residential",14640,"govt_net_cc","FAAt701","API"
1966,4,"Residential",15694,"govt_net_cc","FAAt701","API"
1967,4,"Residential",16477,"govt_net_cc","FAAt701","API"
1968,4,"Residential",18490,"govt_net_cc","FAAt701","API"
1969,4,"Residential",20531,"govt_net_cc","FAAt701","API"
1970,4,"Residential",21899,"govt_net_cc","FAAt701","API"
1971,4,"Residential",24543,"govt_net_cc","FAAt701","API"
1972,4,"Residential",27490,"govt_net_cc","FAAt701","API"
1973,4,"Residential",31049,"govt_net_cc","FAAt701","API"
1974,4,"Residential",34698,"govt_net_cc","FAAt701","API"
1975,4,"Residential",37990,"govt_net_cc","FAAt701","API"
1976,4,"Residential",42407,"govt_net_cc","FAAt701","API"
1977,4,"Residential",48797,"govt_net_cc","FAAt701","API"
1978,4,"Residential",56455,"govt_net_cc","FAAt701","API"
1979,4,"Residential",67256,"govt_net_cc","FAAt701","API"
1980,4,"Residential",73672,"govt_net_cc","FAAt701","API"
1981,4,"Residential",80744,"govt_net_cc","FAAt701","API"
1982,4,"Residential",85611,"govt_net_cc","FAAt701","API"
1983,4,"Residential",95947,"govt_net_cc","FAAt701","API"
1984,4,"Residential",99391,"govt_net_cc","FAAt701","API"
1985,4,"Residential",100309,"govt_net_cc","FAAt701","API"
1986,4,"Residential",103813,"govt_net_cc","FAAt701","API"
1987,4,"Residential",113324,"govt_net_cc","FAAt701","API"
1988,4,"Residential",128496,"govt_net_cc","FAAt701","API"
1989,4,"Residential",137294,"govt_net_cc","FAAt701","API"
1990,4,"Residential",141753,"govt_net_cc","FAAt701","API"
1991,4,"Residential",142628,"govt_net_cc","FAAt701","API"
1992,4,"Residential",150951,"govt_net_cc","FAAt701","API"
1993,4,"Residential",161610,"govt_net_cc","FAAt701","API"
1994,4,"Residential",172428,"govt_net_cc","FAAt701","API"
1995,4,"Residential",178667,"govt_net_cc","FAAt701","API"
1996,4,"Residential",186467,"govt_net_cc","FAAt701","API"
1997,4,"Residential",194940,"govt_net_cc","FAAt701","API"
1998,4,"Residential",204823,"govt_net_cc","FAAt701","API"
1999,4,"Residential",217601,"govt_net_cc","FAAt701","API"
2000,4,"Residential",229376,"govt_net_cc","FAAt701","API"
2001,4,"Residential",244030,"govt_net_cc","FAAt701","API"
2002,4,"Residential",257405,"govt_net_cc","FAAt701","API"
2003,4,"Residential",275468,"govt_net_cc","FAAt701","API"
2004,4,"Residential",302804,"govt_net_cc","FAAt701","API"
2005,4,"Residential",331729,"govt_net_cc","FAAt701","API"
2006,4,"Residential",346735,"govt_net_cc","FAAt701","API"
2007,4,"Residential",344499,"govt_net_cc","FAAt701","API"
2008,4,"Residential",335632,"govt_net_cc","FAAt701","API"
2009,4,"Residential",329473,"govt_net_cc","FAAt701","API"
2010,4,"Residential",332205,"govt_net_cc","FAAt701","API"
2011,4,"Residential",336676,"govt_net_cc","FAAt701","API"
2012,4,"Residential",347231,"govt_net_cc","FAAt701","API"
2013,4,"Residential",370984,"govt_net_cc","FAAt701","API"
2014,4,"Residential",384773,"govt_net_cc","FAAt701","API"
2015,4,"Residential",392203,"govt_net_cc","FAAt701","API"
2016,4,"Residential",415504,"govt_net_cc","FAAt701","API"
2017,4,"Residential",428355,"govt_net_cc","FAAt701","API"
2018,4,"Residential",448937,"govt_net_cc","FAAt701","API"
2019,4,"Residential",461991,"govt_net_cc","FAAt701","API"
2020,4,"Residential",481636,"govt_net_cc","FAAt701","API"
2021,4,"Residential",530697,"govt_net_cc","FAAt701","API"
2022,4,"Residential",563793,"govt_net_cc","FAAt701","API"
2023,4,"Residential",570888,"govt_net_cc","FAAt701","API"
2024,4,"Residential",598458,"govt_net_cc","FAAt701","API"
1925,5,"Industrial",0,"govt_net_cc","FAAt701","API"
1926,5,"Industrial",0,"govt_net_cc","FAAt701","API"
1927,5,"Industrial",0,"govt_net_cc","FAAt701","API"
1928,5,"Industrial",0,"govt_net_cc","FAAt701","API"
1929,5,"Industrial",0,"govt_net_cc","FAAt701","API"
1930,5,"Industrial",0,"govt_net_cc","FAAt701","API"
1931,5,"Industrial",0,"govt_net_cc","FAAt701","API"
1932,5,"Industrial",0,"govt_net_cc","FAAt701","API"
1933,5,"Industrial",3,"govt_net_cc","FAAt701","API"
1934,5,"Industrial",20,"govt_net_cc","FAAt701","API"
1935,5,"Industrial",25,"govt_net_cc","FAAt701","API"
1936,5,"Industrial",78,"govt_net_cc","FAAt701","API"
1937,5,"Industrial",133,"govt_net_cc","FAAt701","API"
1938,5,"Industrial",188,"govt_net_cc","FAAt701","API"
1939,5,"Industrial",212,"govt_net_cc","FAAt701","API"
1940,5,"Industrial",438,"govt_net_cc","FAAt701","API"
1941,5,"Industrial",2415,"govt_net_cc","FAAt701","API"
1942,5,"Industrial",7617,"govt_net_cc","FAAt701","API"
1943,5,"Industrial",10058,"govt_net_cc","FAAt701","API"
1944,5,"Industrial",11425,"govt_net_cc","FAAt701","API"
1945,5,"Industrial",13699,"govt_net_cc","FAAt701","API"
1946,5,"Industrial",13468,"govt_net_cc","FAAt701","API"
1947,5,"Industrial",12541,"govt_net_cc","FAAt701","API"
1948,5,"Industrial",13229,"govt_net_cc","FAAt701","API"
1949,5,"Industrial",12578,"govt_net_cc","FAAt701","API"
1950,5,"Industrial",12679,"govt_net_cc","FAAt701","API"
1951,5,"Industrial",14698,"govt_net_cc","FAAt701","API"
1952,5,"Industrial",16118,"govt_net_cc","FAAt701","API"
1953,5,"Industrial",17198,"govt_net_cc","FAAt701","API"
1954,5,"Industrial",18042,"govt_net_cc","FAAt701","API"
