"year","line_number","line_desc","value","table_label","table_name","source"
1995,1,"Government fixed assets",71.425,"govt_net_chain","FAAt702","API"
1996,1,"Government fixed assets",72.562,"govt_net_chain","FAAt702","API"
1997,1,"Government fixed assets",73.591,"govt_net_chain","FAAt702","API"
1998,1,"Government fixed assets",74.75,"govt_net_chain","FAAt702","API"
1999,1,"Government fixed assets",76.048,"govt_net_chain","FAAt702","API"
2000,1,"Government fixed assets",77.398,"govt_net_chain","FAAt702","API"
2001,1,"Government fixed assets",78.872,"govt_net_chain","FAAt702","API"
2002,1,"Government fixed assets",80.613,"govt_net_chain","FAAt702","API"
2003,1,"Government fixed assets",82.406,"govt_net_chain","FAAt702","API"
2004,1,"Government fixed assets",84.18,"govt_net_chain","FAAt702","API"
2005,1,"Government fixed assets",85.682,"govt_net_chain","FAAt702","API"
2006,1,"Government fixed assets",87.374,"govt_net_chain","FAAt702","API"
2007,1,"Government fixed assets",89.077,"govt_net_chain","FAAt702","API"
2008,1,"Government fixed assets",90.771,"govt_net_chain","FAAt702","API"
2009,1,"Government fixed assets",92.413,"govt_net_chain","FAAt702","API"
2010,1,"Government fixed assets",93.937,"govt_net_chain","FAAt702","API"
2011,1,"Government fixed assets",95.182,"govt_net_chain","FAAt702","API"
2012,1,"Government fixed assets",96.078,"govt_net_chain","FAAt702","API"
2013,1,"Government fixed assets",96.804,"govt_net_chain","FAAt702","API"
2014,1,"Government fixed assets",97.446,"govt_net_chain","FAAt702","API"
2015,1,"Government fixed assets",98.202,"govt_net_chain","FAAt702","API"
2016,1,"Government fixed assets",99.054,"govt_net_chain","FAAt702","API"
2017,1,"Government fixed assets",100,"govt_net_chain","FAAt702","API"
2018,1,"Government fixed assets",101.001,"govt_net_chain","FAAt702","API"
2019,1,"Government fixed assets",102.162,"govt_net_chain","FAAt702","API"
2020,1,"Government fixed assets",103.466,"govt_net_chain","FAAt702","API"
2021,1,"Government fixed assets",104.501,"govt_net_chain","FAAt702","API"
2022,1,"Government fixed assets",105.392,"govt_net_chain","FAAt702","API"
2023,1,"Government fixed assets",106.469,"govt_net_chain","FAAt702","API"
2024,1,"Government fixed assets",107.645,"govt_net_chain","FAAt702","API"
1925,2,"Equipment",2.379,"govt_net_chain","FAAt702","API"
1926,2,"Equipment",2.355,"govt_net_chain","FAAt702","API"
1927,2,"Equipment",2.381,"govt_net_chain","FAAt702","API"
1928,2,"Equipment",2.402,"govt_net_chain","FAAt702","API"
1929,2,"Equipment",2.429,"govt_net_chain","FAAt702","API"
1930,2,"Equipment",2.421,"govt_net_chain","FAAt702","API"
1931,2,"Equipment",2.439,"govt_net_chain","FAAt702","API"
1932,2,"Equipment",2.415,"govt_net_chain","FAAt702","API"
1933,2,"Equipment",2.388,"govt_net_chain","FAAt702","API"
1934,2,"Equipment",2.418,"govt_net_chain","FAAt702","API"
1935,2,"Equipment",2.535,"govt_net_chain","FAAt702","API"
1936,2,"Equipment",2.613,"govt_net_chain","FAAt702","API"
1937,2,"Equipment",2.713,"govt_net_chain","FAAt702","API"
1938,2,"Equipment",2.853,"govt_net_chain","FAAt702","API"
1939,2,"Equipment",3.016,"govt_net_chain","FAAt702","API"
1940,2,"Equipment",3.146,"govt_net_chain","FAAt702","API"
1941,2,"Equipment",5.994,"govt_net_chain","FAAt702","API"
1942,2,"Equipment",18.993,"govt_net_chain","FAAt702","API"
1943,2,"Equipment",44.488,"govt_net_chain","FAAt702","API"
1944,2,"Equipment",69.301,"govt_net_chain","FAAt702","API"
1945,2,"Equipment",78.296,"govt_net_chain","FAAt702","API"
1946,2,"Equipment",63.833,"govt_net_chain","FAAt702","API"
1947,2,"Equipment",50.281,"govt_net_chain","FAAt702","API"
1948,2,"Equipment",39.222,"govt_net_chain","FAAt702","API"
1949,2,"Equipment",33.524,"govt_net_chain","FAAt702","API"
1950,2,"Equipment",27.885,"govt_net_chain","FAAt702","API"
1951,2,"Equipment",29.958,"govt_net_chain","FAAt702","API"
1952,2,"Equipment",33.795,"govt_net_chain","FAAt702","API"
1953,2,"Equipment",37.915,"govt_net_chain","FAAt702","API"
1954,2,"Equipment",39.983,"govt_net_chain","FAAt702","API"
1955,2,"Equipment",40.806,"govt_net_chain","FAAt702","API"
1956,2,"Equipment",41.356,"govt_net_chain","FAAt702","API"
1957,2,"Equipment",41.985,"govt_net_chain","FAAt702","API"
1958,2,"Equipment",42.683,"govt_net_chain","FAAt702","API"
1959,2,"Equipment",44.456,"govt_net_chain","FAAt702","API"
1960,2,"Equipment",45.763,"govt_net_chain","FAAt702","API"
1961,2,"Equipment",47.702,"govt_net_chain","FAAt702","API"
1962,2,"Equipment",49.855,"govt_net_chain","FAAt702","API"
1963,2,"Equipment",50.982,"govt_net_chain","FAAt702","API"
1964,2,"Equipment",51.811,"govt_net_chain","FAAt702","API"
1965,2,"Equipment",51.89,"govt_net_chain","FAAt702","API"
1966,2,"Equipment",52.555,"govt_net_chain","FAAt702","API"
1967,2,"Equipment",53.736,"govt_net_chain","FAAt702","API"
1968,2,"Equipment",53.75,"govt_net_chain","FAAt702","API"
1969,2,"Equipment",53.252,"govt_net_chain","FAAt702","API"
1970,2,"Equipment",52.582,"govt_net_chain","FAAt702","API"
1971,2,"Equipment",50.361,"govt_net_chain","FAAt702","API"
1972,2,"Equipment",48.579,"govt_net_chain","FAAt702","API"
1973,2,"Equipment",47.193,"govt_net_chain","FAAt702","API"
1974,2,"Equipment",46.599,"govt_net_chain","FAAt702","API"
1975,2,"Equipment",46.216,"govt_net_chain","FAAt702","API"
1976,2,"Equipment",46.178,"govt_net_chain","FAAt702","API"
1977,2,"Equipment",46.116,"govt_net_chain","FAAt702","API"
1978,2,"Equipment",45.988,"govt_net_chain","FAAt702","API"
1979,2,"Equipment",46.316,"govt_net_chain","FAAt702","API"
1980,2,"Equipment",46.879,"govt_net_chain","FAAt702","API"
1981,2,"Equipment",47.652,"govt_net_chain","FAAt702","API"
1982,2,"Equipment",48.753,"govt_net_chain","FAAt702","API"
1983,2,"Equipment",50.512,"govt_net_chain","FAAt702","API"
1984,2,"Equipment",52.577,"govt_net_chain","FAAt702","API"
1985,2,"Equipment",55.368,"govt_net_chain","FAAt702","API"
1986,2,"Equipment",58.858,"govt_net_chain","FAAt702","API"
1987,2,"Equipment",62.503,"govt_net_chain","FAAt702","API"
1988,2,"Equipment",65.122,"govt_net_chain","FAAt702","API"
1989,2,"Equipment",67.875,"govt_net_chain","FAAt702","API"
1990,2,"Equipment",70.778,"govt_net_chain","FAAt702","API"
1991,2,"Equipment",72.852,"govt_net_chain","FAAt702","API"
1992,2,"Equipment",74.511,"govt_net_chain","FAAt702","API"
1993,2,"Equipment",75.158,"govt_net_chain","FAAt702","API"
1994,2,"Equipment",75.083,"govt_net_chain","FAAt702","API"
1995,2,"Equipment",75.042,"govt_net_chain","FAAt702","API"
1996,2,"Equipment",75.067,"govt_net_chain","FAAt702","API"
1997,2,"Equipment",74.626,"govt_net_chain","FAAt702","API"
1998,2,"Equipment",74.522,"govt_net_chain","FAAt702","API"
1999,2,"Equipment",74.917,"govt_net_chain","FAAt702","API"
2000,2,"Equipment",75.195,"govt_net_chain","FAAt702","API"
2001,2,"Equipment",75.515,"govt_net_chain","FAAt702","API"
2002,2,"Equipment",76.676,"govt_net_chain","FAAt702","API"
2003,2,"Equipment",77.812,"govt_net_chain","FAAt702","API"
2004,2,"Equipment",79.377,"govt_net_chain","FAAt702","API"
2005,2,"Equipment",81.365,"govt_net_chain","FAAt702","API"
2006,2,"Equipment",83.871,"govt_net_chain","FAAt702","API"
2007,2,"Equipment",86.8,"govt_net_chain","FAAt702","API"
2008,2,"Equipment",90.337,"govt_net_chain","FAAt702","API"
2009,2,"Equipment",93.403,"govt_net_chain","FAAt702","API"
2010,2,"Equipment",96.007,"govt_net_chain","FAAt702","API"
2011,2,"Equipment",97.664,"govt_net_chain","FAAt702","API"
2012,2,"Equipment",98.86,"govt_net_chain","FAAt702","API"
2013,2,"Equipment",99.129,"govt_net_chain","FAAt702","API"
2014,2,"Equipment",99.025,"govt_net_chain","FAAt702","API"
2015,2,"Equipment",98.984,"govt_net_chain","FAAt702","API"
2016,2,"Equipment",99.182,"govt_net_chain","FAAt702","API"
2017,2,"Equipment",100,"govt_net_chain","FAAt702","API"
2018,2,"Equipment",101.331,"govt_net_chain","FAAt702","API"
2019,2,"Equipment",103.542,"govt_net_chain","FAAt702","API"
2020,2,"Equipment",106.116,"govt_net_chain","FAAt702","API"
2021,2,"Equipment",107.929,"govt_net_chain","FAAt702","API"
2022,2,"Equipment",108.951,"govt_net_chain","FAAt702","API"
2023,2,"Equipment",110.472,"govt_net_chain","FAAt702","API"
2024,2,"Equipment",111.165,"govt_net_chain","FAAt702","API"
1925,3,"Structures",7.111,"govt_net_chain","FAAt702","API"
1926,3,"Structures",7.418,"govt_net_chain","FAAt702","API"
1927,3,"Structures",7.775,"govt_net_chain","FAAt702","API"
1928,3,"Structures",8.161,"govt_net_chain","FAAt702","API"
1929,3,"Structures",8.8,"govt_net_chain","FAAt702","API"
1930,3,"Structures",9.317,"govt_net_chain","FAAt702","API"
1931,3,"Structures",9.853,"govt_net_chain","FAAt702","API"
1932,3,"Structures",10.287,"govt_net_chain","FAAt702","API"
1933,3,"Structures",10.591,"govt_net_chain","FAAt702","API"
1934,3,"Structures",10.947,"govt_net_chain","FAAt702","API"
1935,3,"Structures",11.327,"govt_net_chain","FAAt702","API"
1936,3,"Structures",11.993,"govt_net_chain","FAAt702","API"
1937,3,"Structures",12.54,"govt_net_chain","FAAt702","API"
1938,3,"Structures",13.15,"govt_net_chain","FAAt702","API"
1939,3,"Structures",13.834,"govt_net_chain","FAAt702","API"
1940,3,"Structures",14.49,"govt_net_chain","FAAt702","API"
1941,3,"Structures",15.85,"govt_net_chain","FAAt702","API"
1942,3,"Structures",18.494,"govt_net_chain","FAAt702","API"
1943,3,"Structures",19.669,"govt_net_chain","FAAt702","API"
1944,3,"Structures",20.033,"govt_net_chain","FAAt702","API"
1945,3,"Structures",20.209,"govt_net_chain","FAAt702","API"
1946,3,"Structures",20.063,"govt_net_chain","FAAt702","API"
1947,3,"Structures",20.071,"govt_net_chain","FAAt702","API"
1948,3,"Structures",20.263,"govt_net_chain","FAAt702","API"
1949,3,"Structures",20.693,"govt_net_chain","FAAt702","API"
1950,3,"Structures",21.226,"govt_net_chain","FAAt702","API"
1951,3,"Structures",21.916,"govt_net_chain","FAAt702","API"
1952,3,"Structures",22.741,"govt_net_chain","FAAt702","API"
1953,3,"Structures",23.606,"govt_net_chain","FAAt702","API"
1954,3,"Structures",24.558,"govt_net_chain","FAAt702","API"
1955,3,"Structures",25.501,"govt_net_chain","FAAt702","API"
1956,3,"Structures",26.453,"govt_net_chain","FAAt702","API"
1957,3,"Structures",27.46,"govt_net_chain","FAAt702","API"
1958,3,"Structures",28.622,"govt_net_chain","FAAt702","API"
1959,3,"Structures",29.798,"govt_net_chain","FAAt702","API"
1960,3,"Structures",30.947,"govt_net_chain","FAAt702","API"
1961,3,"Structures",32.218,"govt_net_chain","FAAt702","API"
1962,3,"Structures",33.494,"govt_net_chain","FAAt702","API"
1963,3,"Structures",34.845,"govt_net_chain","FAAt702","API"
1964,3,"Structures",36.256,"govt_net_chain","FAAt702","API"
1965,3,"Structures",37.763,"govt_net_chain","FAAt702","API"
1966,3,"Structures",39.358,"govt_net_chain","FAAt702","API"
1967,3,"Structures",40.965,"govt_net_chain","FAAt702","API"
1968,3,"Structures",42.599,"govt_net_chain","FAAt702","API"
1969,3,"Structures",44.071,"govt_net_chain","FAAt702","API"
1970,3,"Structures",45.341,"govt_net_chain","FAAt702","API"
1971,3,"Structures",46.558,"govt_net_chain","FAAt702","API"
1972,3,"Structures",47.662,"govt_net_chain","FAAt702","API"
1973,3,"Structures",48.736,"govt_net_chain","FAAt702","API"
1974,3,"Structures",49.748,"govt_net_chain","FAAt702","API"
1975,3,"Structures",50.722,"govt_net_chain","FAAt702","API"
1976,3,"Structures",51.651,"govt_net_chain","FAAt702","API"
1977,3,"Structures",52.467,"govt_net_chain","FAAt702","API"
1978,3,"Structures",53.434,"govt_net_chain","FAAt702","API"
1979,3,"Structures",54.422,"govt_net_chain","FAAt702","API"
1980,3,"Structures",55.401,"govt_net_chain","FAAt702","API"
1981,3,"Structures",56.223,"govt_net_chain","FAAt702","API"
1982,3,"Structures",56.891,"govt_net_chain","FAAt702","API"
1983,3,"Structures",57.538,"govt_net_chain","FAAt702","API"
1984,3,"Structures",58.33,"govt_net_chain","FAAt702","API"
1985,3,"Structures",59.277,"govt_net_chain","FAAt702","API"
1986,3,"Structures",60.338,"govt_net_chain","FAAt702","API"
1987,3,"Structures",61.446,"govt_net_chain","FAAt702","API"
1988,3,"Structures",62.547,"govt_net_chain","FAAt702","API"
1989,3,"Structures",63.614,"govt_net_chain","FAAt702","API"
1990,3,"Structures",64.839,"govt_net_chain","FAAt702","API"
1991,3,"Structures",66.097,"govt_net_chain","FAAt702","API"
1992,3,"Structures",67.35,"govt_net_chain","FAAt702","API"
1993,3,"Structures",68.54,"govt_net_chain","FAAt702","API"
1994,3,"Structures",69.675,"govt_net_chain","FAAt702","API"
1995,3,"Structures",70.958,"govt_net_chain","FAAt702","API"
1996,3,"Structures",72.423,"govt_net_chain","FAAt702","API"
1997,3,"Structures",73.79,"govt_net_chain","FAAt702","API"
1998,3,"Structures",75.229,"govt_net_chain","FAAt702","API"
1999,3,"Structures",76.757,"govt_net_chain","FAAt702","API"
2000,3,"Structures",78.33,"govt_net_chain","FAAt702","API"
2001,3,"Structures",79.988,"govt_net_chain","FAAt702","API"
2002,3,"Structures",81.796,"govt_net_chain","FAAt702","API"
2003,3,"Structures",83.614,"govt_net_chain","FAAt702","API"
2004,3,"Structures",85.321,"govt_net_chain","FAAt702","API"
2005,3,"Structures",86.636,"govt_net_chain","FAAt702","API"
2006,3,"Structures",88.148,"govt_net_chain","FAAt702","API"
2007,3,"Structures",89.652,"govt_net_chain","FAAt702","API"
2008,3,"Structures",91.121,"govt_net_chain","FAAt702","API"
2009,3,"Structures",92.592,"govt_net_chain","FAAt702","API"
2010,3,"Structures",93.975,"govt_net_chain","FAAt702","API"
2011,3,"Structures",95.144,"govt_net_chain","FAAt702","API"
2012,3,"Structures",95.979,"govt_net_chain","FAAt702","API"
2013,3,"Structures",96.713,"govt_net_chain","FAAt702","API"
2014,3,"Structures",97.428,"govt_net_chain","FAAt702","API"
2015,3,"Structures",98.238,"govt_net_chain","FAAt702","API"
2016,3,"Structures",99.111,"govt_net_chain","FAAt702","API"
2017,3,"Structures",100,"govt_net_chain","FAAt702","API"
2018,3,"Structures",100.888,"govt_net_chain","FAAt702","API"
2019,3,"Structures",101.879,"govt_net_chain","FAAt702","API"
2020,3,"Structures",102.892,"govt_net_chain","FAAt702","API"
2021,3,"Structures",103.589,"govt_net_chain","FAAt702","API"
2022,3,"Structures",104.142,"govt_net_chain","FAAt702","API"
2023,3,"Structures",104.958,"govt_net_chain","FAAt702","API"
2024,3,"Structures",105.936,"govt_net_chain","FAAt702","API"
1925,4,"Residential",0,"govt_net_chain","FAAt702","API"
1926,4,"Residential",0,"govt_net_chain","FAAt702","API"
1927,4,"Residential",0,"govt_net_chain","FAAt702","API"
1928,4,"Residential",0,"govt_net_chain","FAAt702","API"
1929,4,"Residential",0.023,"govt_net_chain","FAAt702","API"
1930,4,"Residential",0.042,"govt_net_chain","FAAt702","API"
1931,4,"Residential",0.061,"govt_net_chain","FAAt702","API"
1932,4,"Residential",0.08,"govt_net_chain","FAAt702","API"
1933,4,"Residential",0.097,"govt_net_chain","FAAt702","API"
1934,4,"Residential",0.117,"govt_net_chain","FAAt702","API"
1935,4,"Residential",0.192,"govt_net_chain","FAAt702","API"
1936,4,"Residential",0.65,"govt_net_chain","FAAt702","API"
1937,4,"Residential",1.279,"govt_net_chain","FAAt702","API"
1938,4,"Residential",1.522,"govt_net_chain","FAAt702","API"
1939,4,"Residential",1.857,"govt_net_chain","FAAt702","API"
1940,4,"Residential",2.816,"govt_net_chain","FAAt702","API"
1941,4,"Residential",5.238,"govt_net_chain","FAAt702","API"
1942,4,"Residential",8.052,"govt_net_chain","FAAt702","API"
1943,4,"Residential",12.013,"govt_net_chain","FAAt702","API"
1944,4,"Residential",12.988,"govt_net_chain","FAAt702","API"
1945,4,"Residential",13.434,"govt_net_chain","FAAt702","API"
1946,4,"Residential",14.89,"govt_net_chain","FAAt702","API"
1947,4,"Residential",15.266,"govt_net_chain","FAAt702","API"
1948,4,"Residential",15.521,"govt_net_chain","FAAt702","API"
1949,4,"Residential",16.39,"govt_net_chain","FAAt702","API"
1950,4,"Residential",17.16,"govt_net_chain","FAAt702","API"
1951,4,"Residential",18.359,"govt_net_chain","FAAt702","API"
1952,4,"Residential",19.716,"govt_net_chain","FAAt702","API"
1953,4,"Residential",20.939,"govt_net_chain","FAAt702","API"
1954,4,"Residential",21.491,"govt_net_chain","FAAt702","API"
1955,4,"Residential",21.92,"govt_net_chain","FAAt702","API"
1956,4,"Residential",22.484,"govt_net_chain","FAAt702","API"
1957,4,"Residential",23.534,"govt_net_chain","FAAt702","API"
1958,4,"Residential",25.409,"govt_net_chain","FAAt702","API"
1959,4,"Residential",27.544,"govt_net_chain","FAAt702","API"
1960,4,"Residential",29.102,"govt_net_chain","FAAt702","API"
1961,4,"Residential",30.983,"govt_net_chain","FAAt702","API"
1962,4,"Residential",33.067,"govt_net_chain","FAAt702","API"
1963,4,"Residential",34.153,"govt_net_chain","FAAt702","API"
1964,4,"Residential",35.319,"govt_net_chain","FAAt702","API"
1965,4,"Residential",36.565,"govt_net_chain","FAAt702","API"
1966,4,"Residential",37.898,"govt_net_chain","FAAt702","API"
1967,4,"Residential",39.397,"govt_net_chain","FAAt702","API"
1968,4,"Residential",40.851,"govt_net_chain","FAAt702","API"
1969,4,"Residential",42.71,"govt_net_chain","FAAt702","API"
1970,4,"Residential",44.6,"govt_net_chain","FAAt702","API"
1971,4,"Residential",46.435,"govt_net_chain","FAAt702","API"
1972,4,"Residential",48.002,"govt_net_chain","FAAt702","API"
1973,4,"Residential",49.485,"govt_net_chain","FAAt702","API"
1974,4,"Residential",50.898,"govt_net_chain","FAAt702","API"
1975,4,"Residential",52.597,"govt_net_chain","FAAt702","API"
1976,4,"Residential",53.925,"govt_net_chain","FAAt702","API"
1977,4,"Residential",55.167,"govt_net_chain","FAAt702","API"
1978,4,"Residential",56.207,"govt_net_chain","FAAt702","API"
1979,4,"Residential",57.194,"govt_net_chain","FAAt702","API"
1980,4,"Residential",58.458,"govt_net_chain","FAAt702","API"
1981,4,"Residential",59.953,"govt_net_chain","FAAt702","API"
1982,4,"Residential",61.347,"govt_net_chain","FAAt702","API"
1983,4,"Residential",63.023,"govt_net_chain","FAAt702","API"
1984,4,"Residential",64.44,"govt_net_chain","FAAt702","API"
1985,4,"Residential",66.197,"govt_net_chain","FAAt702","API"
1986,4,"Residential",68.078,"govt_net_chain","FAAt702","API"
1987,4,"Residential",70.044,"govt_net_chain","FAAt702","API"
1988,4,"Residential",71.784,"govt_net_chain","FAAt702","API"
1989,4,"Residential",73.305,"govt_net_chain","FAAt702","API"
1990,4,"Residential",74.996,"govt_net_chain","FAAt702","API"
1991,4,"Residential",76.425,"govt_net_chain","FAAt702","API"
1992,4,"Residential",77.992,"govt_net_chain","FAAt702","API"
1993,4,"Residential",79.348,"govt_net_chain","FAAt702","API"
1994,4,"Residential",80.469,"govt_net_chain","FAAt702","API"
1995,4,"Residential",81.849,"govt_net_chain","FAAt702","API"
1996,4,"Residential",83.21,"govt_net_chain","FAAt702","API"
1997,4,"Residential",84.656,"govt_net_chain","FAAt702","API"
1998,4,"Residential",85.975,"govt_net_chain","FAAt702","API"
1999,4,"Residential",87.178,"govt_net_chain","FAAt702","API"
2000,4,"Residential",88.223,"govt_net_chain","FAAt702","API"
2001,4,"Residential",89.389,"govt_net_chain","FAAt702","API"
2002,4,"Residential",90.634,"govt_net_chain","FAAt702","API"
2003,4,"Residential",91.782,"govt_net_chain","FAAt702","API"
2004,4,"Residential",92.934,"govt_net_chain","FAAt702","API"
2005,4,"Residential",93.896,"govt_net_chain","FAAt702","API"
2006,4,"Residential",94.722,"govt_net_chain","FAAt702","API"
2007,4,"Residential",95.53,"govt_net_chain","FAAt702","API"
2008,4,"Residential",96.619,"govt_net_chain","FAAt702","API"
2009,4,"Residential",97.692,"govt_net_chain","FAAt702","API"
2010,4,"Residential",98.913,"govt_net_chain","FAAt702","API"
2011,4,"Residential",99.761,"govt_net_chain","FAAt702","API"
2012,4,"Residential",100.076,"govt_net_chain","FAAt702","API"
2013,4,"Residential",100.127,"govt_net_chain","FAAt702","API"
2014,4,"Residential",100.093,"govt_net_chain","FAAt702","API"
2015,4,"Residential",100.042,"govt_net_chain","FAAt702","API"
2016,4,"Residential",99.995,"govt_net_chain","FAAt702","API"
2017,4,"Residential",100,"govt_net_chain","FAAt702","API"
2018,4,"Residential",100.133,"govt_net_chain","FAAt702","API"
2019,4,"Residential",100.319,"govt_net_chain","FAAt702","API"
2020,4,"Residential",100.409,"govt_net_chain","FAAt702","API"
2021,4,"Residential",100.308,"govt_net_chain","FAAt702","API"
2022,4,"Residential",100.078,"govt_net_chain","FAAt702","API"
2023,4,"Residential",99.951,"govt_net_chain","FAAt702","API"
2024,4,"Residential",99.904,"govt_net_chain","FAAt702","API"
1925,5,"Industrial",0,"govt_net_chain","FAAt702","API"
1926,5,"Industrial",0,"govt_net_chain","FAAt702","API"
1927,5,"Industrial",0,"govt_net_chain","FAAt702","API"
1928,5,"Industrial",0,"govt_net_chain","FAAt702","API"
1929,5,"Industrial",0,"govt_net_chain","FAAt702","API"
1930,5,"Industrial",0,"govt_net_chain","FAAt702","API"
1931,5,"Industrial",0,"govt_net_chain","FAAt702","API"
1932,5,"Industrial",0,"govt_net_chain","FAAt702","API"
1933,5,"Industrial",0.121,"govt_net_chain","FAAt702","API"
1934,5,"Industrial",0.697,"govt_net_chain","FAAt702","API"
1935,5,"Industrial",0.853,"govt_net_chain","FAAt702","API"
1936,5,"Industrial",2.458,"govt_net_chain","FAAt702","API"
1937,5,"Industrial",3.923,"govt_net_chain","FAAt702","API"
1938,5,"Industrial",5.61,"govt_net_chain","FAAt702","API"
1939,5,"Industrial",6.25,"govt_net_chain","FAAt702","API"
1940,5,"Industrial",11.814,"govt_net_chain","FAAt702","API"
1941,5,"Industrial",57.653,"govt_net_chain","FAAt702","API"
1942,5,"Industrial",164.217,"govt_net_chain","FAAt702","API"
1943,5,"Industrial",214.18,"govt_net_chain","FAAt702","API"
1944,5,"Industrial",245.625,"govt_net_chain","FAAt702","API"
