"year","line_number","line_desc","value","table_label","table_name","source"
1989,3,"Financial",491926,"private_lf_net_cc","FAAt601","API"
1990,3,"Financial",535352,"private_lf_net_cc","FAAt601","API"
1991,3,"Financial",556822,"private_lf_net_cc","FAAt601","API"
1992,3,"Financial",581538,"private_lf_net_cc","FAAt601","API"
1993,3,"Financial",614278,"private_lf_net_cc","FAAt601","API"
1994,3,"Financial",656067,"private_lf_net_cc","FAAt601","API"
1995,3,"Financial",687683,"private_lf_net_cc","FAAt601","API"
1996,3,"Financial",721689,"private_lf_net_cc","FAAt601","API"
1997,3,"Financial",762177,"private_lf_net_cc","FAAt601","API"
1998,3,"Financial",821761,"private_lf_net_cc","FAAt601","API"
1999,3,"Financial",888872,"private_lf_net_cc","FAAt601","API"
2000,3,"Financial",949990,"private_lf_net_cc","FAAt601","API"
2001,3,"Financial",987710,"private_lf_net_cc","FAAt601","API"
2002,3,"Financial",1019814,"private_lf_net_cc","FAAt601","API"
2003,3,"Financial",1045830,"private_lf_net_cc","FAAt601","API"
2004,3,"Financial",1129053,"private_lf_net_cc","FAAt601","API"
2005,3,"Financial",1211856,"private_lf_net_cc","FAAt601","API"
2006,3,"Financial",1295023,"private_lf_net_cc","FAAt601","API"
2007,3,"Financial",1356196,"private_lf_net_cc","FAAt601","API"
2008,3,"Financial",1420822,"private_lf_net_cc","FAAt601","API"
2009,3,"Financial",1358948,"private_lf_net_cc","FAAt601","API"
2010,3,"Financial",1349701,"private_lf_net_cc","FAAt601","API"
2011,3,"Financial",1386236,"private_lf_net_cc","FAAt601","API"
2012,3,"Financial",1412383,"private_lf_net_cc","FAAt601","API"
2013,3,"Financial",1449588,"private_lf_net_cc","FAAt601","API"
2014,3,"Financial",1489951,"private_lf_net_cc","FAAt601","API"
2015,3,"Financial",1532246,"private_lf_net_cc","FAAt601","API"
2016,3,"Financial",1580842,"private_lf_net_cc","FAAt601","API"
2017,3,"Financial",1633486,"private_lf_net_cc","FAAt601","API"
2018,3,"Financial",1716707,"private_lf_net_cc","FAAt601","API"
2019,3,"Financial",1800082,"private_lf_net_cc","FAAt601","API"
2020,3,"Financial",1839922,"private_lf_net_cc","FAAt601","API"
2021,3,"Financial",2066406,"private_lf_net_cc","FAAt601","API"
2022,3,"Financial",2310716,"private_lf_net_cc","FAAt601","API"
2023,3,"Financial",2341371,"private_lf_net_cc","FAAt601","API"
2024,3,"Financial",2415243,"private_lf_net_cc","FAAt601","API"
1925,4,"Nonfinancial",97064,"private_lf_net_cc","FAAt601","API"
1926,4,"Nonfinancial",99885,"private_lf_net_cc","FAAt601","API"
1927,4,"Nonfinancial",101334,"private_lf_net_cc","FAAt601","API"
1928,4,"Nonfinancial",103575,"private_lf_net_cc","FAAt601","API"
1929,4,"Nonfinancial",102600,"private_lf_net_cc","FAAt601","API"
1930,4,"Nonfinancial",97578,"private_lf_net_cc","FAAt601","API"
1931,4,"Nonfinancial",87862,"private_lf_net_cc","FAAt601","API"
1932,4,"Nonfinancial",82123,"private_lf_net_cc","FAAt601","API"
1933,4,"Nonfinancial",82685,"private_lf_net_cc","FAAt601","API"
1934,4,"Nonfinancial",83912,"private_lf_net_cc","FAAt601","API"
1935,4,"Nonfinancial",83436,"private_lf_net_cc","FAAt601","API"
1936,4,"Nonfinancial",91866,"private_lf_net_cc","FAAt601","API"
1937,4,"Nonfinancial",95067,"private_lf_net_cc","FAAt601","API"
1938,4,"Nonfinancial",93989,"private_lf_net_cc","FAAt601","API"
1939,4,"Nonfinancial",94830,"private_lf_net_cc","FAAt601","API"
1940,4,"Nonfinancial",100547,"private_lf_net_cc","FAAt601","API"
1941,4,"Nonfinancial",112617,"private_lf_net_cc","FAAt601","API"
1942,4,"Nonfinancial",120147,"private_lf_net_cc","FAAt601","API"
1943,4,"Nonfinancial",121044,"private_lf_net_cc","FAAt601","API"
1944,4,"Nonfinancial",122510,"private_lf_net_cc","FAAt601","API"
1945,4,"Nonfinancial",134003,"private_lf_net_cc","FAAt601","API"
1946,4,"Nonfinancial",161715,"private_lf_net_cc","FAAt601","API"
1947,4,"Nonfinancial",192728,"private_lf_net_cc","FAAt601","API"
1948,4,"Nonfinancial",211040,"private_lf_net_cc","FAAt601","API"
1949,4,"Nonfinancial",215670,"private_lf_net_cc","FAAt601","API"
1950,4,"Nonfinancial",241923,"private_lf_net_cc","FAAt601","API"
1951,4,"Nonfinancial",262117,"private_lf_net_cc","FAAt601","API"
1952,4,"Nonfinancial",277787,"private_lf_net_cc","FAAt601","API"
1953,4,"Nonfinancial",292500,"private_lf_net_cc","FAAt601","API"
1954,4,"Nonfinancial",301967,"private_lf_net_cc","FAAt601","API"
1955,4,"Nonfinancial",332305,"private_lf_net_cc","FAAt601","API"
1956,4,"Nonfinancial",368854,"private_lf_net_cc","FAAt601","API"
1957,4,"Nonfinancial",396424,"private_lf_net_cc","FAAt601","API"
1958,4,"Nonfinancial",404910,"private_lf_net_cc","FAAt601","API"
1959,4,"Nonfinancial",422056,"private_lf_net_cc","FAAt601","API"
1960,4,"Nonfinancial",431682,"private_lf_net_cc","FAAt601","API"
1961,4,"Nonfinancial",443252,"private_lf_net_cc","FAAt601","API"
1962,4,"Nonfinancial",457910,"private_lf_net_cc","FAAt601","API"
1963,4,"Nonfinancial",473397,"private_lf_net_cc","FAAt601","API"
1964,4,"Nonfinancial",499570,"private_lf_net_cc","FAAt601","API"
1965,4,"Nonfinancial",534604,"private_lf_net_cc","FAAt601","API"
1966,4,"Nonfinancial",582406,"private_lf_net_cc","FAAt601","API"
1967,4,"Nonfinancial",632741,"private_lf_net_cc","FAAt601","API"
1968,4,"Nonfinancial",696068,"private_lf_net_cc","FAAt601","API"
1969,4,"Nonfinancial",767094,"private_lf_net_cc","FAAt601","API"
1970,4,"Nonfinancial",843414,"private_lf_net_cc","FAAt601","API"
1971,4,"Nonfinancial",921543,"private_lf_net_cc","FAAt601","API"
1972,4,"Nonfinancial",998403,"private_lf_net_cc","FAAt601","API"
1973,4,"Nonfinancial",1124922,"private_lf_net_cc","FAAt601","API"
1974,4,"Nonfinancial",1372198,"private_lf_net_cc","FAAt601","API"
1975,4,"Nonfinancial",1518805,"private_lf_net_cc","FAAt601","API"
1976,4,"Nonfinancial",1666379,"private_lf_net_cc","FAAt601","API"
1977,4,"Nonfinancial",1850996,"private_lf_net_cc","FAAt601","API"
1978,4,"Nonfinancial",2097947,"private_lf_net_cc","FAAt601","API"
1979,4,"Nonfinancial",2414175,"private_lf_net_cc","FAAt601","API"
1980,4,"Nonfinancial",2766412,"private_lf_net_cc","FAAt601","API"
1981,4,"Nonfinancial",3125661,"private_lf_net_cc","FAAt601","API"
1982,4,"Nonfinancial",3320755,"private_lf_net_cc","FAAt601","API"
1983,4,"Nonfinancial",3415779,"private_lf_net_cc","FAAt601","API"
1984,4,"Nonfinancial",3613437,"private_lf_net_cc","FAAt601","API"
1985,4,"Nonfinancial",3801706,"private_lf_net_cc","FAAt601","API"
1986,4,"Nonfinancial",3959550,"private_lf_net_cc","FAAt601","API"
1987,4,"Nonfinancial",4154780,"private_lf_net_cc","FAAt601","API"
1988,4,"Nonfinancial",4404530,"private_lf_net_cc","FAAt601","API"
1989,4,"Nonfinancial",4650305,"private_lf_net_cc","FAAt601","API"
1990,4,"Nonfinancial",4905710,"private_lf_net_cc","FAAt601","API"
1991,4,"Nonfinancial",5028760,"private_lf_net_cc","FAAt601","API"
1992,4,"Nonfinancial",5205412,"private_lf_net_cc","FAAt601","API"
1993,4,"Nonfinancial",5454732,"private_lf_net_cc","FAAt601","API"
1994,4,"Nonfinancial",5759417,"private_lf_net_cc","FAAt601","API"
1995,4,"Nonfinancial",6106995,"private_lf_net_cc","FAAt601","API"
1996,4,"Nonfinancial",6431219,"private_lf_net_cc","FAAt601","API"
1997,4,"Nonfinancial",6811804,"private_lf_net_cc","FAAt601","API"
1998,4,"Nonfinancial",7180238,"private_lf_net_cc","FAAt601","API"
1999,4,"Nonfinancial",7599121,"private_lf_net_cc","FAAt601","API"
2000,4,"Nonfinancial",8137294,"private_lf_net_cc","FAAt601","API"
2001,4,"Nonfinancial",8540556,"private_lf_net_cc","FAAt601","API"
2002,4,"Nonfinancial",8810698,"private_lf_net_cc","FAAt601","API"
2003,4,"Nonfinancial",9081233,"private_lf_net_cc","FAAt601","API"
2004,4,"Nonfinancial",9838424,"private_lf_net_cc","FAAt601","API"
2005,4,"Nonfinancial",10724500,"private_lf_net_cc","FAAt601","API"
2006,4,"Nonfinancial",11601575,"private_lf_net_cc","FAAt601","API"
2007,4,"Nonfinancial",12248970,"private_lf_net_cc","FAAt601","API"
2008,4,"Nonfinancial",13060201,"private_lf_net_cc","FAAt601","API"
2009,4,"Nonfinancial",12692474,"private_lf_net_cc","FAAt601","API"
2010,4,"Nonfinancial",13078839,"private_lf_net_cc","FAAt601","API"
2011,4,"Nonfinancial",13738372,"private_lf_net_cc","FAAt601","API"
2012,4,"Nonfinancial",14229170,"private_lf_net_cc","FAAt601","API"
2013,4,"Nonfinancial",14783467,"private_lf_net_cc","FAAt601","API"
2014,4,"Nonfinancial",15515241,"private_lf_net_cc","FAAt601","API"
